customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST02393,21,Male,North,Graduate,Salaried,1958839.73,1103527.03,Education,639.6,5,10,75.41,2019-08-29,1
CUST02394,28,Female,East,Secondary,Self-Employed,2589271.99,1257768.26,Education,474.0,7,256,60.05,2022-01-10,1
CUST02395,68,Other,West,Post-Graduate,Unemployed,868697.52,675732.91,Car,627.6,12,104,94.17,2018-08-14,0
CUST02396,20,Other,East,Primary,Unemployed,2308000.48,1378394.09,Home,764.7,24,345,80.19,2019-06-04,0
CUST02397,28,Female,East,Secondary,Self-Employed,1831361.11,660238.0,Business,438.2,4,112,43.55,2020-11-10,1
CUST02398,58,Other,West,Post-Graduate,Self-Employed,1627963.51,1867701.15,Business,600.3,14,158,8.99,2022-02-04,0
CUST02399,50,Male,South,Primary,Unemployed,2362949.72,340305.46,Home,657.0,8,193,114.0,2020-09-30,0
CUST02400,34,Other,East,Primary,Self-Employed,1674677.84,514235.6,Car,564.0,1,196,47.31,2018-12-22,1
CUST02401,37,Female,South,Primary,Unemployed,2969672.38,1974683.11,Other,818.4,6,134,96.82,2026-02-23,0
CUST02402,62,Female,East,Primary,Self-Employed,1942332.75,1172681.03,Education,692.8,8,193,44.89,2025-03-11,0
CUST02403,68,Female,North,Graduate,Self-Employed,880802.73,1115409.78,Home,472.3,16,431,63.57,2021-02-06,1
CUST02404,49,Male,South,Graduate,Salaried,117756.61,1649064.63,Education,840.7,16,97,75.98,2022-10-27,0
CUST02405,42,Other,East,Secondary,Unemployed,2638995.17,1158383.08,Business,719.0,7,300,6.27,2026-01-26,0
CUST02406,35,Female,North,Secondary,Unemployed,1972824.97,1013610.68,Education,684.0,15,86,96.24,2019-08-01,0
CUST02407,69,Male,West,Graduate,Salaried,1320070.28,699366.26,Car,791.6,23,272,79.62,2019-07-26,0
CUST02408,42,Other,West,Secondary,Unemployed,798650.63,982254.59,Home,654.7,4,38,37.72,2023-07-16,1
CUST02409,41,Other,North,Secondary,Unemployed,2945322.45,149474.84,Home,354.6,4,430,102.87,2020-12-24,1
CUST02410,40,Female,East,Primary,Unemployed,1067435.98,389382.79,Car,583.3,17,232,67.13,2023-11-10,0
CUST02411,59,Female,East,Post-Graduate,Unemployed,2737487.84,1330980.0,Home,509.2,9,329,97.7,2025-07-02,1
CUST02412,57,Female,East,Graduate,Salaried,2989730.57,1863648.72,Home,410.1,23,42,10.14,2025-05-19,1
CUST02413,40,Male,East,Primary,Salaried,529388.3,25906.85,Home,716.6,0,127,27.51,2019-03-06,1
CUST02414,39,Male,East,Post-Graduate,Unemployed,2343022.94,751368.91,Business,844.4,12,127,92.79,2019-07-19,0
CUST02415,23,Male,North,Secondary,Unemployed,953101.25,1356270.8,Education,448.5,17,2,86.36,2023-05-27,1
CUST02416,63,Female,North,Post-Graduate,Unemployed,2980302.5,1669222.26,Business,779.6,23,491,36.74,2025-01-15,0
CUST02417,58,Male,West,Primary,Unemployed,1121247.75,1614940.27,Business,583.9,11,99,58.71,2025-12-31,0
CUST02418,38,Male,East,Graduate,Salaried,2811867.9,1537963.96,Education,421.0,14,164,17.75,2020-03-17,1
CUST02419,53,Other,North,Graduate,Unemployed,1834865.1,529943.46,Home,533.8,9,64,100.58,2026-01-10,1
CUST02420,64,Other,West,Post-Graduate,Unemployed,972748.88,848743.83,Car,559.8,18,489,67.15,2020-10-03,0
CUST02421,37,Female,West,Secondary,Salaried,2494386.12,1992886.71,Business,803.1,18,388,53.25,2020-09-13,0
CUST02422,53,Other,North,Primary,Self-Employed,1004759.55,1610021.75,Business,683.4,21,23,17.8,2019-10-09,0
CUST02423,51,Male,East,Primary,Unemployed,757049.86,1083410.22,Other,453.4,6,433,86.01,2020-07-16,1
CUST02424,45,Male,North,Secondary,Unemployed,2872502.81,341739.93,Business,703.0,12,361,75.46,2024-03-28,0
CUST02425,57,Female,East,Post-Graduate,Unemployed,2855080.49,50537.12,Home,662.5,16,363,43.96,2020-07-03,0
CUST02426,18,Other,West,Primary,Salaried,2070455.78,670813.64,Home,831.1,13,49,21.53,2021-05-21,0
CUST02427,67,Other,South,Primary,Salaried,1973239.81,480495.5,Home,595.7,8,293,103.54,2019-11-20,0
CUST02428,65,Female,South,Post-Graduate,Unemployed,1311369.96,135993.75,Home,507.1,0,468,17.2,2022-08-29,1
CUST02429,27,Other,North,Post-Graduate,Self-Employed,2352683.98,729735.65,Business,618.9,21,362,72.48,2022-04-20,0
CUST02430,18,Other,East,Secondary,Self-Employed,1082681.83,605559.35,Business,722.5,20,492,71.19,2020-04-24,0
CUST02431,41,Male,South,Post-Graduate,Unemployed,307951.05,905523.97,Home,302.4,21,173,34.73,2020-07-17,1
CUST02432,68,Other,East,Graduate,Unemployed,2917808.99,135757.99,Car,461.5,1,256,85.53,2018-08-12,1
CUST02433,35,Female,West,Post-Graduate,Unemployed,1851271.9,1426845.14,Home,815.0,1,432,26.14,2022-11-29,1
CUST02434,68,Female,South,Post-Graduate,Unemployed,2939904.31,105517.66,Other,695.8,10,397,27.88,2018-06-04,0
CUST02435,57,Female,East,Post-Graduate,Self-Employed,673601.16,1818983.71,Car,550.0,2,200,90.78,2020-02-17,1
CUST02436,53,Male,West,Post-Graduate,Salaried,307899.68,350538.73,Home,654.5,16,198,112.43,2020-06-12,0
CUST02437,56,Male,West,Graduate,Self-Employed,744824.88,1593749.87,Home,586.8,8,31,10.41,2020-02-05,0
CUST02438,59,Male,South,Post-Graduate,Unemployed,1086268.22,490084.84,Other,583.6,2,365,70.47,2020-10-30,1
CUST02439,60,Female,South,Primary,Unemployed,1192026.23,654983.1,Other,531.7,20,215,112.26,2026-03-10,1
CUST02440,34,Male,North,Primary,Unemployed,2156218.75,1239781.4,Education,393.6,13,291,58.96,2018-03-06,1
CUST02441,27,Male,South,Primary,Unemployed,1155216.35,1904477.84,Car,330.7,24,81,96.28,2020-05-17,1
CUST02442,41,Other,West,Graduate,Unemployed,1518052.01,1335151.11,Home,394.8,9,14,51.59,2020-05-13,1
CUST02443,27,Female,South,Secondary,Self-Employed,2078538.04,913478.06,Other,791.3,13,440,90.33,2021-06-09,0
CUST02444,67,Female,West,Primary,Self-Employed,1252134.33,1281883.8,Other,411.9,20,283,110.77,2026-02-10,1
CUST02445,55,Other,East,Primary,Salaried,2614402.08,1805299.89,Car,650.6,3,487,63.83,2024-09-06,1
CUST02446,52,Other,West,Post-Graduate,Salaried,847245.81,1160187.75,Business,631.2,22,30,113.36,2020-11-25,0
CUST02447,34,Male,North,Post-Graduate,Unemployed,2387428.25,1992675.44,Car,674.6,3,497,56.31,2021-11-13,1
CUST02448,28,Female,North,Graduate,Self-Employed,2813026.58,132835.49,Home,327.5,21,451,81.01,2021-07-28,1
CUST02449,27,Female,East,Primary,Unemployed,2464700.41,571837.32,Business,514.8,23,18,112.18,2024-10-24,1
CUST02450,68,Male,East,Secondary,Self-Employed,1621324.63,271110.49,Car,464.8,20,411,105.46,2018-02-06,1
CUST02451,58,Male,East,Post-Graduate,Self-Employed,446691.54,1134216.6,Home,834.6,6,489,105.62,2018-07-07,0
CUST02452,59,Male,South,Graduate,Unemployed,2955531.25,1424483.92,Home,818.4,10,367,116.02,2025-09-20,0
CUST02453,24,Male,East,Post-Graduate,Salaried,1084743.49,1780251.97,Education,350.6,0,335,93.96,2020-07-09,1
CUST02454,32,Male,South,Secondary,Unemployed,1531870.66,1155351.57,Other,359.6,16,373,66.93,2019-07-24,1
CUST02455,18,Male,West,Graduate,Self-Employed,482506.24,498780.36,Other,522.4,1,287,6.66,2020-02-29,1
CUST02456,33,Male,East,Post-Graduate,Unemployed,2676564.7,1859411.2,Home,771.6,2,211,13.81,2022-06-03,1
CUST02457,37,Male,South,Primary,Unemployed,2998020.25,340132.8,Other,379.6,20,111,14.9,2022-01-14,1
CUST02458,69,Female,East,Post-Graduate,Self-Employed,2749436.46,1871266.87,Education,717.9,15,377,9.37,2020-07-21,0
CUST02459,36,Other,East,Secondary,Self-Employed,604110.21,1823175.25,Education,830.0,13,68,57.41,2023-09-17,0
CUST02460,43,Female,East,Post-Graduate,Unemployed,1919847.03,895222.88,Car,741.1,24,319,12.03,2021-02-18,0
CUST02461,58,Other,South,Secondary,Self-Employed,1701203.09,1111334.92,Home,433.7,1,275,40.73,2022-07-05,1
CUST02462,33,Female,North,Graduate,Salaried,1556035.38,1017911.26,Car,755.6,2,291,54.83,2020-11-25,1
CUST02463,38,Female,East,Post-Graduate,Self-Employed,2249024.0,830784.8,Home,583.8,18,133,72.53,2025-05-12,0
CUST02464,68,Male,East,Graduate,Salaried,1596389.05,544956.62,Business,544.1,22,181,27.87,2022-12-14,1
CUST02465,23,Female,South,Graduate,Unemployed,1383965.66,1440514.55,Other,708.1,19,467,46.99,2023-03-07,0
CUST02466,36,Other,East,Secondary,Self-Employed,211126.12,1731512.19,Home,622.3,18,116,105.42,2019-08-17,0
CUST02467,40,Female,West,Post-Graduate,Salaried,1214391.43,35493.02,Business,755.7,4,32,53.54,2025-09-28,1
CUST02468,31,Female,South,Graduate,Unemployed,771191.58,1400448.19,Business,543.8,18,25,53.65,2023-08-12,1
CUST02469,62,Female,North,Secondary,Salaried,2118793.9,180530.81,Car,584.3,0,351,16.08,2024-10-12,1
CUST02470,56,Female,North,Secondary,Self-Employed,2027839.98,10289.91,Home,715.1,16,362,97.04,2021-07-20,0
CUST02471,30,Other,North,Post-Graduate,Self-Employed,332509.17,1064490.64,Home,365.2,18,141,52.38,2020-01-03,1
CUST02472,54,Female,West,Secondary,Self-Employed,920341.11,1196059.52,Other,503.8,3,154,85.05,2020-01-27,1
CUST02473,18,Male,East,Post-Graduate,Salaried,240990.84,1428697.33,Education,464.3,14,172,67.19,2022-04-07,1
CUST02474,26,Other,North,Secondary,Self-Employed,2468482.79,496205.54,Home,768.5,18,74,72.2,2024-11-19,0
CUST02475,20,Male,North,Secondary,Salaried,2925100.92,1486439.53,Home,317.8,20,405,57.27,2025-08-19,1
CUST02476,33,Male,West,Secondary,Salaried,1089118.23,687158.71,Car,715.2,16,414,102.81,2019-10-14,0
CUST02477,28,Female,South,Secondary,Salaried,2589282.6,173340.61,Car,800.4,21,6,12.6,2022-04-29,0
CUST02478,32,Female,West,Primary,Unemployed,1796900.33,1544166.39,Business,412.8,11,259,86.09,2020-07-28,1
CUST02479,59,Female,East,Primary,Unemployed,1012710.71,1091867.84,Business,398.4,21,419,7.32,2025-11-24,1
CUST02480,67,Female,North,Graduate,Salaried,429386.37,406541.14,Education,307.6,15,175,43.87,2022-06-28,1
CUST02481,18,Female,South,Secondary,Self-Employed,1347081.19,668784.03,Education,646.8,15,317,36.14,2023-11-27,0
CUST02482,54,Other,East,Secondary,Self-Employed,230971.5,154149.61,Car,359.3,9,335,6.74,2022-03-18,1
CUST02483,40,Other,West,Post-Graduate,Salaried,1732650.13,727537.51,Other,378.7,10,397,38.07,2025-01-30,1
CUST02484,57,Other,South,Secondary,Salaried,575519.19,989693.03,Business,688.9,7,488,59.79,2022-10-18,0
CUST02485,44,Other,East,Primary,Salaried,677487.95,1190923.84,Business,589.4,18,289,63.13,2022-12-25,0
CUST02486,48,Female,North,Secondary,Self-Employed,743351.2,1892805.77,Home,814.3,12,101,17.52,2019-02-13,0
CUST02487,42,Other,South,Primary,Unemployed,2688780.45,699784.99,Home,528.8,6,293,58.49,2019-04-18,1
CUST02488,26,Female,North,Secondary,Self-Employed,2583189.66,579175.48,Business,523.3,2,120,5.0,2024-12-19,1
CUST02489,51,Female,North,Secondary,Salaried,704373.77,1742196.19,Home,370.2,1,256,7.65,2018-02-23,1
CUST02490,40,Other,West,Post-Graduate,Self-Employed,150180.4,1420531.24,Education,529.1,17,318,30.46,2025-03-13,1
CUST02491,46,Female,North,Graduate,Self-Employed,2902230.7,976252.03,Other,303.6,6,257,100.26,2020-06-14,1
CUST02492,58,Female,South,Primary,Unemployed,389316.06,229910.8,Other,477.9,23,130,49.28,2019-08-26,1
CUST02493,64,Female,East,Secondary,Salaried,2865204.05,1317805.75,Car,683.4,15,172,50.85,2023-07-02,0
CUST02494,53,Other,West,Secondary,Self-Employed,2581380.92,1832805.69,Education,453.8,3,467,91.1,2018-10-29,1
CUST02495,52,Female,East,Primary,Unemployed,1657657.1,68514.34,Business,766.6,10,349,34.79,2025-02-15,0
CUST02496,62,Female,South,Graduate,Unemployed,2139397.39,1168579.65,Home,475.3,23,114,36.35,2023-07-19,1
CUST02497,44,Male,East,Secondary,Salaried,200068.22,117355.6,Education,603.1,18,215,51.75,2022-11-15,0
CUST02498,55,Female,North,Post-Graduate,Unemployed,1154207.85,1179482.6,Car,649.9,23,54,93.91,2023-09-04,0
CUST02499,19,Other,West,Secondary,Self-Employed,2543301.73,903287.39,Home,774.9,19,242,30.45,2021-02-18,0
CUST02500,34,Male,South,Post-Graduate,Salaried,470629.23,1072259.57,Other,758.4,21,172,80.27,2024-06-27,0
CUST02501,45,Female,North,Graduate,Self-Employed,2915969.08,780363.03,Business,756.4,14,358,35.2,2024-06-13,0
CUST02502,18,Female,West,Primary,Self-Employed,264965.28,749194.34,Home,777.5,14,366,117.19,2022-08-09,0
CUST02503,56,Other,North,Graduate,Salaried,1327496.23,1578844.16,Home,354.0,13,359,94.62,2021-07-04,1
CUST02504,68,Other,West,Post-Graduate,Unemployed,2534818.24,630892.19,Business,736.8,9,343,74.17,2024-01-05,0
CUST02505,45,Other,East,Graduate,Self-Employed,503585.55,532549.59,Other,367.7,7,300,72.77,2025-10-22,1
CUST02506,50,Other,East,Post-Graduate,Self-Employed,2155445.58,1711082.75,Other,716.0,6,36,75.97,2020-12-28,0
CUST02507,67,Female,South,Primary,Self-Employed,1937553.31,616833.21,Home,544.6,19,416,28.34,2021-05-18,1
CUST02508,65,Other,East,Post-Graduate,Unemployed,432307.24,838920.89,Education,744.7,8,39,36.7,2026-01-05,0
CUST02509,50,Other,West,Secondary,Self-Employed,2393910.93,1876036.17,Other,734.8,3,55,111.64,2020-02-06,1
CUST02510,40,Other,North,Post-Graduate,Unemployed,1937434.77,1621970.29,Education,388.0,10,176,72.37,2023-01-05,1
CUST02511,68,Other,West,Graduate,Unemployed,259191.15,1823452.23,Education,622.5,8,183,38.24,2024-05-31,0
CUST02512,40,Other,North,Post-Graduate,Salaried,1913301.27,1884036.3,Other,379.6,8,159,40.59,2021-05-12,1
CUST02513,19,Male,West,Post-Graduate,Unemployed,318703.35,1568756.95,Home,395.3,4,327,59.61,2020-11-10,1
CUST02514,65,Female,West,Secondary,Self-Employed,475900.58,1069073.84,Business,317.7,18,4,105.37,2018-09-11,1
CUST02515,55,Female,South,Post-Graduate,Salaried,2060067.83,671946.75,Business,845.5,7,25,85.28,2025-08-14,0
CUST02516,38,Female,West,Post-Graduate,Salaried,486114.89,1172612.93,Education,669.7,23,154,100.55,2019-10-20,0
CUST02517,39,Male,North,Secondary,Salaried,2451999.16,639433.73,Other,719.2,20,457,109.74,2018-12-31,0
CUST02518,31,Other,East,Primary,Self-Employed,1246101.21,206679.89,Education,665.3,8,150,27.36,2018-05-24,0
CUST02519,67,Other,East,Post-Graduate,Self-Employed,1819010.49,1308890.22,Business,631.2,2,500,110.17,2018-05-17,1
CUST02520,42,Male,North,Post-Graduate,Unemployed,2756241.38,1114506.92,Home,522.6,1,152,103.19,2021-11-15,1
CUST02521,53,Male,South,Post-Graduate,Unemployed,1403128.12,876652.02,Business,622.6,22,424,84.19,2021-11-29,0
CUST02522,21,Male,West,Graduate,Salaried,2935049.38,1376633.05,Other,369.7,21,321,116.44,2022-08-31,1
CUST02523,30,Female,West,Primary,Salaried,2030433.23,1136179.96,Business,510.0,22,228,87.06,2024-11-26,1
CUST02524,33,Female,East,Graduate,Self-Employed,431505.77,1186230.25,Other,777.4,6,360,95.6,2018-06-15,0
CUST02525,31,Other,North,Secondary,Self-Employed,717547.11,1160446.64,Business,489.6,11,112,37.56,2025-11-20,1
CUST02526,65,Other,East,Primary,Unemployed,2707754.77,1144344.77,Business,337.0,17,257,79.85,2024-10-25,1
CUST02527,24,Female,South,Primary,Unemployed,770527.4,1868186.26,Education,460.0,12,217,111.3,2021-04-23,1
CUST02528,57,Male,West,Secondary,Unemployed,1646578.62,140510.7,Car,452.6,16,313,33.59,2020-04-16,1
CUST02529,38,Female,East,Graduate,Salaried,1951201.45,444438.76,Other,752.6,16,400,19.93,2024-05-31,0
CUST02530,69,Male,North,Post-Graduate,Salaried,2821749.23,789110.69,Home,575.8,5,436,59.19,2022-10-06,1
CUST02531,53,Female,East,Post-Graduate,Salaried,1498921.07,416147.69,Business,469.4,21,290,116.33,2024-04-24,1
CUST02532,69,Male,South,Graduate,Salaried,1833935.54,722840.36,Car,463.7,3,142,87.39,2021-07-02,1
CUST02533,22,Male,East,Secondary,Self-Employed,1192856.44,1534584.63,Education,614.8,8,61,61.69,2021-08-22,0
CUST02534,20,Other,North,Graduate,Salaried,996815.39,1392968.84,Education,398.0,21,321,17.36,2023-06-27,1
CUST02535,30,Female,West,Post-Graduate,Self-Employed,335135.58,1086251.57,Car,316.3,2,210,96.92,2021-11-03,1
CUST02536,66,Other,East,Post-Graduate,Unemployed,1387875.79,1392105.1,Education,327.1,21,452,46.87,2021-04-27,1
CUST02537,33,Other,West,Post-Graduate,Salaried,979865.85,1797742.46,Car,664.8,6,209,37.25,2018-07-12,0
CUST02538,46,Female,North,Primary,Unemployed,1800092.37,596283.76,Other,673.6,15,325,112.08,2025-06-26,0
CUST02539,57,Male,North,Graduate,Self-Employed,384915.68,673297.6,Home,802.6,13,370,33.62,2018-02-24,0
CUST02540,26,Male,South,Graduate,Salaried,2932018.55,1261211.11,Home,344.7,6,107,23.1,2023-04-19,1
CUST02541,20,Male,East,Graduate,Unemployed,1680455.32,353193.89,Home,654.4,24,46,97.25,2021-06-29,0
CUST02542,46,Other,South,Post-Graduate,Self-Employed,2874728.88,428566.94,Education,398.2,11,122,107.87,2020-08-10,1
CUST02543,61,Other,West,Primary,Unemployed,945323.07,31756.42,Car,380.5,1,185,21.92,2022-10-14,1
CUST02544,25,Other,East,Graduate,Self-Employed,1087332.97,12152.04,Home,395.7,3,140,61.08,2023-10-13,1
CUST02545,32,Female,West,Graduate,Self-Employed,1715181.97,1194489.68,Other,368.3,13,23,67.21,2022-06-29,1
CUST02546,44,Male,South,Secondary,Salaried,2908283.46,92312.69,Car,762.2,17,223,32.18,2021-12-24,0
CUST02547,40,Other,West,Graduate,Self-Employed,1900270.05,870132.82,Home,783.6,13,295,115.24,2023-03-08,0
CUST02548,52,Female,West,Post-Graduate,Salaried,259425.37,691518.0,Other,580.7,7,197,87.87,2018-03-29,0
CUST02549,33,Female,South,Primary,Self-Employed,2953406.32,1134416.49,Education,763.9,6,486,8.7,2019-07-25,0
CUST02550,34,Male,North,Graduate,Salaried,2034538.37,1183605.19,Home,756.7,13,342,103.47,2018-07-26,0
CUST02551,56,Other,North,Post-Graduate,Salaried,2887050.05,248992.75,Business,732.3,17,16,46.12,2019-12-14,0
CUST02552,25,Male,North,Secondary,Salaried,2680836.15,945186.89,Home,450.0,16,381,29.2,2025-07-29,1
CUST02553,56,Female,North,Post-Graduate,Unemployed,2618948.91,158400.26,Education,711.8,13,327,7.49,2021-01-12,0
CUST02554,59,Male,East,Post-Graduate,Unemployed,1785023.42,984334.97,Other,303.6,22,116,38.55,2023-09-21,1
CUST02555,29,Female,West,Primary,Self-Employed,205697.93,555213.12,Car,795.0,0,314,71.41,2024-08-03,1
CUST02556,70,Male,East,Secondary,Salaried,1683351.82,217434.45,Home,682.8,13,287,24.88,2021-03-20,0
CUST02557,59,Male,North,Post-Graduate,Unemployed,2601123.15,1012370.66,Home,738.7,17,328,113.31,2024-06-19,0
CUST02558,33,Female,East,Primary,Self-Employed,1008208.08,1819751.06,Business,325.4,11,99,26.59,2025-07-09,1
CUST02559,37,Male,East,Primary,Unemployed,2604983.28,228039.92,Business,421.4,18,12,111.47,2022-10-01,1
CUST02560,32,Male,West,Post-Graduate,Salaried,150253.55,1865663.17,Business,482.5,13,408,71.81,2024-01-10,1
CUST02561,50,Female,South,Secondary,Unemployed,747959.86,1495473.33,Car,494.9,1,1,27.94,2025-09-20,1
CUST02562,43,Other,North,Post-Graduate,Self-Employed,1063866.33,168165.76,Other,410.4,0,29,54.55,2021-05-04,1
CUST02563,67,Male,North,Primary,Self-Employed,2831520.05,1139591.67,Business,750.4,5,44,37.85,2024-03-01,1
CUST02564,57,Male,South,Primary,Unemployed,1512498.74,544335.81,Car,784.4,8,176,45.99,2022-12-22,0
CUST02565,43,Male,North,Secondary,Salaried,2265373.77,753844.43,Other,677.8,21,17,72.26,2018-12-11,0
CUST02566,36,Male,West,Post-Graduate,Unemployed,2586907.41,797717.42,Home,657.1,13,174,9.01,2020-07-17,0
CUST02567,58,Other,West,Secondary,Self-Employed,516316.12,987038.75,Education,812.5,2,169,73.27,2021-04-04,1
CUST02568,35,Female,East,Primary,Salaried,543594.12,1717847.81,Other,767.1,2,288,113.21,2023-01-29,1
CUST02569,62,Male,West,Secondary,Self-Employed,1584187.48,767209.22,Other,495.5,15,336,75.71,2018-01-10,1
CUST02570,51,Other,South,Secondary,Unemployed,1174210.97,222906.86,Other,767.5,6,269,88.89,2024-07-11,0
CUST02571,46,Other,West,Secondary,Self-Employed,1625490.74,1888799.44,Home,780.3,10,247,52.45,2023-07-19,0
CUST02572,55,Male,East,Post-Graduate,Salaried,2761623.99,1686655.05,Car,441.6,20,203,28.76,2020-12-12,1
CUST02573,54,Female,North,Post-Graduate,Self-Employed,599364.27,365242.78,Other,634.5,17,254,46.8,2024-11-27,0
CUST02574,41,Other,West,Secondary,Unemployed,2589131.89,497325.61,Business,496.9,7,276,13.93,2020-03-15,1
CUST02575,22,Male,North,Secondary,Self-Employed,2124160.44,1140636.22,Business,550.8,18,449,88.75,2022-11-15,0
CUST02576,47,Male,East,Post-Graduate,Unemployed,156506.54,860589.91,Education,744.0,7,297,37.51,2019-04-27,0
CUST02577,27,Other,East,Primary,Self-Employed,553126.85,1966643.24,Car,599.9,14,378,81.28,2019-03-27,0
CUST02578,62,Male,North,Graduate,Self-Employed,1097111.58,1711624.5,Home,584.9,2,40,80.8,2025-01-24,1
CUST02579,46,Other,East,Graduate,Self-Employed,1877567.21,698530.25,Business,732.4,1,456,23.26,2023-12-16,1
CUST02580,33,Other,East,Primary,Salaried,251445.37,683967.0,Business,504.8,9,46,111.43,2022-06-15,1
CUST02581,37,Male,South,Post-Graduate,Self-Employed,405117.45,136374.25,Home,341.5,11,429,11.27,2022-12-16,1
CUST02582,35,Male,East,Secondary,Self-Employed,427328.53,353279.94,Education,477.8,18,199,87.04,2025-05-06,1
CUST02583,57,Other,North,Primary,Self-Employed,789545.55,365925.2,Car,834.5,9,461,35.6,2024-02-28,0
CUST02584,27,Male,West,Post-Graduate,Unemployed,1717554.73,1732022.15,Business,720.4,19,152,83.93,2023-08-05,0
CUST02585,23,Other,North,Primary,Unemployed,820198.68,716519.99,Car,717.1,17,440,61.77,2024-06-01,0
CUST02586,38,Male,South,Graduate,Salaried,783187.94,1568783.48,Education,400.1,1,275,101.43,2026-01-15,1
