customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST02956,63,Female,West,Post-Graduate,Unemployed,850713.62,1373768.56,Home,675.0,18,463,27.14,2020-01-06,0,1.6148425600615164,77.16666666666667,27.14
CUST02957,70,Other,East,Post-Graduate,Salaried,2926849.22,585046.87,Business,735.2,5,263,49.96,2023-05-15,1,0.19988965130222866,43.833333333333336,49.96
CUST02958,33,Female,North,Post-Graduate,Self-Employed,1829046.97,590168.22,Home,465.4,23,393,23.97,2020-10-15,1,0.3226643326715661,65.5,23.97
CUST02959,61,Other,North,Graduate,Self-Employed,2300434.42,1690086.87,Education,732.2,15,152,83.93,2021-01-17,0,0.7346816128755369,25.333333333333332,83.93
CUST02960,67,Other,North,Secondary,Self-Employed,2961858.39,900922.2,Other,531.3,21,438,78.97,2020-11-25,1,0.3041746367894381,73.0,78.97
CUST02961,35,Female,West,Primary,Unemployed,1824760.32,65263.61,Education,715.0,10,156,113.14,2021-03-22,0,0.03576557933920878,26.0,113.14
CUST02962,24,Female,East,Secondary,Salaried,2453416.19,1644563.15,Education,641.6,13,164,47.38,2018-08-11,0,0.6703156018547346,27.333333333333332,47.38
CUST02963,52,Female,North,Graduate,Self-Employed,2993692.57,763922.38,Home,477.3,4,352,77.68,2019-07-21,1,0.2551772976475003,58.666666666666664,77.68
CUST02964,63,Other,North,Secondary,Unemployed,2435396.7,543110.13,Car,480.6,13,190,14.27,2022-08-03,1,0.22300684319724995,31.666666666666668,14.27
CUST02965,35,Female,East,Primary,Unemployed,2404561.39,8909.45,Education,727.7,21,280,42.08,2024-12-04,0,0.0037052287527581072,46.666666666666664,42.08
CUST02966,22,Male,East,Secondary,Unemployed,2149133.65,199584.99,Education,555.2,16,232,104.14,2025-01-03,0,0.09286764925019902,38.666666666666664,104.14
CUST02967,45,Female,West,Post-Graduate,Salaried,2997050.2,1488591.44,Other,591.0,24,16,84.8,2023-09-01,0,0.4966855209832654,2.6666666666666665,84.8
CUST02968,59,Male,South,Post-Graduate,Self-Employed,2337476.04,1580744.88,Business,566.9,24,97,51.77,2021-01-23,0,0.6762614259780818,16.166666666666668,51.77
CUST02969,54,Female,West,Primary,Self-Employed,676146.74,1802948.13,Other,425.9,15,372,38.91,2025-02-24,1,2.666504211792842,62.0,38.91
CUST02970,27,Other,West,Post-Graduate,Self-Employed,2537484.68,280262.6,Education,692.1,20,266,112.66,2023-08-17,0,0.11044898209986433,44.333333333333336,112.66
CUST02971,49,Other,South,Primary,Salaried,2494964.92,866691.69,Other,729.2,15,84,43.95,2019-10-09,0,0.34737630299026406,14.0,43.95
CUST02972,38,Female,South,Secondary,Salaried,1240566.11,1141405.79,Home,728.8,13,496,9.66,2018-08-07,0,0.9200684919564666,82.66666666666667,9.66
CUST02973,44,Female,West,Secondary,Self-Employed,1189421.82,1681188.74,Home,388.2,22,44,57.28,2022-04-12,1,1.4134503939065115,7.333333333333333,57.28
CUST02974,55,Female,East,Primary,Unemployed,1439928.45,791408.76,Home,829.1,16,342,72.95,2021-03-29,0,0.5496167257477272,57.0,72.95
CUST02975,57,Female,South,Secondary,Self-Employed,1436477.78,1225918.69,Business,514.5,15,157,106.37,2024-05-21,1,0.8534198767766529,26.166666666666668,106.37
CUST02976,35,Other,West,Primary,Unemployed,1280991.7,1544644.1,Business,385.6,5,379,95.43,2021-03-31,1,1.2058189760323976,63.166666666666664,95.43
CUST02977,35,Female,South,Post-Graduate,Unemployed,1152046.18,378288.26,Other,625.7,15,493,103.42,2023-09-30,0,0.3283620627082849,82.16666666666667,103.42
CUST02978,23,Female,West,Secondary,Self-Employed,1012971.77,661744.71,Other,370.4,2,398,34.55,2018-10-21,1,0.6532706335932738,66.33333333333333,34.55
CUST02979,36,Male,West,Primary,Salaried,2209836.12,240996.37,Business,361.5,21,347,59.08,2025-07-05,1,0.10905621815974299,57.833333333333336,59.08
CUST02980,70,Other,West,Post-Graduate,Self-Employed,1341498.63,366327.63,Education,641.4,9,284,45.64,2023-05-07,0,0.27307342833439946,47.333333333333336,45.64
CUST02981,19,Male,West,Post-Graduate,Unemployed,1203918.24,893570.94,Business,552.5,12,312,16.99,2020-12-12,0,0.7422189566627049,52.0,16.99
CUST02982,20,Female,South,Secondary,Salaried,179493.61,1423069.21,Car,710.3,15,454,16.53,2022-05-24,0,7.928244409369225,75.66666666666667,16.53
CUST02983,46,Male,South,Post-Graduate,Unemployed,259505.89,1535822.64,Home,633.4,22,393,35.27,2024-12-18,0,5.918257346682959,65.5,35.27
CUST02984,48,Female,East,Post-Graduate,Unemployed,1429975.46,1525798.96,Home,714.8,0,62,79.17,2020-10-19,1,1.0670105905174065,10.333333333333334,79.17
CUST02985,36,Other,North,Post-Graduate,Salaried,2139822.18,1293538.39,Other,468.7,5,258,26.03,2022-02-19,1,0.6045074222008484,43.0,26.03
CUST02986,41,Other,North,Secondary,Self-Employed,502904.92,1656264.81,Car,608.0,3,388,76.43,2025-12-27,1,3.293395518978021,64.66666666666667,76.43
CUST02987,54,Other,West,Graduate,Salaried,2146843.53,55231.98,Car,683.7,0,221,15.51,2024-06-08,1,0.025727063583436845,36.833333333333336,15.51
CUST02988,28,Female,South,Secondary,Self-Employed,2821665.12,864420.67,Home,697.0,5,135,69.72,2022-09-23,1,0.3063512618393213,22.5,69.72
CUST02989,69,Male,East,Graduate,Self-Employed,1683475.81,440038.11,Car,549.3,5,193,49.62,2026-02-08,1,0.26138665455489973,32.166666666666664,49.62
CUST02990,23,Male,West,Post-Graduate,Salaried,1448905.83,1232748.64,Education,791.0,0,78,39.05,2019-11-13,1,0.8508134997289644,13.0,39.05
CUST02991,18,Male,South,Graduate,Self-Employed,2039986.1,1459691.91,Other,768.9,12,284,112.68,2020-12-03,0,0.7155401254939923,47.333333333333336,112.68
CUST02992,58,Male,North,Post-Graduate,Unemployed,2005439.06,1666728.43,Business,426.5,0,138,47.82,2022-06-12,1,0.8311040027314517,23.0,47.82
CUST02993,50,Female,East,Primary,Unemployed,1918564.18,463659.23,Home,363.3,6,291,116.68,2022-05-23,1,0.2416699085875772,48.5,116.68
CUST02994,22,Other,East,Secondary,Salaried,1385244.11,733391.51,Car,536.6,1,105,6.6,2018-04-04,1,0.5294312422667511,17.5,6.6
CUST02995,40,Other,South,Post-Graduate,Unemployed,412811.22,1644328.6,Business,770.1,18,131,42.27,2022-08-03,0,3.9832459011167387,21.833333333333332,42.27
CUST02996,37,Other,West,Secondary,Self-Employed,546364.13,952089.34,Education,581.0,7,317,71.61,2023-04-22,0,1.7425912275756463,52.833333333333336,71.61
CUST02997,55,Other,South,Primary,Self-Employed,1906534.93,155716.27,Car,360.0,13,205,32.61,2022-12-29,1,0.08167501552148326,34.166666666666664,32.61
CUST02998,22,Other,East,Post-Graduate,Unemployed,2479248.16,1664635.19,Education,431.9,22,10,20.83,2021-11-10,1,0.6714274177378031,1.6666666666666667,20.83
CUST02999,51,Male,East,Primary,Unemployed,1252673.01,1214620.72,Education,800.8,5,207,32.35,2021-07-31,1,0.9696231261500556,34.5,32.35
CUST03000,24,Other,West,Primary,Unemployed,2171914.11,1120609.04,Education,828.7,23,78,68.04,2020-10-16,0,0.5159545834894917,13.0,68.04
CUST03001,30,Other,West,Secondary,Unemployed,1943083.0,1110848.66,Education,490.3,5,25,41.13,2019-12-03,1,0.5716938802922983,4.166666666666667,41.13
CUST03002,41,Male,West,Post-Graduate,Self-Employed,217690.05,1342109.71,Car,771.5,7,328,83.17,2023-03-09,0,6.165232218927783,54.666666666666664,83.17
CUST03003,33,Male,South,Post-Graduate,Salaried,378584.32,1066526.57,Business,499.9,8,324,112.36,2025-12-20,1,2.81714406449797,54.0,112.36
CUST03004,50,Male,West,Primary,Unemployed,1777367.58,1391048.28,Education,406.5,8,225,97.14,2024-05-19,1,0.782645242128249,37.5,97.14
CUST03005,61,Male,West,Post-Graduate,Self-Employed,325908.54,574462.01,Car,616.8,1,263,97.43,2020-12-03,1,1.762647919566637,43.833333333333336,97.43
CUST03006,54,Female,South,Primary,Salaried,2386102.48,1704502.77,Business,733.8,15,227,79.95,2022-10-31,0,0.7143460032781157,37.833333333333336,79.95
CUST03007,43,Male,South,Graduate,Salaried,2271776.31,1792827.61,Home,560.0,11,108,89.37,2019-11-08,0,0.7891743575757245,18.0,89.37
CUST03008,63,Other,South,Post-Graduate,Salaried,326411.21,772839.55,Business,817.4,5,340,33.12,2022-04-16,1,2.367686912468478,56.666666666666664,33.12
CUST03009,21,Female,East,Primary,Unemployed,2272205.92,607724.63,Other,515.8,15,492,108.99,2026-02-10,1,0.26746019128407167,82.0,108.99
CUST03010,20,Female,East,Primary,Salaried,1654188.1,626839.73,Car,624.3,13,302,40.59,2021-07-29,0,0.37894102248710404,50.333333333333336,40.59
CUST03011,18,Male,West,Graduate,Unemployed,419551.67,1682087.23,Home,387.1,4,144,97.27,2023-02-26,1,4.009249277925648,24.0,97.27
CUST03012,66,Female,East,Secondary,Salaried,1571867.44,815981.04,Other,432.0,24,358,95.1,2021-11-16,1,0.5191156831901805,59.666666666666664,95.1
CUST03013,31,Female,South,Primary,Self-Employed,1492316.12,284062.69,Business,737.1,19,449,37.32,2024-11-28,0,0.19035021212529687,74.83333333333333,37.32
CUST03014,46,Female,South,Secondary,Self-Employed,2291752.95,545776.43,Other,631.3,14,64,72.51,2023-12-21,0,0.23814802114686925,10.666666666666666,72.51
CUST03015,30,Female,West,Post-Graduate,Self-Employed,134851.11,1777280.86,Other,765.3,2,289,113.35,2023-01-21,1,13.179579018667331,48.166666666666664,113.35
CUST03016,60,Female,South,Primary,Salaried,388036.96,752195.51,Other,355.9,13,119,23.69,2024-11-22,1,1.9384635680065114,19.833333333333332,23.69
CUST03017,64,Male,West,Secondary,Unemployed,1731657.82,175534.93,Other,470.9,11,90,110.5,2024-04-22,1,0.10136813865455242,15.0,110.5
CUST03018,33,Other,South,Secondary,Unemployed,2969936.91,1095266.28,Business,645.2,23,183,103.59,2020-09-11,0,0.3687843591263358,30.5,103.59
CUST03019,59,Male,East,Post-Graduate,Salaried,1205013.31,490414.82,Home,494.0,0,397,110.77,2024-01-13,1,0.4069787577699038,66.16666666666667,110.77
CUST03020,18,Other,North,Primary,Unemployed,394972.41,1068496.54,Car,341.2,5,269,76.14,2024-07-08,1,2.7052434877666522,44.833333333333336,76.14
CUST03021,68,Other,East,Secondary,Salaried,2663810.24,1319186.24,Business,445.1,18,370,101.05,2020-12-26,1,0.4952253055382803,61.666666666666664,101.05
CUST03022,55,Other,South,Graduate,Unemployed,1674510.28,1268058.44,Education,669.6,17,179,56.41,2020-03-01,0,0.7572712184245294,29.833333333333332,56.41
CUST03023,62,Male,West,Graduate,Unemployed,1975549.16,1614332.69,Home,398.0,18,257,100.43,2025-05-19,1,0.8171564255075282,42.833333333333336,100.43
CUST03024,54,Male,South,Primary,Salaried,2786056.77,1894713.65,Other,518.6,16,440,109.91,2022-05-20,1,0.6800700080494052,73.33333333333333,109.91
CUST03025,19,Female,East,Primary,Salaried,2446327.39,597208.94,Other,559.9,1,111,59.04,2023-02-21,1,0.24412469992415853,18.5,59.04
CUST03026,70,Male,East,Primary,Self-Employed,677231.89,1379502.23,Business,309.6,19,202,67.48,2022-05-20,1,2.036971752762558,33.666666666666664,67.48
CUST03027,33,Other,South,Graduate,Salaried,2601369.83,999283.32,Car,681.4,7,363,14.21,2022-07-16,0,0.3841373527423434,60.5,14.21
CUST03028,32,Female,North,Graduate,Unemployed,2924950.93,1560566.31,Other,768.7,14,4,105.49,2021-07-18,0,0.5335358942243862,0.6666666666666666,105.49
CUST03029,52,Male,West,Secondary,Self-Employed,350988.15,1731531.66,Car,408.3,8,34,80.6,2022-11-07,1,4.933305184234852,5.666666666666667,80.6
CUST03030,24,Male,South,Primary,Salaried,962787.99,469594.48,Car,744.0,22,433,72.69,2021-07-29,0,0.4877444306300497,72.16666666666667,72.69
CUST03031,38,Female,North,Primary,Salaried,2276754.05,1921701.21,Car,839.8,6,148,77.42,2022-10-09,0,0.8440530543911847,24.666666666666668,77.42
CUST03032,61,Male,South,Primary,Unemployed,1393371.21,196967.68,Business,715.4,1,350,23.33,2025-09-28,1,0.1413605208622044,58.333333333333336,23.33
CUST03033,36,Female,South,Secondary,Unemployed,1979707.3,961245.59,Business,483.9,2,108,22.9,2024-05-31,1,0.48554934863350757,18.0,22.9
CUST03034,66,Female,South,Post-Graduate,Self-Employed,1590727.46,1023068.78,Education,428.0,16,480,97.33,2021-08-23,1,0.6431452311761815,80.0,97.33
CUST03035,28,Other,North,Graduate,Self-Employed,2263268.0,1825517.26,Home,413.3,20,471,6.95,2024-10-22,1,0.8065846642995881,78.5,6.95
CUST03036,21,Other,East,Graduate,Salaried,1902019.71,1194663.21,Business,722.7,22,462,52.77,2024-04-22,0,0.6281024343328178,77.0,52.77
CUST03037,63,Other,West,Primary,Unemployed,2458506.33,1085452.04,Education,800.2,23,467,32.15,2019-10-02,0,0.4415087432376064,77.83333333333333,32.15
CUST03038,20,Male,South,Primary,Unemployed,2105108.7,1849104.74,Other,827.7,7,500,109.84,2025-05-05,0,0.8783891967193902,83.33333333333333,109.84
CUST03039,36,Female,East,Post-Graduate,Unemployed,1962376.15,338666.21,Education,791.7,8,231,71.68,2022-09-19,0,0.17257966063234106,38.5,71.68
CUST03040,53,Male,North,Post-Graduate,Salaried,2214219.08,1991395.83,Business,635.4,7,219,53.11,2022-01-10,0,0.8993671168256756,36.5,53.11
CUST03041,28,Male,East,Secondary,Self-Employed,1148082.26,1770242.99,Home,728.0,21,468,50.45,2018-04-22,0,1.5419130245945964,78.0,50.45
CUST03042,44,Female,East,Secondary,Self-Employed,2097227.24,545817.16,Home,392.5,19,117,110.45,2020-05-30,1,0.26025656618879317,19.5,110.45
CUST03043,55,Other,West,Post-Graduate,Unemployed,1801818.57,552677.99,Education,400.1,1,308,11.86,2020-08-01,1,0.30673342988134483,51.333333333333336,11.86
CUST03044,52,Female,North,Post-Graduate,Self-Employed,2465825.18,1354517.71,Car,453.0,20,335,46.33,2019-04-26,1,0.5493161968603143,55.833333333333336,46.33
CUST03045,62,Male,North,Graduate,Salaried,2928612.6,837627.03,Car,420.8,12,371,23.29,2026-01-25,1,0.2860149649018105,61.833333333333336,23.29
CUST03046,29,Male,South,Post-Graduate,Salaried,1579339.78,1401893.85,Home,685.8,24,388,71.45,2018-04-10,0,0.8876455008307332,64.66666666666667,71.45
CUST03047,40,Other,West,Primary,Unemployed,414468.26,991751.64,Home,469.9,14,474,10.51,2019-03-31,1,2.3928289225331754,79.0,10.51
CUST03048,26,Female,East,Post-Graduate,Salaried,324555.48,221505.08,Education,378.8,22,118,32.15,2020-12-24,1,0.6824875673028229,19.666666666666668,32.15
CUST03049,46,Female,South,Primary,Salaried,1181142.19,1739944.8,Home,398.9,21,259,8.16,2018-06-02,1,1.4731035896702667,43.166666666666664,8.16
CUST03050,32,Other,North,Graduate,Self-Employed,334139.84,88087.06,Car,327.0,21,71,17.43,2018-12-16,1,0.2636233380610944,11.833333333333334,17.43
CUST03051,20,Male,North,Post-Graduate,Self-Employed,2814424.06,1052409.61,Business,461.9,11,245,70.33,2022-05-04,1,0.37393427129812135,40.833333333333336,70.33
CUST03052,56,Male,West,Post-Graduate,Unemployed,2248932.03,155636.34,Other,361.9,1,84,62.26,2019-09-16,1,0.06920455483930299,14.0,62.26
CUST03053,44,Other,East,Graduate,Salaried,2307373.11,971569.15,Education,547.8,24,130,25.93,2019-04-24,1,0.42107154052774765,21.666666666666668,25.93
CUST03054,41,Male,West,Post-Graduate,Salaried,174349.94,658277.08,Business,817.0,22,101,57.12,2024-12-19,0,3.7756082967393048,16.833333333333332,57.12
CUST03055,37,Other,East,Secondary,Self-Employed,1869658.89,181575.64,Other,565.3,24,102,72.48,2022-08-12,0,0.09711698800843828,17.0,72.48
CUST03056,45,Other,West,Secondary,Salaried,535903.07,815196.06,Education,547.5,1,440,71.18,2018-11-15,1,1.5211632581242727,73.33333333333333,71.18
CUST03057,61,Other,East,Secondary,Self-Employed,1930749.8,1019391.06,Education,349.4,11,200,102.54,2018-12-13,1,0.5279767787623233,33.333333333333336,102.54
CUST03058,37,Female,North,Graduate,Salaried,2139753.63,1340033.03,Car,352.1,10,398,96.54,2024-10-14,1,0.6262557573041716,66.33333333333333,96.54
CUST03059,42,Other,South,Graduate,Salaried,1823904.76,964448.24,Business,760.9,11,244,70.58,2023-07-03,0,0.5287821278562813,40.666666666666664,70.58
CUST03060,22,Male,East,Secondary,Unemployed,1996077.36,100834.25,Other,822.9,21,257,52.28,2025-03-18,0,0.0505162034401312,42.833333333333336,52.28
CUST03061,65,Female,East,Secondary,Unemployed,1506641.1,699858.18,Education,727.9,7,408,71.48,2020-08-28,0,0.4645155239691789,68.0,71.48
CUST03062,37,Female,South,Secondary,Self-Employed,211797.28,904932.81,Other,449.9,8,75,95.66,2022-06-20,1,4.272636598543665,12.5,95.66
CUST03063,68,Male,East,Graduate,Unemployed,2434268.17,1141115.28,Education,599.5,3,223,53.71,2020-07-07,1,0.46877139259476086,37.166666666666664,53.71
CUST03064,52,Other,South,Secondary,Self-Employed,269409.45,587072.96,Business,520.5,14,368,111.01,2022-10-03,1,2.1791104951960665,61.333333333333336,111.01
CUST03065,64,Male,West,Secondary,Self-Employed,1844243.8,570589.59,Home,722.2,3,294,22.98,2022-05-31,1,0.3093894581616595,49.0,22.98
CUST03066,28,Female,North,Primary,Salaried,2530013.24,1499889.89,Education,843.8,6,433,76.21,2020-02-20,0,0.59283875131025,72.16666666666667,76.21
CUST03067,21,Female,East,Graduate,Salaried,135857.11,990278.73,Other,519.0,1,474,119.06,2022-07-24,1,7.289119649313901,79.0,119.06
CUST03068,32,Male,East,Primary,Self-Employed,2424209.38,1210775.25,Education,753.1,14,422,5.34,2018-04-26,0,0.49945159852487664,70.33333333333333,5.34
CUST03069,26,Male,West,Secondary,Salaried,1287151.32,521435.67,Car,790.4,8,35,48.07,2025-08-08,0,0.4051082898318435,5.833333333333333,48.07
CUST03070,32,Male,South,Post-Graduate,Unemployed,1933935.33,178918.3,Education,479.3,0,360,101.99,2026-01-19,1,0.092515141134528,60.0,101.99
CUST03071,37,Female,West,Post-Graduate,Self-Employed,2128138.35,1978962.29,Education,346.7,16,139,83.58,2025-04-11,1,0.9299030253366751,23.166666666666668,83.58
CUST03072,61,Female,North,Secondary,Salaried,320358.03,1345870.09,Home,800.9,8,214,111.01,2021-06-26,0,4.201143607981358,35.666666666666664,111.01
CUST03073,25,Other,North,Secondary,Self-Employed,1454604.64,217415.22,Education,530.4,18,390,41.3,2025-08-29,1,0.14946688194257376,65.0,41.3
CUST03074,68,Male,North,Graduate,Unemployed,2188129.09,901786.97,Car,639.2,12,125,73.81,2022-08-27,0,0.4121269508829573,20.833333333333332,73.81
CUST03075,65,Male,East,Secondary,Salaried,2812742.42,1568779.03,Car,393.8,4,445,8.8,2025-06-19,1,0.5577400258357109,74.16666666666667,8.8
CUST03076,48,Male,West,Post-Graduate,Self-Employed,871896.14,1474529.13,Home,587.4,18,490,88.44,2022-03-01,0,1.6911752012114651,81.66666666666667,88.44
CUST03077,26,Female,South,Graduate,Self-Employed,1254257.12,78574.05,Car,570.1,7,314,71.47,2024-01-29,0,0.06264588715270757,52.333333333333336,71.47
CUST03078,66,Other,West,Primary,Salaried,1478080.8,1663512.54,Other,629.7,21,177,97.54,2020-10-02,0,1.1254544000571551,29.5,97.54
CUST03079,22,Other,East,Primary,Unemployed,2522564.19,1218296.92,Other,553.8,23,226,69.56,2023-06-18,0,0.4829597299563663,37.666666666666664,69.56
CUST03080,31,Female,West,Primary,Unemployed,707927.51,1573365.77,Education,674.8,5,98,108.97,2022-07-22,1,2.2224955913918363,16.333333333333332,108.97
CUST03081,48,Other,South,Post-Graduate,Self-Employed,1480441.57,328250.98,Business,570.8,10,253,83.98,2022-08-12,0,0.2217250492364923,42.166666666666664,83.98
CUST03082,42,Other,North,Primary,Self-Employed,138147.86,903229.37,Other,387.2,12,120,109.74,2020-09-22,1,6.538135082222773,20.0,109.74
CUST03083,54,Male,East,Primary,Self-Employed,120186.65,1524779.04,Home,410.7,23,120,9.56,2026-01-25,1,12.686758803910418,20.0,9.56
CUST03084,20,Male,South,Secondary,Self-Employed,2973332.8,664740.19,Car,658.4,3,234,41.45,2018-05-19,1,0.22356736857710646,39.0,41.45
CUST03085,53,Other,South,Secondary,Self-Employed,2671492.18,1529876.67,Home,591.7,14,319,109.01,2018-06-10,0,0.5726674708065213,53.166666666666664,109.01
CUST03086,57,Other,East,Secondary,Self-Employed,2329843.05,1246097.39,Education,414.0,17,339,106.09,2020-05-16,1,0.5348417739984674,56.5,106.09
CUST03087,47,Female,West,Secondary,Self-Employed,1115401.2,1808875.34,Home,617.8,5,137,101.18,2021-06-14,1,1.6217261914367676,22.833333333333332,101.18
CUST03088,61,Other,West,Primary,Self-Employed,2953044.8,1893287.74,Education,726.5,18,335,100.74,2018-12-07,0,0.6411307204008555,55.833333333333336,100.74
CUST03089,23,Male,West,Primary,Unemployed,743532.49,217554.23,Other,440.9,14,30,109.11,2021-03-30,1,0.2925954587404782,5.0,109.11
CUST03090,39,Other,West,Post-Graduate,Self-Employed,1608106.21,605205.47,Home,497.4,9,277,75.21,2021-12-06,1,0.37634670287107463,46.166666666666664,75.21
CUST03091,41,Female,South,Secondary,Salaried,219644.67,833945.65,Car,513.2,0,434,97.37,2018-07-25,1,3.796794386132839,72.33333333333333,97.37
