ride_id,pickup_datetime,pickup_city,pickup_zone,distance_km,fare_amount,traffic_level,driver_rating,ride_category,payment_mode,ride_duration_min,is_surge,ride_driver_id
OLA-R0024631,2025-05-14 21:16:00,Chandigarh,Metro Core,6.66,129.81,Severe,3.94,Micro,Cash,45.62,0,DRV_01177
OLA-R0024632,2025-04-23 05:35:00,Mumbai,Metro Core,0.75,23.05,Low,3.85,Bike,Cash,3.1,0,DRV_06413
OLA-R0024633,2025-03-17 00:57:00,Jaipur,Metro Core,13.11,564.42,Severe,4.24,Sedan,Ola Money,101.06,1,DRV_02242
OLA-R0024634,2025-04-12 18:07:00,Hyderabad,Outskirts,1.1,18.12,Low,4.78,Mini,Card,6.16,1,DRV_02672
OLA-R0024635,2025-04-17 09:57:00,Kochi,City,6.48,202.91,Low,3.87,Auto,UPI,40.35,1,DRV_00857
OLA-R0024636,2025-01-04 09:47:00,Lucknow,Suburb,3.14,97.25,Severe,4.99,Mini,UPI,8.59,1,DRV_02421
OLA-R0024637,2025-01-08 16:01:00,Chandigarh,Suburb,,28.23,Medium,4.61,Auto,Ola Money,6.75,1,DRV_02795
OLA-R0024638,2025-03-31 23:27:00,Bhopal,Suburb,1.62,21.87,Medium,4.54,Auto,UPI,3.7,1,DRV_02102
OLA-R0024639,2025-04-05 06:00:00,Bhopal,Metro Core,2.91,73.95,Low,4.61,Micro,Card,11.7,0,DRV_02170
OLA-R0024640,2025-03-14 23:07:00,Bangalore,Outskirts,23.21,1161.69,,3.84,Prime,Cash,192.01,0,DRV_05046
OLA-R0024641,2025-04-08 09:49:00,Indore,Suburb,11.02,191.11,High,3.8,Auto,Cash,37.59,0,DRV_02903
OLA-R0024642,2025-04-16 16:46:00,Kolkata,City,8.53,251.35,High,4.0,Sedan,Card,67.26,0,DRV_05597
OLA-R0024643,2025-01-17 06:48:00,Hyderabad,City,14.17,,Severe,4.04,Micro,Ola Money,38.29,0,DRV_04938
OLA-R0024644,2025-03-21 03:49:00,Kochi,Suburb,13.64,374.7,Severe,3.53,Micro,Ola Money,63.04,0,DRV_00498
OLA-R0024645,2025-02-02 09:19:00,Indore,Outskirts,2.14,85.56,High,4.2,Sedan,UPI,19.98,0,DRV_05990
OLA-R0024646,2025-02-02 15:52:00,Bhopal,Metro Core,1.63,46.88,Severe,4.08,Mini,Cash,10.32,0,DRV_00551
OLA-R0024647,2025-02-02 01:46:00,Kochi,Suburb,6.64,239.85,Medium,4.63,Auto,Ola Money,30.57,1,DRV_04805
OLA-R0024648,2025-01-02 17:44:00,Chennai,Outskirts,13.78,430.79,Low,4.92,Prime,Cash,57.22,1,DRV_03332
OLA-R0024649,2025-01-17 15:44:00,Chennai,Metro Core,6.26,176.89,Low,4.94,Auto,Cash,26.56,0,DRV_05827
OLA-R0024650,2025-01-31 11:02:00,Ahmedabad,City,8.97,287.22,Low,4.37,Prime,Cash,61.73,0,DRV_05784
OLA-R0024651,2025-04-05 13:41:00,Delhi,Suburb,17.1,,Severe,4.57,Micro,Ola Money,80.07,1,DRV_03489
OLA-R0024652,2025-03-12 21:34:00,Hyderabad,Suburb,19.88,529.99,High,4.87,Sedan,UPI,71.85,1,DRV_05462
OLA-R0024653,2025-02-26 15:40:00,Ahmedabad,Outskirts,8.14,232.43,Low,3.24,Micro,Cash,63.52,0,DRV_04057
OLA-R0024654,2025-03-22 01:25:00,Lucknow,Outskirts,2.02,45.92,High,3.75,Micro,Card,11.03,0,DRV_03813
OLA-R0024655,2025-02-28 14:40:00,Coimbatore,City,10.49,273.96,High,4.75,Bike,Cash,30.26,0,DRV_00722
OLA-R0024656,2025-05-13 03:29:00,Delhi,Metro Core,11.77,185.03,High,3.74,Micro,Card,56.14,1,DRV_01357
OLA-R0024657,2025-02-20 16:43:00,Indore,Suburb,18.14,669.99,Low,3.7,Prime,Cash,131.63,0,DRV_01750
OLA-R0024658,2025-01-27 23:35:00,Ahmedabad,Outskirts,10.33,154.27,High,4.41,Micro,Ola Money,32.0,0,DRV_03704
OLA-R0024659,2025-03-19 03:08:00,Bangalore,Suburb,0.72,19.22,Low,4.26,Bike,Cash,3.54,1,DRV_05291
OLA-R0024660,2025-03-16 07:57:00,Coimbatore,Suburb,8.83,184.1,Low,4.16,Prime,UPI,28.9,0,DRV_05715
OLA-R0024661,2025-02-18 05:40:00,Patna,Outskirts,12.08,283.83,High,4.67,Auto,Cash,38.85,0,DRV_04449
OLA-R0024662,2025-03-19 08:34:00,Lucknow,Metro Core,3.9,189.71,Medium,3.59,Micro,Cash,37.2,0,DRV_05537
OLA-R0024663,2025-05-07 23:01:00,Surat,Suburb,9.22,291.09,Medium,4.12,Mini,Cash,74.59,0,DRV_00194
OLA-R0024664,2025-04-14 02:25:00,Jaipur,Metro Core,0.61,20.22,Severe,3.62,Auto,UPI,4.41,0,DRV_05934
OLA-R0024665,2025-04-24 10:09:00,Indore,Outskirts,10.27,258.64,Low,5.01,Bike,Ola Money,51.98,0,DRV_00888
OLA-R0024666,2025-04-14 08:19:00,Ahmedabad,City,2.05,60.33,Severe,4.64,Auto,Cash,14.69,0,DRV_05415
OLA-R0024667,2025-03-21 18:28:00,Lucknow,City,1.19,19.43,Severe,4.1,Bike,Cash,6.78,1,DRV_01318
OLA-R0024668,2025-05-11 23:03:00,Hyderabad,Outskirts,8.01,,Low,4.68,Auto,Cash,46.41,0,DRV_04614
OLA-R0024669,2025-04-17 10:26:00,Surat,City,2.43,60.59,Low,4.13,Mini,UPI,16.45,1,DRV_02993
OLA-R0024670,2025-04-17 01:23:00,Pune,Outskirts,8.34,198.17,Medium,,Prime,UPI,35.73,1,DRV_05638
OLA-R0024671,2025-01-31 20:24:00,Hyderabad,Outskirts,25.36,1046.04,Medium,3.89,Micro,UPI,229.02,0,DRV_01437
OLA-R0024672,2025-01-23 14:44:00,Hyderabad,Outskirts,7.11,133.55,High,4.06,Mini,Cash,37.61,0,DRV_03929
OLA-R0024673,2025-05-02 15:35:00,Hyderabad,Metro Core,1.92,100.45,,3.79,Bike,Cash,14.93,0,DRV_04144
OLA-R0024674,2025-02-14 10:33:00,Hyderabad,Metro Core,,482.42,High,4.7,Prime,Card,159.29,0,DRV_05864
OLA-R0024675,2025-04-09 03:21:00,Lucknow,City,3.02,78.22,Severe,4.24,Prime,Cash,13.12,0,DRV_00797
OLA-R0024676,2025-01-20 01:32:00,Kolkata,City,18.05,554.05,High,4.42,Bike,Ola Money,120.34,0,DRV_05720
OLA-R0024677,2025-02-05 22:46:00,Mumbai,City,14.18,374.39,High,4.23,Auto,UPI,63.45,0,DRV_02301
OLA-R0024678,2025-03-29 14:39:00,Hyderabad,Outskirts,27.35,985.62,Severe,3.13,Micro,Cash,133.7,1,DRV_03494
OLA-R0024679,2025-02-18 22:02:00,Hyderabad,Suburb,19.88,558.2,Low,5.09,Bike,Card,87.02,0,DRV_06028
OLA-R0024680,2025-02-20 21:55:00,Kolkata,Outskirts,33.13,1339.59,High,5.2,Auto,Ola Money,189.2,0,DRV_04788
OLA-R0024681,2025-03-03 15:55:00,Chandigarh,Metro Core,1.88,53.49,Medium,4.32,Prime,Cash,11.89,0,DRV_02445
OLA-R0024682,2025-04-21 16:37:00,Chennai,City,2.31,94.95,Medium,3.46,Prime,Card,14.27,0,DRV_01792
OLA-R0024683,2025-05-10 00:25:00,Chennai,Metro Core,6.91,176.78,High,4.07,Micro,Card,56.97,0,DRV_05842
OLA-R0024684,2025-05-10 10:12:00,Indore,City,7.34,176.13,High,5.12,Mini,Ola Money,33.75,0,DRV_06277
OLA-R0024685,2025-03-08 01:03:00,Chennai,Outskirts,2.22,46.01,Medium,4.47,Micro,Cash,11.46,1,DRV_05514
OLA-R0024686,2025-04-15 08:47:00,Mumbai,Metro Core,0.8,21.33,Low,4.2,Bike,UPI,3.41,0,DRV_03420
OLA-R0024687,2025-04-25 08:39:00,Hyderabad,Outskirts,,,High,5.01,Auto,Card,56.89,0,DRV_00019
OLA-R0024688,2025-01-05 17:33:00,Mumbai,Metro Core,7.34,237.02,Medium,3.5,Auto,Cash,46.16,1,DRV_02983
OLA-R0024689,2025-01-27 10:26:00,Chandigarh,City,,35.62,High,4.18,Sedan,Ola Money,6.2,0,DRV_06057
OLA-R0024690,2025-02-02 02:40:00,Chennai,Metro Core,8.05,284.22,Medium,4.57,Micro,Ola Money,50.61,0,DRV_04129
OLA-R0024691,2025-02-24 08:19:00,Patna,Outskirts,2.94,49.77,Low,4.84,Prime,Cash,6.73,0,DRV_06226
OLA-R0024692,2025-01-27 04:58:00,Surat,City,4.96,216.12,Medium,4.94,Sedan,Card,48.23,0,DRV_01620
OLA-R0024693,2025-01-25 08:08:00,Kolkata,City,,125.75,Low,3.95,Bike,Ola Money,30.15,0,DRV_00667
OLA-R0024694,2025-03-25 14:21:00,Coimbatore,Suburb,4.62,110.54,Severe,4.13,Bike,UPI,25.9,0,DRV_02449
OLA-R0024695,2025-02-15 15:12:00,Jaipur,Suburb,1.38,34.06,Medium,3.89,Mini,Ola Money,4.57,1,DRV_04605
OLA-R0024696,2025-02-04 06:51:00,Nagpur,City,13.41,439.36,High,3.85,Micro,UPI,69.63,0,DRV_05483
OLA-R0024697,2025-02-07 02:28:00,Lucknow,Suburb,0.06,2.4,Low,4.1,Bike,Ola Money,0.41,0,DRV_00136
OLA-R0024698,2025-01-12 12:51:00,Surat,Suburb,3.03,73.07,High,4.13,Mini,Ola Money,10.07,0,DRV_05456
OLA-R0024699,2025-04-01 21:08:00,Jaipur,Suburb,14.52,326.9,Severe,2.88,Sedan,Cash,102.41,0,DRV_05625
OLA-R0024700,2025-04-02 04:17:00,Hyderabad,Outskirts,17.49,407.59,,4.62,Bike,Card,124.95,0,DRV_00715
OLA-R0024701,2025-04-19 20:19:00,Delhi,Metro Core,14.39,356.46,Low,4.25,Bike,Cash,48.65,0,DRV_00228
OLA-R0024702,2025-02-15 13:29:00,Mumbai,Outskirts,4.48,194.44,Severe,3.91,Sedan,Ola Money,20.43,0,DRV_00715
OLA-R0024703,2025-04-27 07:46:00,Ahmedabad,Metro Core,11.37,303.41,High,4.01,Sedan,Cash,35.95,0,DRV_03978
OLA-R0024704,2025-05-17 08:33:00,Kolkata,Metro Core,7.43,205.75,High,4.2,Prime,Ola Money,74.06,0,DRV_03658
OLA-R0024705,2025-01-30 15:14:00,Kochi,City,1.83,54.28,Low,4.87,Micro,Cash,10.09,1,DRV_03164
OLA-R0024706,2025-01-24 08:33:00,Kolkata,Suburb,4.92,124.66,High,4.69,Bike,UPI,16.55,0,DRV_01631
OLA-R0024707,2025-05-10 18:25:00,Ahmedabad,Suburb,16.29,362.46,Severe,4.3,Sedan,Cash,73.36,1,DRV_05745
OLA-R0024708,2025-01-02 08:53:00,Ahmedabad,City,0.28,8.22,,5.08,Auto,Cash,0.74,1,DRV_04019
OLA-R0024709,2025-03-07 10:01:00,Delhi,Suburb,3.05,98.14,Low,3.48,Auto,Card,17.11,0,DRV_03375
OLA-R0024710,2025-05-05 07:56:00,Patna,Outskirts,7.09,163.23,Low,3.57,Mini,UPI,26.38,0,DRV_02611
OLA-R0024711,2025-03-02 23:33:00,Indore,Suburb,8.08,199.64,High,4.36,Micro,UPI,37.64,1,DRV_02352
OLA-R0024712,2025-04-17 22:21:00,Chennai,City,5.47,,High,4.09,Auto,UPI,50.53,0,DRV_03488
OLA-R0024713,2025-01-30 04:53:00,Nagpur,Metro Core,37.86,1079.11,Severe,3.55,Prime,Ola Money,202.55,0,DRV_00459
OLA-R0024714,2025-05-19 07:33:00,Indore,City,1.48,64.97,Medium,4.76,Mini,Card,13.37,1,DRV_00155
OLA-R0024715,2025-02-12 09:23:00,Patna,City,8.57,422.22,Low,2.77,Prime,UPI,66.1,0,DRV_04917
OLA-R0024716,2025-04-26 20:53:00,Hyderabad,City,13.17,423.51,Severe,4.97,Sedan,Ola Money,101.13,0,DRV_02638
OLA-R0024717,2025-05-13 18:26:00,Jaipur,Outskirts,21.53,921.99,Severe,,Sedan,Ola Money,139.17,1,DRV_01568
OLA-R0024718,2025-02-13 20:32:00,Delhi,Metro Core,4.94,104.42,Severe,4.22,Auto,Cash,24.56,0,DRV_06274
OLA-R0024719,2025-04-23 06:23:00,Jaipur,Suburb,3.18,52.37,Medium,3.94,Bike,Cash,16.63,1,DRV_01999
OLA-R0024720,2025-03-08 10:16:00,Bhopal,City,0.14,2.02,Severe,4.42,Sedan,Card,0.56,1,DRV_02134
OLA-R0024721,2025-05-03 10:44:00,Chandigarh,Outskirts,1.51,50.21,Severe,4.37,Bike,Card,6.04,0,DRV_02254
OLA-R0024722,2025-03-23 18:56:00,Chennai,Metro Core,40.33,1364.97,Medium,4.51,Prime,UPI,183.48,0,DRV_05030
OLA-R0024723,2025-03-21 05:38:00,Jaipur,Suburb,23.65,545.66,Low,4.14,Sedan,Cash,96.78,0,DRV_03686
OLA-R0024724,2025-01-04 15:32:00,Mumbai,Suburb,15.02,645.53,,4.61,Prime,Card,83.75,1,DRV_03494
OLA-R0024725,2025-05-08 12:21:00,Delhi,Suburb,19.56,580.3,Medium,4.19,Micro,Ola Money,107.53,0,DRV_04436
OLA-R0024726,2025-05-01 10:06:00,Pune,Suburb,8.12,173.08,High,4.44,Auto,Cash,42.62,0,DRV_03784
OLA-R0024727,2025-03-18 23:57:00,Chennai,Metro Core,1.37,52.77,Medium,4.5,Prime,UPI,11.74,0,DRV_00028
OLA-R0024728,2025-05-08 09:23:00,Hyderabad,City,7.02,169.32,Severe,3.73,Auto,UPI,37.44,0,DRV_04543
OLA-R0024729,2025-03-16 10:06:00,Patna,Suburb,27.63,753.25,High,4.55,Micro,Cash,94.51,0,DRV_00708
OLA-R0024730,2025-04-30 23:19:00,Chandigarh,Outskirts,4.99,181.97,Medium,4.36,Bike,Ola Money,36.51,0,DRV_05510
OLA-R0024731,2025-02-01 13:01:00,Nagpur,Metro Core,4.75,131.35,Severe,3.92,Auto,Card,25.62,0,DRV_05515
OLA-R0024732,2025-01-06 01:53:00,Patna,Outskirts,3.44,166.37,Medium,4.11,Mini,Ola Money,25.46,0,DRV_01062
OLA-R0024733,2025-03-21 11:31:00,Kochi,Metro Core,0.73,30.13,Medium,5.1,Auto,Card,4.76,0,DRV_04797
OLA-R0024734,2025-03-14 09:05:00,Bangalore,Suburb,9.42,179.37,Low,5.38,Bike,Cash,43.73,1,DRV_01579
OLA-R0024735,2025-05-16 19:53:00,Kochi,Metro Core,9.19,188.13,Medium,3.96,Micro,UPI,54.81,0,DRV_05567
OLA-R0024736,2025-02-03 03:52:00,Delhi,Outskirts,13.42,428.07,High,3.32,Bike,Card,41.15,1,DRV_03511
OLA-R0024737,2025-03-08 07:06:00,Delhi,Suburb,4.72,103.4,Low,3.58,Bike,UPI,20.1,0,DRV_00980
OLA-R0024738,2025-03-16 22:41:00,Bangalore,City,20.12,456.61,Medium,4.01,Bike,Card,122.57,0,DRV_03785
OLA-R0024739,2025-03-16 16:47:00,Mumbai,City,6.54,202.96,High,3.98,Auto,UPI,45.34,0,DRV_02918
OLA-R0024740,2025-04-28 14:02:00,Lucknow,Outskirts,1.57,35.99,Medium,4.43,Auto,Ola Money,5.91,0,DRV_05628
OLA-R0024741,2025-04-06 07:17:00,Indore,Outskirts,10.41,250.67,Medium,3.73,Auto,Cash,75.09,0,DRV_03120
OLA-R0024742,2025-03-10 07:41:00,Kochi,Outskirts,6.94,114.7,Low,3.82,Sedan,Cash,30.3,0,DRV_05035
OLA-R0024743,2025-03-21 13:41:00,Nagpur,Outskirts,2.77,115.57,Severe,3.93,Auto,UPI,11.85,1,DRV_00596
OLA-R0024744,2025-05-07 15:08:00,Bangalore,Suburb,23.65,642.27,Low,4.84,Auto,Card,151.52,1,DRV_01602
OLA-R0024745,2025-03-23 00:04:00,Ahmedabad,Suburb,0.38,10.43,Medium,3.67,Sedan,Cash,3.04,0,DRV_01667
OLA-R0024746,2025-04-03 02:00:00,Delhi,Metro Core,1.55,34.53,Low,4.25,Mini,Ola Money,5.4,1,DRV_01081
OLA-R0024747,2025-04-05 03:37:00,Kochi,Suburb,0.52,7.74,Medium,3.43,Auto,UPI,2.18,0,DRV_04583
OLA-R0024748,2025-05-18 17:27:00,Nagpur,Suburb,1.33,41.27,Low,4.5,Mini,Ola Money,4.99,0,DRV_00006
OLA-R0024749,2025-03-13 21:37:00,Jaipur,Outskirts,0.78,24.48,Low,5.51,Micro,Cash,6.51,1,DRV_03845
OLA-R0024750,2025-02-16 07:33:00,Delhi,City,22.07,810.68,Severe,3.68,Prime,Cash,98.76,0,DRV_05259
OLA-R0024751,2025-04-19 04:04:00,Ahmedabad,Suburb,11.03,,Severe,3.68,Mini,Cash,76.77,0,DRV_01620
OLA-R0024752,2025-04-26 07:03:00,Surat,City,1.8,63.47,High,4.62,Micro,Cash,12.87,0,DRV_02726
OLA-R0024753,2025-04-14 05:38:00,Jaipur,Outskirts,0.41,5.3,Low,,Micro,Ola Money,1.96,0,DRV_00697
OLA-R0024754,2025-03-25 20:12:00,Coimbatore,Suburb,6.16,247.01,High,4.05,Micro,UPI,59.8,0,DRV_05356
OLA-R0024755,2025-02-17 08:53:00,Surat,Metro Core,4.99,165.31,Low,5.02,Auto,Ola Money,44.42,0,DRV_05095
OLA-R0024756,2025-02-15 19:05:00,Ahmedabad,Suburb,0.27,7.08,Low,4.03,Bike,Card,0.85,0,DRV_04042
OLA-R0024757,2025-03-01 03:23:00,Jaipur,Metro Core,21.97,941.95,Medium,4.08,Sedan,Card,100.66,0,DRV_03875
OLA-R0024758,2025-04-12 09:14:00,Patna,City,8.49,192.44,High,4.45,Bike,Ola Money,22.93,0,DRV_00088
OLA-R0024759,2025-03-18 07:45:00,Delhi,City,3.05,85.28,Low,4.25,Micro,UPI,9.57,0,DRV_00528
OLA-R0024760,2025-03-30 01:23:00,Bangalore,Outskirts,2.65,122.76,Medium,4.32,Mini,Ola Money,12.36,1,DRV_01784
OLA-R0024761,2025-05-02 07:07:00,Mumbai,Metro Core,3.71,131.38,High,3.43,Mini,Ola Money,37.04,0,DRV_05825
OLA-R0024762,2025-04-08 23:30:00,Indore,Outskirts,3.5,,Medium,5.36,Bike,Ola Money,20.18,0,DRV_01236
OLA-R0024763,2025-02-09 16:25:00,Kolkata,Outskirts,3.93,70.25,Low,4.12,Prime,Cash,16.55,0,DRV_02114
OLA-R0024764,2025-03-26 12:04:00,Indore,Suburb,26.22,,Low,5.0,Mini,Card,100.42,0,DRV_04393
OLA-R0024765,2025-03-06 11:57:00,Bhopal,Metro Core,0.81,38.49,Low,4.38,Sedan,Ola Money,3.58,0,DRV_06346
OLA-R0024766,2025-01-04 12:19:00,Indore,Suburb,1.35,27.37,Low,4.25,Auto,Ola Money,4.62,0,DRV_00925
OLA-R0024767,2025-02-14 17:33:00,Patna,City,10.9,507.32,High,4.5,Prime,UPI,103.89,0,DRV_05326
OLA-R0024768,2025-04-09 20:15:00,Bhopal,Suburb,1.69,68.31,High,4.55,Mini,UPI,7.47,0,DRV_03048
OLA-R0024769,2025-04-20 22:28:00,Chennai,Metro Core,2.33,74.42,Medium,3.86,Mini,Cash,21.15,1,DRV_05179
OLA-R0024770,2025-02-05 05:08:00,Hyderabad,Metro Core,2.55,84.31,Severe,4.28,Mini,Ola Money,13.51,0,DRV_01679
OLA-R0024771,2025-04-25 22:37:00,Indore,City,7.55,232.37,Medium,4.34,Auto,UPI,21.81,0,DRV_00065
OLA-R0024772,2025-05-06 16:44:00,Pune,Outskirts,1.99,35.89,Severe,4.56,Micro,Card,9.47,0,DRV_03994
OLA-R0024773,2025-01-28 05:52:00,Ahmedabad,Suburb,4.45,73.03,Severe,3.48,Micro,Card,16.67,0,DRV_01464
OLA-R0024774,2025-01-01 20:09:00,Surat,Suburb,13.87,348.83,Medium,4.4,Mini,UPI,88.16,0,DRV_05610
OLA-R0024775,2025-01-12 06:22:00,Pune,Metro Core,19.46,354.65,Severe,3.93,Bike,Ola Money,114.02,0,DRV_01913
OLA-R0024776,2025-02-11 07:07:00,Pune,Suburb,21.77,906.6,Medium,3.75,Micro,UPI,75.26,0,DRV_03521
OLA-R0024777,2025-03-15 17:42:00,Kolkata,City,3.05,59.82,Medium,4.47,Auto,Ola Money,10.66,0,DRV_04519
OLA-R0024778,2025-04-16 22:22:00,Bangalore,Outskirts,10.28,156.15,Severe,3.83,Sedan,UPI,55.77,1,DRV_02160
OLA-R0024779,2025-01-26 01:14:00,Patna,Suburb,1.78,42.95,High,4.36,Auto,Cash,6.82,0,DRV_00481
OLA-R0024780,2025-01-05 20:23:00,Mumbai,Outskirts,6.34,167.12,Severe,3.83,Auto,UPI,30.86,0,DRV_00957
OLA-R0024781,2025-01-10 05:18:00,Coimbatore,Suburb,1.95,82.82,Low,4.51,Micro,UPI,15.53,0,DRV_01525
OLA-R0024782,2025-04-16 19:04:00,Hyderabad,Metro Core,4.16,141.95,Severe,4.22,Auto,Cash,18.35,0,DRV_01751
OLA-R0024783,2025-02-10 10:06:00,Chandigarh,Metro Core,0.46,9.91,,4.05,Auto,UPI,2.25,0,DRV_03129
OLA-R0024784,2025-01-06 07:44:00,Delhi,Suburb,5.07,133.47,High,4.11,Prime,Cash,11.85,0,DRV_03411
OLA-R0024785,2025-01-22 21:57:00,Pune,Suburb,53.66,1480.55,Low,3.44,Micro,UPI,202.81,0,DRV_04729
OLA-R0024786,2025-02-26 20:01:00,Patna,Suburb,0.75,16.52,Low,4.19,Prime,Ola Money,4.11,0,DRV_04952
OLA-R0024787,2025-04-15 00:58:00,Chandigarh,City,2.87,113.53,Severe,4.36,Mini,Card,20.67,0,DRV_00009
OLA-R0024788,2025-04-28 10:03:00,Coimbatore,Metro Core,0.45,14.22,Low,4.2,Auto,Card,2.21,1,DRV_00131
OLA-R0024789,2025-03-15 21:51:00,Hyderabad,Suburb,2.4,52.62,,5.01,Prime,Cash,13.68,0,DRV_00550
OLA-R0024790,2025-02-10 02:45:00,Bhopal,City,5.21,217.01,Medium,4.77,Micro,Ola Money,27.04,0,DRV_00613
OLA-R0024791,2025-01-02 11:56:00,Hyderabad,City,3.19,,High,3.8,Sedan,Cash,33.03,1,DRV_00539
OLA-R0024792,2025-05-15 11:05:00,Hyderabad,Metro Core,2.46,65.56,High,3.96,Mini,UPI,11.12,0,DRV_03585
OLA-R0024793,2025-05-18 17:02:00,Bhopal,Suburb,1.23,47.47,Medium,4.4,Prime,Ola Money,8.85,0,DRV_02159
OLA-R0024794,2025-02-08 02:00:00,Nagpur,Metro Core,62.63,2723.69,High,4.52,Bike,Cash,669.24,1,DRV_05715
OLA-R0024795,2025-02-02 12:25:00,Hyderabad,City,6.6,157.26,Severe,4.37,Prime,Ola Money,31.64,0,DRV_04335
OLA-R0024796,2025-03-03 14:17:00,Bangalore,Outskirts,6.47,281.58,Medium,4.05,Mini,UPI,45.47,0,DRV_04797
OLA-R0024797,2025-03-10 21:34:00,Patna,Outskirts,6.76,213.1,High,4.88,Prime,Ola Money,55.11,0,DRV_05544
OLA-R0024798,2025-03-07 05:39:00,Kochi,Outskirts,8.29,193.04,Medium,4.24,Auto,UPI,33.17,0,DRV_03807
OLA-R0024799,2025-03-03 01:21:00,Kolkata,Suburb,27.9,854.42,Severe,3.99,Mini,UPI,256.48,0,DRV_06211
OLA-R0024800,2025-01-18 04:31:00,Lucknow,Metro Core,20.11,408.81,Low,3.32,Micro,Cash,112.44,1,DRV_01976
OLA-R0024801,2025-01-28 01:29:00,Delhi,Suburb,5.08,123.2,Low,3.93,Sedan,Card,34.32,0,DRV_03916
OLA-R0024802,2025-02-15 14:37:00,Coimbatore,City,3.35,69.73,Severe,4.42,Mini,UPI,13.35,0,DRV_03569
OLA-R0024803,2025-01-25 19:39:00,Kochi,Outskirts,11.25,237.51,Severe,4.29,Auto,UPI,33.33,0,DRV_02846
OLA-R0024804,2025-03-27 12:42:00,Pune,City,6.49,206.95,Severe,3.22,Auto,Ola Money,19.06,1,DRV_04516
OLA-R0024805,2025-01-21 06:58:00,Surat,Suburb,4.68,88.93,Medium,4.46,Bike,Cash,19.77,0,DRV_01157
OLA-R0024806,2025-01-04 02:50:00,Patna,Outskirts,6.92,224.97,Severe,3.76,Micro,Ola Money,36.71,0,DRV_00756
OLA-R0024807,2025-05-01 05:41:00,Kochi,Suburb,4.71,190.93,Medium,3.83,Prime,UPI,25.43,0,DRV_06412
OLA-R0024808,2025-04-09 08:43:00,Pune,Metro Core,9.07,121.89,Low,3.91,Bike,UPI,35.07,1,DRV_01411
OLA-R0024809,2025-02-24 20:55:00,Bhopal,City,0.16,3.3,High,4.49,Prime,Cash,0.6,1,DRV_02882
OLA-R0024810,2025-03-05 16:56:00,Bhopal,Outskirts,2.36,79.46,High,4.23,Mini,Card,10.21,1,DRV_00347
OLA-R0024811,2025-01-21 08:23:00,Bhopal,Suburb,11.6,267.01,High,4.32,Micro,Cash,66.88,0,DRV_02581
OLA-R0024812,2025-04-25 20:47:00,Patna,City,6.14,128.57,Severe,4.8,Mini,UPI,18.75,0,DRV_03850
OLA-R0024813,2025-03-11 14:27:00,Hyderabad,Outskirts,21.16,686.11,Severe,4.73,Micro,Card,98.36,0,DRV_00322
OLA-R0024814,2025-01-18 15:30:00,Bangalore,Outskirts,15.16,592.67,Medium,4.89,Sedan,UPI,69.91,0,DRV_03582
OLA-R0024815,2025-02-18 07:37:00,Ahmedabad,City,15.42,345.35,Low,3.17,Bike,Cash,118.69,0,DRV_04286
OLA-R0024816,2025-03-26 22:57:00,Kochi,Suburb,8.29,179.2,Medium,4.72,Auto,Cash,44.47,0,DRV_03933
OLA-R0024817,2025-02-07 20:53:00,Coimbatore,Metro Core,10.02,340.47,Medium,3.96,Mini,Cash,43.61,0,DRV_01189
OLA-R0024818,2025-01-23 07:31:00,Indore,Suburb,7.8,247.36,Medium,3.18,Bike,Ola Money,39.14,0,DRV_00550
OLA-R0024819,2025-01-27 00:05:00,Indore,Outskirts,2.42,65.54,Medium,3.63,Sedan,Card,8.94,0,DRV_04688
OLA-R0024820,2025-01-04 07:38:00,Kolkata,Suburb,24.12,493.44,Low,4.03,Sedan,Card,131.44,0,DRV_01013
OLA-R0024821,2025-01-08 08:56:00,Hyderabad,City,5.02,119.12,High,4.13,Mini,Cash,24.86,0,DRV_03018
OLA-R0024822,2025-04-25 01:49:00,Bhopal,Suburb,2.44,84.08,Severe,4.84,Auto,Cash,9.96,1,DRV_00109
OLA-R0024823,2025-02-02 14:18:00,Nagpur,Outskirts,8.25,137.31,High,3.4,Bike,Cash,38.1,0,DRV_04772
OLA-R0024824,2025-05-11 06:25:00,Kochi,Suburb,37.04,851.12,Severe,3.66,Auto,UPI,265.89,1,DRV_03140
OLA-R0024825,2025-05-08 20:36:00,Patna,Outskirts,2.92,71.38,Medium,4.1,Prime,UPI,18.04,0,DRV_06046
OLA-R0024826,2025-03-29 19:33:00,Nagpur,Suburb,12.16,366.34,Severe,3.66,Micro,Cash,95.77,1,DRV_00403
OLA-R0024827,2025-02-17 10:04:00,Ahmedabad,Suburb,19.68,651.62,Medium,3.91,Bike,UPI,154.51,0,DRV_02311
OLA-R0024828,2025-03-08 07:49:00,Hyderabad,Outskirts,4.0,111.55,Severe,3.02,Auto,UPI,18.04,0,DRV_04777
OLA-R0024829,2025-01-27 19:30:00,Chandigarh,Outskirts,16.23,298.96,Low,4.49,Prime,Card,42.51,1,DRV_03790
OLA-R0024830,2025-04-24 07:33:00,Patna,Metro Core,3.3,154.65,Severe,4.25,Auto,UPI,32.84,1,DRV_05630
OLA-R0024831,2025-02-25 01:04:00,Indore,City,30.3,1103.51,Medium,4.62,Prime,UPI,154.86,0,DRV_02262
OLA-R0024832,2025-04-04 08:49:00,Bhopal,Suburb,1.04,41.6,Medium,5.06,Prime,Card,8.9,0,DRV_01202
