order_id,order_datetime,delivery_city,delivery_zone,distance_km,agent_rating,weather_condition,traffic_index,vehicle_type,package_weight_kg,delivery_time_min,is_delayed,agent_id
AMZ-20250121-18197,2025-01-21 11:25:00,Delhi,C,2.98,3.89,,8.83,Bike,7.17,45.88,1,AGENT_01032
AMZ-20250314-18198,2025-03-14 10:34:00,Nagpur,A,11.69,3.93,,2.86,Bike,2.31,25.45,1,AGENT_04304
AMZ-20250322-18199,2025-03-22 02:53:00,Chennai,C,1.45,4.38,Fog,6.54,Scooter,4.12,14.6,0,AGENT_03326
AMZ-20250124-18200,2025-01-24 14:36:00,Nagpur,C,3.35,,Clear,7.53,Bike,1.4,16.42,1,AGENT_02314
AMZ-20250329-18201,2025-03-29 01:45:00,Kolkata,A,1.12,4.18,Fog,5.41,Van,1.25,14.91,0,AGENT_05679
AMZ-20250101-18202,2025-01-01 10:09:00,Bangalore,A,13.81,3.0,Cloudy,1.94,Bike,1.6,88.4,1,AGENT_01328
AMZ-20250112-18203,2025-01-12 10:28:00,Jaipur,C,10.84,3.59,Clear,8.31,Van,3.88,27.32,1,AGENT_02772
AMZ-20250429-18204,2025-04-29 03:07:00,Bhopal,C,3.45,4.06,Storm,5.41,Bike,4.61,42.05,0,AGENT_01791
AMZ-20250502-18205,2025-05-02 01:22:00,Kolkata,C,3.39,4.37,Clear,1.6,Van,3.53,28.47,0,AGENT_04364
AMZ-20250318-18206,2025-03-18 04:49:00,Indore,A,10.7,3.33,Rain,5.12,Van,1.33,35.33,0,AGENT_01416
AMZ-20250406-18207,2025-04-06 02:49:00,Mumbai,A,12.25,3.96,,1.88,Scooter,2.06,42.34,1,AGENT_02166
AMZ-20250127-18208,2025-01-27 17:46:00,Pune,D,11.36,4.41,,0.12,Scooter,0.18,50.7,0,AGENT_01612
AMZ-20250112-18209,2025-01-12 10:03:00,Bangalore,A,0.17,3.96,Storm,8.92,Cycle,0.56,32.19,0,AGENT_01095
AMZ-20250203-18210,2025-02-03 17:58:00,Kolkata,B,26.67,4.88,Fog,7.74,Cycle,2.66,47.55,1,AGENT_00700
AMZ-20250117-18211,2025-01-17 13:36:00,Mumbai,B,13.81,,Clear,2.83,Cycle,0.0,35.64,0,AGENT_01367
AMZ-20250415-18212,2025-04-15 16:25:00,Pune,A,10.63,4.12,Fog,3.49,Bike,1.96,96.18,0,AGENT_05411
AMZ-20250404-18213,2025-04-04 15:37:00,Lucknow,D,3.75,3.97,Clear,6.78,Scooter,9.0,60.95,0,AGENT_04048
AMZ-20250505-18214,2025-05-05 09:21:00,Jaipur,D,13.01,4.35,Cloudy,0.76,Scooter,0.42,62.24,1,AGENT_02829
AMZ-20250113-18215,2025-01-13 22:38:00,Jaipur,A,12.34,3.9,Clear,0.93,Van,1.45,28.91,1,AGENT_05268
AMZ-20250312-18216,2025-03-12 20:34:00,Mumbai,A,19.62,3.77,Rain,9.06,Bike,0.61,71.99,1,AGENT_01298
AMZ-20250324-18217,2025-03-24 19:39:00,Ahmedabad,B,7.2,3.44,Storm,3.79,Van,1.23,44.6,0,AGENT_02530
AMZ-20250101-18218,2025-01-01 09:13:00,Chandigarh,D,9.37,,,8.35,Bike,0.7,60.82,0,AGENT_01079
AMZ-20250421-18219,2025-04-21 18:57:00,Bangalore,D,28.87,3.57,Fog,6.45,Bike,3.79,13.2,0,AGENT_04706
AMZ-20250207-18220,2025-02-07 18:55:00,Bangalore,D,7.25,4.84,Fog,2.55,Scooter,0.54,13.25,1,AGENT_05836
AMZ-20250428-18221,2025-04-28 08:45:00,Nagpur,A,22.71,4.1,Storm,3.52,Bike,1.85,19.12,0,AGENT_01183
AMZ-20250209-18222,2025-02-09 09:59:00,Bangalore,C,1.63,3.92,Rain,,Van,3.12,29.28,0,AGENT_02141
AMZ-20250315-18223,2025-03-15 19:40:00,Bangalore,B,0.44,4.22,Fog,5.08,Bike,2.88,31.42,1,AGENT_03368
AMZ-20250114-18224,2025-01-14 14:09:00,Jaipur,D,28.55,4.79,Clear,1.31,Cycle,0.23,58.99,0,AGENT_05924
AMZ-20250214-18225,2025-02-14 00:03:00,Delhi,B,1.59,4.23,Storm,3.09,Scooter,0.71,94.43,1,AGENT_01387
AMZ-20250502-18226,2025-05-02 21:11:00,Ahmedabad,A,3.92,3.9,Fog,6.5,Van,1.7,23.58,0,AGENT_03029
AMZ-20250208-18227,2025-02-08 11:50:00,Patna,C,33.38,3.24,Clear,2.26,Bike,1.82,96.78,0,AGENT_00234
AMZ-20250122-18228,2025-01-22 03:38:00,Chandigarh,D,14.05,4.35,Clear,9.78,Scooter,0.15,13.32,1,AGENT_00084
AMZ-20250312-18229,2025-03-12 20:33:00,Pune,D,3.9,3.48,Clear,2.79,Bike,1.61,36.17,1,AGENT_03772
AMZ-20250217-18230,2025-02-17 01:28:00,Indore,D,27.51,3.85,Clear,3.59,Scooter,1.63,49.56,0,AGENT_05483
AMZ-20250328-18231,2025-03-28 03:38:00,Mumbai,D,1.52,3.63,Fog,3.98,Bike,0.64,46.74,0,AGENT_04432
AMZ-20250507-18232,2025-05-07 16:08:00,Chennai,C,1.53,4.26,Storm,3.33,Van,9.32,127.34,0,AGENT_05076
AMZ-20250418-18233,2025-04-18 20:47:00,Bhopal,C,1.6,4.29,Cloudy,0.25,Scooter,2.38,64.67,1,AGENT_00278
AMZ-20250206-18234,2025-02-06 16:21:00,Hyderabad,A,1.07,4.31,Storm,2.44,Cycle,3.86,38.38,1,AGENT_03935
AMZ-20250414-18235,2025-04-14 20:31:00,Indore,A,0.74,4.32,Storm,9.37,Bike,1.68,10.51,1,AGENT_02750
AMZ-20250211-18236,2025-02-11 14:16:00,Kolkata,A,7.57,3.04,,3.92,Van,5.13,12.29,1,AGENT_00273
AMZ-20250221-18237,2025-02-21 08:39:00,Patna,D,23.01,3.81,Rain,4.82,Scooter,2.98,24.95,0,AGENT_04893
AMZ-20250516-18238,2025-05-16 22:52:00,Bhopal,A,3.98,3.67,Cloudy,2.48,Scooter,0.27,88.67,0,AGENT_03906
AMZ-20250319-18239,2025-03-19 11:09:00,Pune,B,2.19,3.99,Rain,1.67,Bike,1.58,183.97,1,AGENT_03214
AMZ-20250124-18240,2025-01-24 22:44:00,Pune,D,3.73,4.08,Rain,7.1,Cycle,6.75,13.87,0,AGENT_02954
AMZ-20250510-18241,2025-05-10 12:30:00,Chandigarh,A,17.75,3.6,Fog,1.51,Bike,0.27,18.74,0,AGENT_00833
AMZ-20250402-18242,2025-04-02 07:54:00,Nagpur,C,3.04,,Clear,3.97,Van,12.07,85.68,0,AGENT_03143
AMZ-20250203-18243,2025-02-03 02:49:00,Mumbai,B,14.44,3.2,Storm,0.21,Scooter,3.56,43.02,0,AGENT_01176
AMZ-20250510-18244,2025-05-10 21:59:00,Nagpur,D,8.37,3.56,Storm,6.49,Cycle,3.5,16.34,0,AGENT_05160
AMZ-20250414-18245,2025-04-14 22:36:00,Jaipur,D,1.97,3.73,Storm,2.1,Bike,4.42,21.04,1,AGENT_04786
AMZ-20250113-18246,2025-01-13 04:04:00,Nagpur,B,23.15,4.34,Rain,2.24,Scooter,0.94,205.39,1,AGENT_04049
AMZ-20250331-18247,2025-03-31 04:08:00,Patna,C,1.46,4.08,Storm,7.2,Bike,1.89,10.96,1,AGENT_04134
AMZ-20250328-18248,2025-03-28 17:48:00,Bangalore,A,1.93,3.53,Cloudy,8.44,Scooter,1.98,91.11,0,AGENT_01139
AMZ-20250508-18249,2025-05-08 19:56:00,Patna,D,8.87,3.82,Fog,7.97,Van,0.24,64.66,0,AGENT_01389
AMZ-20250318-18250,2025-03-18 17:32:00,Bangalore,D,9.17,3.62,Storm,3.47,Bike,0.4,31.46,0,AGENT_03307
AMZ-20250222-18251,2025-02-22 19:33:00,Nagpur,D,1.65,4.19,Clear,1.03,Van,0.13,48.7,1,AGENT_05358
AMZ-20250428-18252,2025-04-28 18:49:00,Pune,D,5.18,4.43,Cloudy,4.45,Bike,3.01,16.09,1,AGENT_02767
AMZ-20250303-18253,2025-03-03 13:39:00,Ahmedabad,D,16.51,4.25,Storm,2.54,Scooter,0.03,33.66,1,AGENT_03259
AMZ-20250209-18254,2025-02-09 12:46:00,Bangalore,A,6.75,4.44,Storm,9.62,Bike,0.13,21.46,1,AGENT_04070
AMZ-20250123-18255,2025-01-23 17:31:00,Hyderabad,A,0.6,3.44,Storm,7.09,Bike,3.73,10.25,0,AGENT_02315
AMZ-20250219-18256,2025-02-19 05:23:00,Chennai,A,1.29,3.68,Clear,9.83,Scooter,3.31,34.57,0,AGENT_04401
AMZ-20250511-18257,2025-05-11 05:02:00,Kolkata,A,2.98,4.11,Clear,4.84,Scooter,5.07,45.95,0,AGENT_01611
AMZ-20250205-18258,2025-02-05 21:36:00,Mumbai,D,1.18,3.84,Clear,5.92,Van,0.6,17.03,1,AGENT_00736
AMZ-20250511-18259,2025-05-11 05:56:00,Hyderabad,B,6.49,4.49,Storm,1.45,Scooter,0.16,28.65,1,AGENT_03490
AMZ-20250223-18260,2025-02-23 16:51:00,Lucknow,D,9.16,4.82,Storm,4.48,Scooter,5.82,45.9,1,AGENT_05588
AMZ-20250314-18261,2025-03-14 01:43:00,Patna,A,17.24,4.6,Clear,1.8,Scooter,7.74,120.5,0,AGENT_00900
AMZ-20250315-18262,2025-03-15 04:28:00,Lucknow,A,9.24,3.73,Storm,8.58,Bike,5.21,40.08,1,AGENT_02566
AMZ-20250115-18263,2025-01-15 04:04:00,Lucknow,A,17.31,,Fog,0.62,Bike,0.63,74.28,1,AGENT_00676
AMZ-20250127-18264,2025-01-27 18:57:00,Hyderabad,C,4.95,4.3,Rain,6.92,Cycle,1.25,53.27,1,AGENT_04121
AMZ-20250101-18265,2025-01-01 09:05:00,Kolkata,D,0.8,4.08,Storm,1.66,Scooter,0.95,20.87,0,AGENT_05526
AMZ-20250408-18266,2025-04-08 00:22:00,Nagpur,B,6.2,3.84,Clear,5.6,Cycle,2.49,14.92,1,AGENT_01399
AMZ-20250102-18267,2025-01-02 01:20:00,Jaipur,C,0.86,3.74,Clear,2.58,Cycle,1.38,185.23,0,AGENT_01285
AMZ-20250409-18268,2025-04-09 10:52:00,Pune,C,0.96,4.56,Cloudy,9.7,Scooter,13.07,21.95,0,AGENT_05801
AMZ-20250110-18269,2025-01-10 15:36:00,Mumbai,A,3.29,3.62,Rain,,Scooter,4.56,14.65,0,AGENT_05739
AMZ-20250201-18270,2025-02-01 20:45:00,Mumbai,A,2.64,4.66,Rain,0.92,Van,0.51,23.73,1,AGENT_04968
AMZ-20250519-18271,2025-05-19 02:09:00,Kolkata,B,14.28,4.01,Cloudy,2.28,Bike,0.21,33.09,1,AGENT_03788
AMZ-20250304-18272,2025-03-04 08:32:00,Chandigarh,D,13.26,4.34,Fog,9.52,Bike,3.13,36.84,1,AGENT_04035
AMZ-20250118-18273,2025-01-18 04:16:00,Bhopal,C,2.82,3.98,Clear,6.3,Van,0.79,44.09,1,AGENT_03801
AMZ-20250125-18274,2025-01-25 14:05:00,Hyderabad,A,9.62,3.99,Rain,9.49,Bike,0.91,43.8,1,AGENT_03568
AMZ-20250205-18275,2025-02-05 13:02:00,Bangalore,D,14.9,4.85,Storm,7.79,Cycle,0.28,40.48,1,AGENT_04940
AMZ-20250403-18276,2025-04-03 16:16:00,Nagpur,B,14.43,3.57,Storm,4.72,Bike,5.64,35.14,1,AGENT_00638
AMZ-20250401-18277,2025-04-01 11:35:00,Ahmedabad,A,8.1,3.51,Storm,3.81,Van,0.93,42.26,0,AGENT_00162
AMZ-20250326-18278,2025-03-26 06:09:00,Patna,C,13.0,3.0,Clear,7.08,Cycle,2.93,27.32,0,AGENT_01434
AMZ-20250227-18279,2025-02-27 02:46:00,Chennai,B,17.11,4.0,Fog,6.49,Scooter,0.83,23.8,0,AGENT_00640
AMZ-20250413-18280,2025-04-13 18:14:00,Jaipur,D,6.94,3.36,Cloudy,6.6,Cycle,6.58,42.01,1,AGENT_02133
AMZ-20250221-18281,2025-02-21 05:47:00,Ahmedabad,A,10.07,3.86,Fog,2.68,Van,3.57,75.71,0,AGENT_05861
AMZ-20250511-18282,2025-05-11 06:28:00,Bhopal,A,1.05,4.59,Rain,,Cycle,2.84,11.88,0,AGENT_02458
AMZ-20250131-18283,2025-01-31 02:55:00,Hyderabad,D,11.23,4.56,Cloudy,9.87,Cycle,0.19,55.41,1,AGENT_05034
AMZ-20250129-18284,2025-01-29 19:44:00,Delhi,D,2.89,4.01,Storm,7.17,Bike,1.68,54.9,1,AGENT_05559
AMZ-20250418-18285,2025-04-18 16:10:00,Mumbai,D,2.19,3.55,Fog,1.29,Van,0.08,35.26,0,AGENT_00021
AMZ-20250222-18286,2025-02-22 07:38:00,Pune,D,2.18,3.25,Storm,6.71,Bike,3.56,18.33,1,AGENT_05381
AMZ-20250309-18287,2025-03-09 03:03:00,Indore,D,,3.32,Fog,7.83,Bike,2.15,43.1,0,AGENT_02117
AMZ-20250102-18288,2025-01-02 14:15:00,Kolkata,A,8.44,3.83,Fog,2.44,Bike,0.55,105.27,1,AGENT_00584
AMZ-20250111-18289,2025-01-11 10:52:00,Indore,D,10.23,4.11,Fog,6.65,Scooter,0.79,19.51,0,AGENT_00237
AMZ-20250220-18290,2025-02-20 11:42:00,Mumbai,B,0.43,3.68,Cloudy,6.12,Scooter,2.71,250.63,1,AGENT_04766
AMZ-20250324-18291,2025-03-24 04:14:00,Delhi,C,1.36,3.44,Storm,7.75,Van,0.03,68.77,0,AGENT_03994
AMZ-20250215-18292,2025-02-15 04:54:00,Surat,D,6.89,3.96,Cloudy,,Scooter,3.36,42.51,1,AGENT_04090
AMZ-20250213-18293,2025-02-13 02:22:00,Kolkata,C,2.9,4.38,Storm,9.85,Van,0.85,27.75,0,AGENT_03200
AMZ-20250110-18294,2025-01-10 11:09:00,Bangalore,B,1.88,4.25,Fog,4.16,Bike,3.36,14.34,0,AGENT_05390
AMZ-20250329-18295,2025-03-29 04:59:00,Chennai,A,1.57,4.7,Cloudy,1.77,Van,11.53,38.38,0,AGENT_03129
AMZ-20250411-18296,2025-04-11 07:26:00,Surat,C,7.43,3.87,Clear,7.29,Bike,4.34,57.72,0,AGENT_00932
AMZ-20250403-18297,2025-04-03 15:24:00,Hyderabad,D,11.58,3.11,Cloudy,2.33,Scooter,1.72,76.54,1,AGENT_03200
AMZ-20250308-18298,2025-03-08 18:13:00,Delhi,B,6.01,4.32,Rain,7.71,Scooter,0.73,31.75,0,AGENT_00849
AMZ-20250313-18299,2025-03-13 03:13:00,Hyderabad,C,13.52,4.36,Fog,5.87,Scooter,6.58,29.67,1,AGENT_05150
AMZ-20250127-18300,2025-01-27 09:57:00,Pune,B,13.55,3.5,Rain,5.28,Scooter,0.62,24.02,0,AGENT_04481
AMZ-20250427-18301,2025-04-27 17:30:00,Jaipur,A,0.52,3.44,Cloudy,9.49,Cycle,1.73,15.43,1,AGENT_05322
AMZ-20250508-18302,2025-05-08 04:36:00,Jaipur,B,2.56,4.29,Storm,8.22,Van,1.67,193.33,0,AGENT_00706
AMZ-20250322-18303,2025-03-22 07:19:00,Delhi,B,,3.86,Storm,4.72,Van,13.29,265.93,0,AGENT_02198
AMZ-20250108-18304,2025-01-08 02:04:00,Bhopal,C,1.33,5.04,Cloudy,,Bike,6.32,31.52,1,AGENT_05931
AMZ-20250402-18305,2025-04-02 01:37:00,Chandigarh,C,5.83,4.39,Cloudy,4.16,Cycle,3.07,10.95,1,AGENT_02724
AMZ-20250509-18306,2025-05-09 05:31:00,Kolkata,D,1.5,4.52,Fog,4.35,Van,6.95,154.34,0,AGENT_02723
AMZ-20250226-18307,2025-02-26 00:10:00,Hyderabad,A,5.65,3.01,Rain,3.78,Bike,6.85,118.84,0,AGENT_05339
AMZ-20250320-18308,2025-03-20 07:52:00,Ahmedabad,A,0.25,2.58,Rain,2.73,Bike,1.69,170.53,0,AGENT_05402
AMZ-20250101-18309,2025-01-01 15:37:00,Surat,C,6.82,4.7,Cloudy,2.96,Van,7.79,48.12,1,AGENT_00565
AMZ-20250217-18310,2025-02-17 08:42:00,Kolkata,D,0.64,2.83,Fog,5.16,Cycle,1.68,16.87,1,AGENT_02885
AMZ-20250504-18311,2025-05-04 05:29:00,Lucknow,C,6.88,4.24,Clear,4.95,Bike,2.86,119.44,0,AGENT_02619
AMZ-20250206-18312,2025-02-06 16:10:00,Surat,C,0.67,3.45,Fog,6.68,Bike,0.58,15.95,1,AGENT_05161
AMZ-20250310-18313,2025-03-10 15:38:00,Pune,C,14.35,4.44,Cloudy,8.82,Van,1.09,87.74,0,AGENT_01862
AMZ-20250421-18314,2025-04-21 07:12:00,Ahmedabad,A,27.58,4.58,Fog,0.94,Bike,1.05,32.38,1,AGENT_03209
AMZ-20250130-18315,2025-01-30 22:26:00,Chennai,B,4.08,3.46,Clear,7.42,Bike,0.54,13.34,1,AGENT_02972
AMZ-20250417-18316,2025-04-17 10:24:00,Bangalore,C,8.65,4.07,Fog,0.83,Scooter,1.36,12.69,1,AGENT_00697
AMZ-20250306-18317,2025-03-06 02:23:00,Hyderabad,D,7.8,3.7,Rain,5.42,Cycle,3.96,32.15,1,AGENT_02852
AMZ-20250225-18318,2025-02-25 23:09:00,Delhi,B,12.95,2.82,Storm,5.81,Cycle,2.33,15.1,0,AGENT_03371
AMZ-20250223-18319,2025-02-23 18:51:00,Nagpur,A,27.36,4.25,Storm,5.45,Scooter,0.04,88.57,0,AGENT_05997
AMZ-20250314-18320,2025-03-14 14:12:00,Nagpur,C,15.01,4.21,Cloudy,2.93,Van,1.87,67.81,0,AGENT_02691
AMZ-20250517-18321,2025-05-17 00:16:00,Mumbai,B,16.5,4.71,Storm,0.71,Van,0.7,31.32,0,AGENT_05967
AMZ-20250410-18322,2025-04-10 06:38:00,Pune,A,0.26,4.83,Fog,0.64,Cycle,1.15,20.4,1,AGENT_03902
AMZ-20250226-18323,2025-02-26 13:19:00,Patna,C,9.18,4.5,Clear,3.03,Scooter,3.88,14.73,1,AGENT_04664
AMZ-20250323-18324,2025-03-23 15:04:00,Patna,B,11.03,4.2,Cloudy,1.11,Cycle,0.33,14.08,1,AGENT_04249
AMZ-20250320-18325,2025-03-20 06:58:00,Lucknow,C,1.02,3.27,Fog,8.56,Van,5.52,88.46,1,AGENT_03185
AMZ-20250213-18326,2025-02-13 00:02:00,Nagpur,A,15.95,4.07,Fog,1.04,Van,3.28,58.49,1,AGENT_00163
AMZ-20250227-18327,2025-02-27 17:49:00,Bangalore,B,9.23,4.28,Rain,0.07,Van,1.29,47.61,0,AGENT_05279
AMZ-20250322-18328,2025-03-22 08:29:00,Kolkata,D,43.88,3.54,Clear,7.52,Van,1.9,20.16,1,AGENT_00230
AMZ-20250306-18329,2025-03-06 00:54:00,Bangalore,C,14.93,3.82,Storm,4.85,Scooter,1.16,37.73,1,AGENT_04393
AMZ-20250326-18330,2025-03-26 05:25:00,Ahmedabad,B,18.57,3.57,Storm,7.31,Van,2.03,13.64,0,AGENT_00369
AMZ-20250303-18331,2025-03-03 05:32:00,Ahmedabad,A,11.97,4.35,,7.62,Scooter,9.51,81.21,0,AGENT_01903
AMZ-20250325-18332,2025-03-25 10:47:00,Lucknow,C,6.06,3.98,Cloudy,3.45,Van,2.36,32.18,1,AGENT_03425
AMZ-20250120-18333,2025-01-20 21:00:00,Nagpur,D,1.18,4.49,Cloudy,3.88,Cycle,1.13,26.18,1,AGENT_02924
AMZ-20250513-18334,2025-05-13 23:43:00,Hyderabad,C,5.44,4.13,Fog,0.09,Cycle,4.68,21.84,0,AGENT_05049
AMZ-20250220-18335,2025-02-20 05:30:00,Lucknow,A,,4.61,,3.36,Bike,4.65,53.2,0,AGENT_02957
AMZ-20250303-18336,2025-03-03 23:36:00,Ahmedabad,D,3.27,4.47,Clear,6.9,Cycle,7.2,24.3,0,AGENT_01665
AMZ-20250507-18337,2025-05-07 14:26:00,Surat,D,7.28,3.52,Cloudy,6.3,Bike,1.72,12.24,1,AGENT_00658
AMZ-20250513-18338,2025-05-13 10:24:00,Jaipur,D,22.55,4.46,Rain,9.08,Scooter,0.49,24.45,0,AGENT_01303
AMZ-20250113-18339,2025-01-13 05:49:00,Hyderabad,C,2.03,3.58,Storm,1.32,Van,0.36,23.56,1,AGENT_01574
AMZ-20250323-18340,2025-03-23 13:28:00,Pune,D,8.11,3.76,Storm,1.62,Bike,2.55,174.86,1,AGENT_05181
AMZ-20250502-18341,2025-05-02 04:32:00,Pune,A,2.88,4.04,Cloudy,6.99,Bike,0.11,29.43,0,AGENT_05193
AMZ-20250121-18342,2025-01-21 20:49:00,Nagpur,D,11.3,3.28,Clear,6.67,Bike,2.72,10.73,1,AGENT_05468
AMZ-20250213-18343,2025-02-13 14:36:00,Kolkata,B,1.08,4.45,Clear,7.17,Cycle,1.17,92.19,1,AGENT_05740
AMZ-20250110-18344,2025-01-10 13:10:00,Kolkata,D,9.78,4.47,Rain,1.66,Scooter,1.31,44.03,0,AGENT_05608
AMZ-20250305-18345,2025-03-05 08:25:00,Jaipur,D,8.6,3.52,Storm,4.45,Cycle,5.37,35.2,1,AGENT_01152
AMZ-20250101-18346,2025-01-01 14:30:00,Mumbai,C,6.03,4.61,Clear,3.68,Van,0.69,16.1,1,AGENT_03310
AMZ-20250516-18347,2025-05-16 21:30:00,Pune,A,3.28,3.85,Fog,,Scooter,6.51,29.69,1,AGENT_00570
AMZ-20250309-18348,2025-03-09 00:02:00,Kolkata,D,6.33,4.69,Fog,4.39,Scooter,2.19,120.99,0,AGENT_02593
AMZ-20250509-18349,2025-05-09 13:46:00,Chandigarh,B,8.31,4.3,Fog,3.4,Cycle,1.57,96.46,0,AGENT_03165
AMZ-20250429-18350,2025-04-29 05:50:00,Jaipur,B,10.67,4.33,Cloudy,6.22,Scooter,5.86,84.83,1,AGENT_00883
AMZ-20250429-18351,2025-04-29 13:57:00,Mumbai,A,24.24,3.18,Rain,7.06,Bike,0.52,52.88,0,AGENT_01588
AMZ-20250201-18352,2025-02-01 20:48:00,Pune,C,7.52,3.01,Fog,4.41,Scooter,0.79,17.44,0,AGENT_03787
AMZ-20250403-18353,2025-04-03 11:31:00,Indore,D,6.79,3.62,Rain,2.42,Bike,1.93,45.45,1,AGENT_03522
AMZ-20250419-18354,2025-04-19 12:13:00,Nagpur,C,2.79,4.32,Cloudy,6.69,Cycle,0.18,49.04,1,AGENT_04485
AMZ-20250411-18355,2025-04-11 20:25:00,Indore,C,,3.8,Clear,3.76,Bike,2.49,10.71,0,AGENT_00068
AMZ-20250301-18356,2025-03-01 18:29:00,Pune,D,7.47,3.84,Clear,8.98,Cycle,9.33,24.21,0,AGENT_05425
AMZ-20250424-18357,2025-04-24 06:08:00,Ahmedabad,D,2.55,3.08,Clear,8.09,Cycle,0.99,35.76,1,AGENT_00885
AMZ-20250228-18358,2025-02-28 06:09:00,Bhopal,B,3.15,4.79,Storm,8.5,Van,2.36,16.9,1,AGENT_03775
AMZ-20250419-18359,2025-04-19 14:46:00,Surat,D,10.78,3.6,Rain,2.73,Van,1.08,44.32,0,AGENT_01276
AMZ-20250326-18360,2025-03-26 02:56:00,Kolkata,A,1.34,3.87,Storm,0.39,Cycle,2.37,24.0,0,AGENT_00589
AMZ-20250519-18361,2025-05-19 04:08:00,Ahmedabad,C,10.48,2.91,Storm,5.38,Scooter,1.75,22.04,1,AGENT_00835
AMZ-20250117-18362,2025-01-17 01:45:00,Nagpur,D,16.1,3.76,Rain,4.38,Bike,1.37,28.9,0,AGENT_02060
AMZ-20250315-18363,2025-03-15 04:08:00,Bangalore,B,3.66,4.65,Fog,9.31,Cycle,0.17,26.84,0,AGENT_01463
AMZ-20250318-18364,2025-03-18 08:29:00,Delhi,D,27.09,4.39,Clear,9.17,Bike,0.23,59.87,0,AGENT_03807
AMZ-20250213-18365,2025-02-13 19:07:00,Chennai,A,7.24,3.51,Fog,6.56,Bike,7.52,136.24,1,AGENT_01868
AMZ-20250514-18366,2025-05-14 02:30:00,Lucknow,A,,3.66,Rain,7.56,Cycle,0.77,25.46,0,AGENT_04920
AMZ-20250105-18367,2025-01-05 09:33:00,Jaipur,C,17.54,4.68,Storm,4.97,Scooter,3.11,37.69,1,AGENT_04318
AMZ-20250308-18368,2025-03-08 18:52:00,Bangalore,D,5.65,4.55,Rain,2.51,Cycle,0.4,47.55,1,AGENT_03478
AMZ-20250422-18369,2025-04-22 10:01:00,Delhi,A,5.09,4.12,Storm,0.37,Scooter,6.01,60.24,1,AGENT_03003
AMZ-20250226-18370,2025-02-26 18:50:00,Ahmedabad,C,8.89,4.94,Storm,5.38,Bike,1.05,26.7,1,AGENT_05516
AMZ-20250408-18371,2025-04-08 23:39:00,Patna,D,6.43,3.96,,8.88,Van,1.65,52.64,1,AGENT_03572
AMZ-20250424-18372,2025-04-24 00:35:00,Bhopal,C,14.77,3.91,Clear,8.62,Bike,6.42,37.18,1,AGENT_00995
AMZ-20250106-18373,2025-01-06 05:00:00,Bhopal,C,6.09,4.99,Cloudy,1.79,Cycle,0.94,116.83,0,AGENT_05472
AMZ-20250113-18374,2025-01-13 17:25:00,Indore,B,0.94,4.21,,7.3,Bike,0.06,22.5,0,AGENT_04485
AMZ-20250326-18375,2025-03-26 08:29:00,Hyderabad,B,17.07,3.29,Storm,3.68,Bike,0.5,10.34,1,AGENT_01737
AMZ-20250513-18376,2025-05-13 21:49:00,Chennai,D,4.09,,,7.82,Cycle,0.17,56.11,0,AGENT_00862
AMZ-20250215-18377,2025-02-15 00:29:00,Surat,B,8.56,3.45,Clear,7.3,Cycle,3.86,11.99,1,AGENT_00687
AMZ-20250502-18378,2025-05-02 10:39:00,Bangalore,D,10.39,3.93,Fog,5.01,Van,5.55,16.59,0,AGENT_00265
AMZ-20250304-18379,2025-03-04 18:54:00,Hyderabad,D,14.21,3.35,Clear,1.99,Cycle,2.3,14.3,1,AGENT_04881
AMZ-20250304-18380,2025-03-04 19:26:00,Surat,C,13.5,4.02,Cloudy,0.67,Scooter,0.35,149.79,0,AGENT_05154
AMZ-20250117-18381,2025-01-17 06:47:00,Jaipur,A,11.34,3.95,Rain,9.73,Van,10.78,68.41,1,AGENT_05082
AMZ-20250105-18382,2025-01-05 22:56:00,Bhopal,D,0.99,4.32,Storm,2.19,Cycle,2.34,13.39,0,AGENT_01641
AMZ-20250515-18383,2025-05-15 09:34:00,Mumbai,C,9.32,3.86,Fog,8.84,Scooter,6.07,32.93,1,AGENT_01212
AMZ-20250319-18384,2025-03-19 19:44:00,Ahmedabad,A,2.53,4.55,Fog,9.35,Van,1.16,58.96,1,AGENT_02309
AMZ-20250129-18385,2025-01-29 16:09:00,Lucknow,C,2.09,3.39,Rain,4.0,Scooter,2.94,18.08,1,AGENT_04891
AMZ-20250204-18386,2025-02-04 17:11:00,Nagpur,D,12.88,3.1,Storm,3.01,Cycle,1.65,78.86,1,AGENT_02070
AMZ-20250305-18387,2025-03-05 16:39:00,Bangalore,A,,4.75,Clear,2.23,Cycle,0.3,49.6,1,AGENT_05264
AMZ-20250502-18388,2025-05-02 10:36:00,Indore,D,1.22,4.78,,4.44,Van,1.13,111.58,0,AGENT_00635
AMZ-20250327-18389,2025-03-27 01:04:00,Kolkata,A,24.74,3.88,Clear,5.95,Cycle,5.38,31.17,0,AGENT_05161
AMZ-20250401-18390,2025-04-01 05:42:00,Chandigarh,A,0.37,4.68,Cloudy,3.15,Van,5.44,92.21,0,AGENT_01788
AMZ-20250217-18391,2025-02-17 04:49:00,Ahmedabad,D,6.79,4.03,Fog,1.44,Scooter,0.99,83.62,1,AGENT_02054
AMZ-20250216-18392,2025-02-16 16:22:00,Chandigarh,A,8.51,4.43,Fog,2.46,Bike,1.31,83.36,1,AGENT_00074
