runs,strike_rate,boundaries,innings,team,area_sqft,price_lakhs,bedrooms,floor
2255,147.16,211,102,KKR,888.29,224.29,4,18
1091,144.13,106,139,PBKS,911.21,262.57,5,25
3568,123.22,364,59,DC,1068.72,289.48,4,49
4410,117.97,432,180,SRH,392.98,130.06,5,36
2578,108.96,260,49,LSG,1077.45,315.1,4,23
1562,145.46,155,184,RR,973.71,294.78,3,41
612,122.04,83,104,LSG,1009.46,277.56,5,53
3917,132.79,395,198,RCB,1053.57,183.29,1,24
3153,110.21,312,128,PBKS,670.31,215.2,1,59
2568,142.06,244,74,PBKS,799.92,177.89,1,17
2878,120.17,297,30,RCB,796.27,258.52,3,44
1083,136.47,93,183,SRH,640.66,151.23,4,47
1434,129.51,141,28,GT,1236.93,292.47,1,48
3273,112.11,332,93,RCB,1057.28,241.98,2,40
4395,145.83,463,179,RCB,416.11,129.78,4,30
2505,93.79,276,27,KKR,1108.24,220.39,1,6
4761,151.51,491,127,CSK,776.09,188.2,5,14
2920,99.62,303,98,PBKS,1322.61,270.06,2,35
1631,122.87,138,52,GT,1236.12,282.73,3,20
1324,135.89,150,162,MI,1277.7,243.19,2,22
2652,146.57,273,160,DC,1581.21,335.84,2,49
2821,146.87,292,44,SRH,1450.09,349.16,5,33
2084,138.81,168,132,KKR,1339.56,296.75,1,18
579,110.28,54,48,PBKS,753.74,223.67,3,33
3001,142.14,276,98,RCB,607.33,124.77,3,39
2415,164.05,214,16,GT,647.36,177.83,3,41
2590,141.01,242,188,LSG,1126.93,270.37,1,46
1411,140.72,153,47,DC,390.7,118.87,5,30
2587,140.4,250,110,SRH,341.87,141.88,2,22
3081,157.32,281,75,LSG,925.63,224.72,2,56
2682,128.76,258,15,LSG,1120.51,336.98,4,45
2737,108.18,235,102,RCB,2346.38,542.34,5,16
3229,152.19,330,94,GT,1182.16,229.67,1,5
3402,149.46,315,184,SRH,538.32,144.13,3,20
2059,102.13,161,144,LSG,1159.51,258.2,2,25
1215,141.16,100,129,MI,1356.47,357.53,3,27
1663,107.9,148,153,MI,432.54,149.69,3,3
3151,126.32,310,64,LSG,941.0,290.76,5,2
2174,139.54,214,92,LSG,973.86,243.99,1,10
2508,119.87,250,43,CSK,1340.22,306.69,1,34
1169,121.71,124,14,LSG,250.0,59.52,1,27
4757,103.52,522,176,LSG,387.35,181.2,2,34
3064,136.92,313,68,PBKS,599.08,188.97,3,54
3019,105.29,292,14,LSG,973.42,275.42,5,41
2406,127.31,223,143,PBKS,536.91,81.82,1,23
3345,148.14,355,145,PBKS,858.18,240.9,3,17
3113,136.85,338,92,SRH,1324.46,369.12,5,42
2024,114.76,177,180,MI,421.66,194.37,5,3
1993,135.9,194,138,LSG,1493.82,394.52,5,15
1133,118.96,115,17,SRH,1406.77,347.63,4,51
2872,127.86,278,136,GT,1333.27,359.68,5,54
2225,105.29,251,2,RR,1774.94,450.34,5,18
496,129.98,72,184,RCB,1062.23,212.7,2,15
4801,138.57,456,65,CSK,1460.16,330.58,1,6
3571,145.1,346,183,DC,250.0,110.61,2,43
2704,96.4,263,119,SRH,2033.36,504.74,5,15
3116,154.86,317,197,PBKS,1233.8,291.68,2,16
2521,162.64,264,99,DC,1225.83,370.33,5,52
2227,135.57,229,107,MI,1606.9,340.47,2,27
2963,156.78,267,117,DC,675.39,189.65,2,51
2671,150.67,244,164,MI,1560.23,377.83,1,25
2409,135.63,263,9,DC,600.43,191.85,4,34
2576,145.64,300,142,KKR,922.66,170.87,2,6
2627,134.28,260,74,LSG,250.0,127.9,5,19
851,134.76,71,22,DC,1508.57,361.68,4,16
1352,133.05,101,16,LSG,687.02,168.99,3,20
1861,141.96,179,169,RR,1248.51,357.89,5,26
2887,102.98,269,195,CSK,250.0,125.32,3,23
4098,149.48,432,156,PBKS,1536.3,337.84,2,18
379,109.46,16,94,MI,1200.03,298.44,2,31
5262,158.73,559,157,MI,1011.11,254.33,5,28
1543,113.6,141,193,KKR,1196.75,265.47,3,28
1540,140.35,171,156,LSG,729.22,173.18,4,7
3912,123.69,392,86,SRH,1242.51,277.49,3,22
5216,128.93,566,32,PBKS,680.5,144.34,1,11
2583,141.77,262,180,LSG,765.45,261.47,4,24
2699,109.13,247,11,RR,886.01,226.63,3,29
3218,129.1,335,154,MI,830.97,196.84,1,5
3158,123.14,313,159,DC,1311.57,316.28,4,53
1620,139.11,129,20,LSG,1119.79,359.5,5,54
2575,166.22,242,84,SRH,962.6,247.6,3,5
4932,136.1,504,197,DC,821.6,191.74,2,56
1484,169.55,139,169,RR,1160.72,317.34,4,25
3677,154.28,375,67,RCB,554.95,210.52,5,20
2191,116.13,241,44,PBKS,250.0,107.11,2,48
2679,133.53,293,188,RR,1116.12,290.22,3,28
1527,124.37,169,95,GT,419.96,170.13,5,50
4393,119.86,469,106,RCB,1132.57,334.7,5,47
0,106.13,0,135,PBKS,813.63,251.99,3,49
3001,156.3,290,94,SRH,882.03,247.38,2,44
1895,129.25,179,54,CSK,804.15,214.82,2,20
3705,171.02,379,191,MI,1307.47,378.94,4,55
1265,141.07,150,82,RR,842.3,246.14,5,51
2731,126.87,254,13,RR,1037.52,281.78,2,33
3740,153.29,388,33,MI,1123.09,304.88,5,22
1519,134.99,151,135,MI,1489.79,336.89,4,7
1092,159.23,84,158,GT,1275.99,282.9,1,4
177,142.76,17,11,KKR,624.35,131.15,1,36
3396,179.99,317,70,MI,1920.09,477.4,4,23
2381,133.75,231,21,RCB,401.13,121.8,3,15
3109,166.71,314,32,RR,637.44,144.52,2,40
2259,122.29,235,133,KKR,797.9,193.3,2,45
1956,130.72,223,106,KKR,843.07,242.26,1,27
5422,123.4,519,93,LSG,250.0,155.21,5,21
958,125.43,73,35,CSK,327.36,101.51,2,34
3870,140.49,385,47,CSK,1524.39,415.21,4,26
3700,143.12,371,12,DC,821.34,184.95,1,59
3277,130.43,299,37,DC,828.5,198.17,2,22
2128,119.07,222,44,DC,302.37,100.8,2,28
2121,123.4,200,22,GT,900.02,245.37,4,14
2178,131.02,246,139,RCB,953.84,233.47,3,55
4228,127.49,429,87,SRH,1504.6,367.58,4,22
302,128.97,37,55,DC,1193.53,266.96,4,21
3095,171.33,322,10,KKR,1056.52,253.51,3,31
2476,113.76,235,170,RCB,746.29,228.86,1,35
4497,124.32,440,117,GT,753.61,195.74,1,50
3264,131.22,345,80,RR,607.73,169.87,2,23
3989,145.6,442,76,RR,883.82,276.0,5,21
2661,81.22,320,183,CSK,1309.06,334.62,3,24
433,133.24,37,178,RCB,1051.16,211.23,2,11
1984,146.44,155,160,GT,1424.67,345.4,3,41
4409,111.31,454,88,RCB,868.4,207.35,2,1
4109,161.66,450,196,LSG,838.4,275.32,3,48
2372,138.7,259,97,RCB,568.43,80.6,2,40
5200,130.89,539,18,LSG,688.34,213.53,2,59
3459,126.67,329,111,DC,911.31,279.64,5,35
1367,163.11,123,85,MI,1180.4,285.63,2,20
1306,160.72,148,65,CSK,831.65,164.36,2,5
3965,135.2,392,123,PBKS,693.26,177.7,1,31
1382,155.59,159,108,RCB,887.25,208.05,2,29
2573,104.38,229,153,GT,582.86,196.8,2,29
3769,140.54,363,123,PBKS,1737.51,357.21,1,40
3682,93.34,326,31,LSG,832.02,242.22,4,31
1266,140.86,114,147,CSK,1717.01,416.29,5,33
1918,125.9,180,89,PBKS,1097.22,268.1,5,46
3867,131.59,399,113,KKR,411.5,124.08,4,6
3384,122.91,368,18,PBKS,982.75,215.61,1,51
3012,96.24,294,196,PBKS,874.62,237.73,5,28
4913,177.28,462,161,LSG,850.47,211.86,1,38
830,156.82,61,70,DC,1503.17,392.07,5,15
1508,117.01,129,7,CSK,1489.19,396.36,5,36
1355,152.73,132,1,RCB,999.08,194.28,2,56
1306,149.39,132,102,PBKS,903.82,276.16,2,53
2685,131.34,272,99,LSG,1013.09,273.38,3,13
3028,131.09,334,87,MI,1243.34,356.2,5,36
2194,148.89,222,80,KKR,1703.38,418.79,4,57
2862,158.81,275,59,RCB,1442.82,315.9,5,8
2889,168.62,249,34,SRH,943.99,241.16,4,2
2759,133.09,279,180,LSG,1351.88,279.42,1,30
2769,157.79,293,139,SRH,885.39,269.72,4,30
2051,126.82,209,8,PBKS,1172.94,318.56,3,38
2176,150.93,233,88,PBKS,1366.97,373.13,3,24
1588,122.7,152,53,CSK,582.14,214.4,4,43
1128,147.12,104,143,RCB,455.12,153.78,2,5
1815,149.06,194,28,MI,1986.85,493.23,2,59
2325,157.93,217,142,KKR,1425.67,396.4,2,58
3027,125.5,301,90,DC,877.73,183.01,3,33
3096,114.18,296,186,CSK,1589.55,432.86,5,50
2912,135.89,284,57,CSK,1327.34,312.32,1,20
1477,154.15,160,180,MI,1481.51,388.28,4,9
3175,126.07,315,37,LSG,490.71,140.71,1,22
722,142.4,43,2,CSK,667.68,171.39,1,35
3218,110.85,349,162,PBKS,820.93,246.71,3,16
2740,131.52,289,34,PBKS,1308.65,371.0,3,26
1577,140.69,147,58,RR,1152.82,257.82,2,56
1622,116.63,193,73,PBKS,1094.41,259.11,3,39
3775,140.35,400,189,GT,1131.89,311.14,3,50
2254,122.72,240,108,LSG,1246.5,303.86,2,46
2209,120.07,188,117,KKR,1703.79,394.8,5,20
3162,125.36,317,182,MI,840.59,240.64,2,29
2915,124.33,275,116,PBKS,1868.88,389.59,1,19
2595,140.25,287,114,KKR,1408.79,310.92,1,37
3010,144.63,275,195,KKR,604.45,139.82,2,3
1707,103.84,149,30,KKR,1306.05,268.25,3,2
4078,145.88,408,83,DC,700.94,212.92,4,57
2875,133.89,293,107,KKR,1122.69,275.5,4,3
4258,116.17,385,59,PBKS,1317.07,329.45,1,47
2403,119.25,210,186,KKR,250.0,54.79,1,39
2642,138.43,260,120,RR,1376.55,298.07,1,19
3383,140.7,321,152,RR,1025.87,273.51,5,15
4222,177.08,417,143,LSG,1522.56,356.41,3,10
3071,104.77,302,150,DC,683.36,206.26,4,2
3568,97.74,388,160,GT,514.62,189.09,5,34
3649,146.8,387,75,CSK,761.58,226.1,5,56
2010,137.49,170,93,RR,656.85,158.72,2,14
2010,132.88,215,170,SRH,1325.58,312.89,3,5
1371,127.5,136,187,CSK,791.43,225.26,3,4
1207,156.13,109,88,LSG,1415.16,381.4,3,55
3302,136.78,412,83,GT,250.0,108.05,4,2
2089,144.62,223,55,MI,1260.45,290.17,1,4
2583,151.68,249,133,MI,1213.07,367.68,4,25
2211,130.48,226,169,PBKS,637.38,291.65,5,57
2196,137.28,262,57,RCB,989.2,239.9,3,2
1913,137.31,203,53,PBKS,1132.34,272.96,5,58
3664,116.61,355,166,PBKS,1326.46,298.13,2,45
2369,131.32,252,1,DC,467.1,159.49,5,18
3926,162.01,418,60,GT,375.43,115.44,2,50
1607,141.27,159,76,CSK,538.85,202.12,4,51
869,113.79,42,46,CSK,1128.83,261.76,3,6
824,118.18,76,4,GT,938.5,279.4,5,37
3452,107.39,330,15,KKR,553.06,197.01,2,34
2524,136.04,230,81,LSG,1395.99,293.52,2,27
1972,101.75,196,116,SRH,993.95,271.72,5,5
4178,152.77,428,12,GT,292.48,35.15,1,31
3489,155.93,337,1,DC,2024.62,455.99,2,57
3155,135.57,351,77,PBKS,548.63,101.18,2,40
1005,127.84,125,30,CSK,1085.0,332.35,5,58
1191,142.58,132,134,DC,1127.11,264.42,1,18
3328,137.22,302,73,MI,812.2,245.74,3,55
3454,126.28,329,50,DC,1267.03,364.41,5,22
135,141.0,6,130,RCB,641.41,207.44,1,58
2292,134.24,207,6,PBKS,1282.92,288.87,4,39
1709,119.55,171,75,PBKS,917.47,257.68,3,50
882,111.32,74,90,GT,673.36,164.75,2,2
4802,111.24,473,92,SRH,1249.32,353.42,4,11
2902,103.7,288,77,SRH,1075.45,335.78,2,53
5098,153.57,512,166,CSK,1028.01,239.79,3,40
1838,131.4,203,76,SRH,737.01,138.75,1,38
1693,176.18,163,83,KKR,1232.37,263.87,2,53
848,132.09,95,18,SRH,616.59,193.39,4,9
3136,178.73,312,147,LSG,962.97,266.23,2,30
3897,147.1,368,156,CSK,1266.86,273.54,1,32
3971,157.35,405,12,MI,1324.83,358.77,3,35
4325,118.73,419,52,PBKS,996.45,296.28,5,27
2278,114.81,226,87,RCB,1055.95,241.5,3,54
1849,108.12,196,100,CSK,689.41,208.94,4,28
2712,117.58,243,186,GT,1703.17,366.96,1,41
2133,154.22,181,22,PBKS,942.25,289.22,4,5
3783,126.72,388,102,CSK,829.35,203.9,2,36
2358,135.75,263,173,MI,1430.83,372.94,2,31
3406,105.63,338,62,GT,1129.86,323.53,4,12
5197,170.45,526,42,SRH,250.0,55.54,4,8
3431,156.67,339,67,CSK,250.0,97.32,1,52
3246,166.29,339,137,GT,789.2,234.39,5,26
1863,135.1,182,192,RCB,951.96,249.49,2,42
2498,146.15,244,143,LSG,1189.12,278.75,2,54
2336,118.58,232,158,SRH,2001.53,399.33,3,16
2827,132.23,273,154,RCB,1232.81,280.57,2,1
1119,142.03,105,94,MI,250.0,99.02,4,26
1468,89.45,145,197,DC,856.7,171.91,1,8
1995,143.75,188,122,KKR,680.08,203.11,5,30
3181,143.04,324,95,MI,1097.92,258.64,4,42
406,137.14,19,127,GT,531.23,133.05,2,6
2329,148.06,210,22,LSG,597.74,167.02,2,38
2769,95.59,252,54,KKR,713.52,164.71,3,27
1172,134.99,87,125,SRH,895.38,241.6,2,29
2606,144.07,267,58,LSG,1066.9,240.18,2,51
1294,86.48,149,181,KKR,935.64,303.49,4,13
1038,113.48,90,99,SRH,927.92,244.38,4,56
3002,114.51,310,19,RCB,250.0,153.5,4,6
911,149.48,97,162,PBKS,959.19,207.14,4,8
3625,84.21,381,142,RR,1216.03,284.89,3,54
662,114.41,76,22,GT,541.13,121.0,2,22
1629,137.39,165,141,CSK,1730.55,430.81,4,4
2491,149.94,246,123,LSG,1028.83,260.92,3,39
643,155.8,74,192,PBKS,250.0,238.0,5,51
579,122.45,57,56,DC,1486.36,431.87,3,55
3030,149.61,244,42,GT,1108.59,289.89,4,40
3107,146.57,342,66,RCB,353.34,140.01,5,27
1411,127.28,138,191,KKR,992.56,268.99,4,15
1558,125.12,167,170,PBKS,546.27,211.05,5,56
3550,160.76,360,34,RCB,1108.28,291.99,2,5
3919,161.8,390,29,CSK,828.26,206.69,4,53
3107,172.78,333,154,KKR,1011.78,298.57,5,20
1793,135.79,157,151,PBKS,849.48,293.39,4,30
3073,135.84,290,36,LSG,827.84,144.15,1,10
3797,138.09,376,118,MI,1626.01,344.13,2,20
2583,137.29,262,9,PBKS,1255.67,295.45,4,15
3845,169.3,376,85,LSG,1288.56,273.64,4,24
2348,163.01,240,42,GT,1025.32,258.87,3,11
1870,105.97,212,67,RCB,1139.53,324.25,3,46
1573,135.34,159,7,KKR,1502.13,329.07,1,59
2303,163.36,223,23,RR,452.64,133.02,2,46
2937,161.21,311,160,KKR,870.54,188.0,3,43
2715,87.16,278,23,RCB,1230.18,216.09,2,1
1747,147.87,170,16,RR,469.4,214.78,5,47
1959,167.82,214,69,KKR,1919.54,467.43,5,53
2289,142.72,248,13,PBKS,1046.28,270.42,3,46
2061,129.62,236,10,RR,1277.44,264.12,1,12
3039,125.42,319,59,PBKS,741.54,158.06,2,37
3740,163.42,407,2,LSG,445.01,148.37,2,16
2320,89.68,252,180,RR,1454.92,383.06,3,34
2123,147.76,237,129,SRH,1526.44,350.18,2,49
188,137.43,0,198,DC,662.64,158.46,1,37
3218,145.67,310,54,SRH,1514.5,385.97,1,44
0,133.0,0,19,DC,863.78,295.65,5,59
3032,126.9,319,97,KKR,1020.56,307.81,3,33
631,113.99,87,28,CSK,966.54,351.0,3,55
2019,156.61,199,133,KKR,1995.11,449.26,4,18
1695,158.54,157,76,MI,849.97,194.13,4,33
3886,114.18,429,158,SRH,1614.06,461.0,4,50
1621,144.69,150,19,MI,1316.13,347.17,4,16
1580,154.49,156,104,RR,857.43,146.13,1,19
2459,147.01,276,42,SRH,1558.33,325.9,4,23
1014,103.71,107,153,LSG,450.42,146.56,4,45
3412,119.45,319,35,PBKS,1386.78,393.31,4,59
3070,132.97,302,9,DC,1488.59,346.58,4,42
3858,115.75,389,39,LSG,918.03,228.86,3,34
1025,118.83,90,184,KKR,1066.08,289.44,3,53
2943,152.91,276,38,GT,1517.58,403.21,3,34
2137,174.48,220,15,RR,720.81,221.79,1,35
832,131.9,84,109,RCB,1225.29,315.94,5,16
1068,115.21,85,174,CSK,1770.1,407.25,2,46
1864,129.39,137,165,CSK,885.34,256.76,4,15
4166,133.83,391,90,CSK,321.28,70.79,1,7
4034,163.79,413,125,PBKS,541.37,113.93,1,15
2936,127.01,281,60,CSK,653.18,197.09,5,5
331,97.33,29,62,LSG,294.73,134.58,3,23
2497,155.29,223,31,SRH,748.18,170.77,1,14
3299,133.95,298,30,CSK,640.3,136.47,3,6
2876,129.69,333,66,LSG,722.02,208.93,2,1
3979,119.08,356,7,MI,975.79,323.44,4,58
517,135.52,17,158,RR,774.15,241.63,5,13
3357,141.36,342,161,LSG,1183.01,288.29,4,22
190,170.51,41,112,RR,1591.86,385.67,1,56
3524,133.87,350,103,GT,895.76,245.17,3,18
4173,122.2,419,111,SRH,1305.35,347.27,3,48
0,109.45,3,38,RCB,306.88,91.09,2,32
2594,153.11,238,147,KKR,984.8,324.26,4,37
2984,129.51,302,137,PBKS,993.39,281.58,4,8
271,132.85,53,86,RCB,1424.02,388.99,5,54
2893,146.18,265,160,MI,1251.87,327.85,2,14
1801,104.17,163,158,SRH,250.0,63.03,1,23
2886,148.02,315,134,PBKS,659.17,273.42,3,40
2876,122.77,307,189,RR,1052.42,279.89,3,7
3485,126.48,326,165,DC,465.92,115.24,3,51
4355,145.78,433,79,RCB,568.09,143.06,2,4
3812,132.52,398,199,GT,345.47,175.16,5,56
1433,129.86,109,148,CSK,888.45,304.18,3,41
2111,135.69,211,30,LSG,815.96,184.73,2,43
4274,185.61,417,18,DC,553.28,252.32,3,51
1493,153.94,139,191,DC,833.82,201.21,1,26
2050,133.8,184,189,LSG,380.29,152.97,1,8
1359,120.16,153,185,KKR,1321.84,316.97,1,17
1611,145.06,158,150,SRH,832.74,204.4,2,11
1384,124.43,136,88,GT,1385.02,347.69,3,3
4148,134.83,458,95,RCB,1157.59,279.43,3,21
2630,112.18,295,177,RR,927.33,258.85,2,46
569,113.42,44,18,CSK,750.3,260.43,5,24
2837,143.91,273,61,SRH,1312.33,308.7,4,41
4814,131.82,494,82,PBKS,1290.0,319.72,4,10
1774,151.93,177,78,GT,769.09,263.41,5,56
1392,109.13,153,196,DC,779.65,238.66,4,10
2197,140.82,202,135,RR,1315.48,346.07,5,49
3660,142.13,376,135,MI,545.07,204.34,3,21
2955,104.07,298,65,KKR,1023.78,266.47,3,56
1933,124.71,216,40,DC,616.25,169.5,4,48
1355,155.82,162,116,RCB,1386.52,363.69,5,51
3953,94.39,369,24,GT,1615.19,431.65,5,12
2084,97.82,225,160,PBKS,1012.27,235.63,3,6
3775,122.95,363,10,DC,1594.66,358.01,3,51
3064,120.57,275,137,GT,250.0,163.17,4,29
784,111.29,86,39,DC,825.56,212.21,3,31
3240,126.31,314,131,KKR,555.18,214.13,3,27
2431,139.36,250,108,DC,252.84,76.4,1,31
2781,150.95,252,69,CSK,1423.57,315.39,2,53
2442,118.02,222,7,CSK,1058.05,289.88,2,38
3381,126.75,344,140,MI,250.0,152.63,4,59
3482,130.08,349,23,MI,1200.55,337.64,3,22
2463,164.27,204,89,KKR,1071.83,265.16,3,33
2819,148.26,270,191,CSK,1214.15,313.58,4,6
2390,139.72,231,17,SRH,1482.38,386.1,3,25
3737,116.37,378,78,LSG,683.49,129.23,1,1
4076,98.45,424,192,CSK,1446.43,353.01,4,49
3331,151.88,359,65,RR,626.84,200.03,5,52
4117,101.15,401,86,CSK,1451.0,371.08,5,26
1814,123.17,175,28,GT,1126.66,373.68,5,58
2364,114.36,272,58,DC,1612.31,311.79,2,8
2363,115.72,250,18,MI,1122.12,229.16,1,50
2721,144.15,272,110,RCB,825.16,199.16,1,9
1188,136.13,102,121,PBKS,931.03,249.79,5,21
2408,104.97,260,44,LSG,908.45,244.55,2,14
3786,124.24,394,64,MI,1486.91,361.38,3,39
3503,123.26,359,37,PBKS,1242.58,324.09,5,22
3122,132.92,276,3,RCB,990.81,255.63,3,1
2253,140.08,251,14,MI,1250.13,306.3,3,6
1577,133.68,131,135,MI,1073.15,276.0,5,3
4408,114.5,412,145,RCB,437.34,116.91,3,42
2932,132.62,309,198,MI,768.89,230.21,3,12
2251,129.77,230,83,GT,1529.77,341.3,1,14
1968,154.19,171,167,KKR,1044.41,261.53,5,59
0,128.21,0,133,RR,478.08,168.54,3,56
923,138.2,110,79,RR,608.77,137.97,1,39
2927,120.68,267,52,KKR,816.91,239.23,5,14
3317,139.01,335,109,RCB,654.57,161.46,2,8
3844,156.56,410,26,LSG,1713.21,399.73,3,25
1345,131.98,149,167,RCB,777.37,230.34,3,28
1091,111.72,116,173,DC,584.11,148.03,2,8
2434,156.31,227,77,CSK,857.92,260.14,4,54
3371,150.64,349,31,SRH,607.44,187.33,5,27
3029,119.72,334,151,PBKS,278.29,115.07,4,29
1306,143.59,123,40,SRH,1183.94,325.2,2,53
2549,154.79,278,32,LSG,1263.57,317.56,3,14
1607,140.3,108,101,RR,513.24,247.66,3,58
3645,150.5,352,4,SRH,1130.66,347.1,5,54
2329,174.48,227,81,GT,1338.02,325.71,2,28
2104,119.25,211,84,LSG,1356.86,304.06,5,37
2401,163.9,211,174,LSG,700.37,241.08,5,26
1927,146.86,217,75,DC,976.08,263.1,5,40
2373,135.09,238,42,RR,250.0,68.77,1,53
3625,163.88,382,97,CSK,749.25,191.41,3,37
2416,127.68,231,167,GT,1311.74,306.0,1,15
326,140.61,37,198,LSG,252.18,93.53,2,23
2542,116.61,261,103,GT,824.22,279.57,5,52
2826,143.45,270,184,CSK,866.65,249.1,5,43
1774,158.26,197,47,DC,1453.6,427.7,5,29
2658,144.51,243,166,SRH,1385.28,299.75,1,2
2329,128.7,221,18,MI,1305.37,330.36,4,12
2791,126.96,264,2,KKR,1404.66,347.68,3,52
2572,131.71,291,105,CSK,1342.17,318.12,2,16
1652,158.43,173,102,LSG,830.24,228.2,5,47
3980,132.48,398,182,RR,1072.93,295.57,3,22
3798,125.19,361,88,CSK,1198.8,243.47,1,46
6223,129.35,609,158,RCB,717.94,230.66,1,42
120,117.99,16,4,RCB,1740.37,422.71,4,12
2821,135.58,312,7,RR,1265.62,395.38,5,56
3152,137.42,316,57,MI,1542.36,352.89,4,27
1856,129.97,202,30,RR,681.54,191.04,5,10
2943,137.22,278,172,MI,914.68,190.16,1,33
2218,109.75,213,157,SRH,1102.75,281.28,2,8
3125,128.92,325,90,MI,334.41,148.27,5,29
2235,170.65,264,36,RCB,1517.45,397.3,3,15
5002,159.49,493,99,SRH,713.02,232.13,4,42
2402,140.01,242,113,RCB,695.99,248.76,5,43
2401,127.89,238,176,DC,250.0,89.09,2,8
4599,197.03,445,147,DC,250.0,133.57,2,24
2807,139.1,289,191,MI,1100.85,221.35,2,5
2672,153.82,242,2,RCB,1411.68,337.75,1,47
1254,180.71,170,142,RCB,893.26,215.74,3,33
799,111.13,108,113,DC,967.8,186.03,3,2
1654,134.69,155,100,LSG,1271.83,293.1,1,12
1634,155.44,171,104,GT,1331.94,339.11,1,32
3179,114.72,323,112,PBKS,624.09,154.68,2,24
3486,122.85,383,35,KKR,975.88,324.68,4,43
3384,141.84,337,149,GT,1084.49,291.46,3,12
2320,118.03,228,145,PBKS,1689.97,432.84,5,56
2281,131.42,241,82,RCB,250.0,110.95,2,53
550,98.32,65,32,LSG,752.42,224.2,1,55
1824,155.81,186,151,CSK,888.89,283.64,1,42
4112,135.79,395,134,MI,808.65,184.96,1,40
2477,136.23,218,29,LSG,445.58,121.77,3,8
4844,136.67,487,63,RR,1328.41,368.14,5,40
1889,135.76,206,198,MI,709.67,290.96,5,21
2818,110.03,257,125,GT,1157.95,294.23,4,17
1850,109.97,157,96,LSG,532.01,174.79,5,2
780,122.87,83,81,RR,1120.96,277.13,2,51
561,143.85,53,132,SRH,405.08,193.38,3,43
2648,148.91,258,58,LSG,404.06,71.42,1,24
1528,146.38,138,159,RCB,1110.49,289.78,2,56
1188,163.42,106,150,CSK,2173.29,564.13,4,42
1857,144.94,187,155,GT,432.08,104.9,1,8
1819,130.64,218,118,GT,1334.11,278.65,3,28
3320,139.65,355,85,CSK,1317.14,335.4,3,42
3460,98.06,363,84,LSG,717.24,240.55,4,40
1727,140.42,166,87,CSK,1058.8,281.19,1,51
3499,101.95,343,16,DC,1006.86,256.36,5,23
2281,98.74,235,6,SRH,1521.09,341.87,1,8
1154,161.53,151,7,PBKS,1051.26,218.49,1,5
2990,166.38,291,14,KKR,840.71,196.2,1,23
2582,140.34,270,3,RR,1318.73,367.2,4,50
1622,115.21,153,49,SRH,853.36,284.86,5,47
3075,119.69,316,36,RR,970.14,233.0,3,21
1612,146.14,173,29,MI,1827.69,404.12,2,30
1848,121.56,205,132,RR,949.08,200.86,2,26
3044,95.86,300,168,PBKS,1005.43,222.6,3,46
1751,120.03,175,169,KKR,1553.77,417.44,4,42
1258,149.65,122,150,KKR,1309.6,293.38,4,23
683,109.6,55,132,KKR,632.59,237.57,3,18
4226,140.16,432,121,DC,524.42,147.76,1,7
3454,117.37,380,23,SRH,1334.42,350.56,5,22
3577,134.66,348,102,DC,1529.09,440.43,5,18
944,145.75,90,132,GT,669.75,113.81,2,53
1395,129.0,130,196,LSG,817.58,244.22,5,4
2730,147.43,279,18,PBKS,550.03,192.7,5,58
1720,119.14,200,1,GT,638.7,139.45,1,47
2149,146.71,232,32,LSG,1106.07,279.42,4,28
2476,120.35,256,149,SRH,1243.99,285.65,1,29
0,146.45,0,166,LSG,1052.59,244.3,2,56
3464,92.24,369,154,PBKS,940.31,231.32,2,29
397,107.01,84,41,GT,1084.99,217.54,1,44
1022,126.74,105,177,GT,1661.2,333.84,1,14
2669,125.16,297,85,RCB,557.1,196.05,2,17
1161,141.82,126,93,MI,337.14,116.08,5,4
1174,122.82,101,117,CSK,987.36,316.54,5,8
3570,136.28,342,169,LSG,1253.62,389.95,5,9
2404,145.38,254,96,PBKS,370.78,131.26,3,16
1491,128.43,137,59,KKR,1131.31,179.29,3,3
2666,144.86,266,132,DC,547.01,204.05,2,48
1726,100.37,166,141,LSG,644.55,268.59,4,23
2153,138.24,235,61,GT,1098.03,325.76,3,55
4172,123.47,411,51,RR,1129.9,233.05,4,2
3339,103.84,331,163,SRH,850.13,265.15,3,55
0,148.75,0,91,CSK,1639.66,323.81,1,9
1973,144.42,155,65,RR,739.0,238.47,5,36
2079,158.34,178,49,RR,1052.27,277.5,2,34
4804,179.68,480,177,SRH,436.79,136.17,3,44
3241,164.78,322,103,RCB,1011.86,262.12,4,29
1198,149.38,120,142,MI,824.63,253.36,5,33
3385,159.14,347,165,RCB,1011.53,227.36,1,43
2372,110.36,263,30,CSK,663.13,190.9,1,27
1816,143.02,183,142,PBKS,851.62,203.9,1,15
3240,145.83,319,92,KKR,1016.46,218.91,1,19
2511,124.3,266,155,PBKS,787.86,208.92,2,25
3499,121.71,388,62,KKR,573.79,163.21,3,24
3426,107.77,311,3,LSG,964.97,250.02,4,18
1478,73.62,127,198,RCB,672.07,191.31,5,27
2809,122.6,285,39,DC,953.61,245.71,4,17
4456,155.97,427,19,GT,786.6,173.07,3,22
3996,137.13,391,105,PBKS,1122.55,303.41,5,46
4758,178.44,479,98,RCB,1634.61,394.33,4,6
3164,120.66,281,128,RR,631.2,196.16,2,33
3355,145.29,321,167,PBKS,1283.92,351.74,4,7
3024,127.26,292,10,CSK,358.7,160.91,5,32
3654,143.94,379,175,LSG,250.0,73.08,3,24
