product,category,price,rating,stock,discount
Tablet,Accessories,70570.42,3.9,101,0.22
Laptop,Sports,110378.82,4.9,67,0.22
Smartwatch,Accessories,123643.16,1.8,221,0.3
Headphones,Sports,43997.33,3.9,409,0.5
Smartwatch,Home,26193.11,1.8,293,0.21
Phone,Home,144517.42,2.8,261,0.23
Tablet,Electronics,130240.17,2.7,60,0.4
Smartwatch,Electronics,73696.04,2.3,301,0.13
Smartwatch,Accessories,110951.04,3.0,229,0.01
Laptop,Electronics,143456.04,4.4,275,0.21
Camera,Electronics,33219.16,2.3,4,0.09
Smartwatch,Home,34116.7,3.2,319,0.1
Phone,Electronics,131544.32,2.2,216,0.35
Smartwatch,Electronics,76183.6,1.1,467,0.26
Phone,Home,149858.25,2.4,60,0.03
Phone,Electronics,149161.55,4.5,281,0.06
Tablet,Accessories,56238.97,1.7,377,0.14
Phone,Sports,118612.81,3.3,279,0.49
Headphones,Electronics,144379.37,3.7,365,0.39
Laptop,Home,128275.49,2.9,455,0.47
Phone,Sports,58059.66,1.2,440,0.12
Phone,Electronics,40300.9,3.1,92,0.29
Smartwatch,Accessories,66942.0,4.5,27,0.31
Tablet,Electronics,90110.64,3.5,350,0.22
Laptop,Home,51252.83,2.4,19,0.36
Headphones,Accessories,103824.84,4.4,155,0.25
Tablet,Sports,114784.7,3.5,177,0.1
Tablet,Sports,46006.12,3.2,114,0.48
Tablet,Sports,96733.83,2.5,253,0.35
Tablet,Accessories,131586.58,4.1,137,0.39
Laptop,Electronics,43292.77,4.1,176,0.19
Smartwatch,Electronics,94845.79,4.4,191,0.03
Headphones,Electronics,36193.08,2.3,45,0.26
Tablet,Sports,1700.01,3.9,239,0.06
Tablet,Sports,87885.5,4.4,124,0.28
Headphones,Home,88826.99,3.2,475,0.1
Laptop,Sports,88970.38,2.9,197,0.21
Headphones,Home,65044.7,4.9,478,0.03
Smartwatch,Home,59162.4,1.9,436,0.32
Camera,Accessories,41284.07,3.5,53,0.1
Phone,Electronics,119194.82,4.5,334,0.15
Headphones,Home,47428.25,1.2,30,0.44
Laptop,Sports,126077.85,2.3,175,0.44
Tablet,Sports,4100.16,1.6,168,0.46
Phone,Electronics,127116.37,2.4,498,0.48
Phone,Home,32754.59,3.6,116,0.24
Camera,Home,42502.05,4.7,314,0.31
Phone,Accessories,125595.41,3.2,117,0.06
Phone,Sports,143722.18,1.5,102,0.1
Laptop,Home,78370.03,4.8,63,0.28
Headphones,Sports,72525.13,4.3,295,0.47
Smartwatch,Home,55718.03,3.7,76,0.26
Camera,Home,103021.87,4.9,230,0.08
Camera,Home,101322.27,4.5,328,0.43
Phone,Home,37243.64,2.2,160,0.03
Phone,Home,90808.41,1.3,398,0.39
Camera,Electronics,76571.75,4.5,416,0.06
Tablet,Sports,99047.9,2.4,319,0.0
Smartwatch,Accessories,123859.34,3.7,445,0.43
Smartwatch,Accessories,138732.3,2.7,246,0.13
Headphones,Electronics,25678.85,2.7,428,0.5
Smartwatch,Electronics,110851.76,2.9,354,0.01
Tablet,Accessories,79055.31,2.0,435,0.17
Phone,Electronics,94822.12,3.8,496,0.4
Laptop,Electronics,5889.89,3.2,81,0.24
Laptop,Sports,49188.14,3.6,270,0.24
Laptop,Accessories,81703.88,4.8,107,0.04
Headphones,Electronics,68796.7,1.4,101,0.32
Phone,Accessories,108854.08,2.9,238,0.05
Tablet,Accessories,79532.88,2.1,279,0.13
Smartwatch,Accessories,143100.89,1.5,385,0.48
Phone,Accessories,72745.85,4.8,261,0.16
Laptop,Home,75025.9,4.5,96,0.2
Headphones,Sports,89821.45,2.6,276,0.05
Headphones,Home,144352.39,3.9,188,0.36
Camera,Accessories,133675.44,2.9,1,
Phone,Accessories,91918.01,1.2,98,0.23
Tablet,Home,8058.53,1.9,401,0.37
Phone,Accessories,84535.64,1.4,404,0.35
Headphones,Accessories,112373.99,3.6,462,0.09
Camera,Electronics,130019.24,2.4,498,0.19
Headphones,Electronics,110679.88,4.5,1,0.39
Camera,Home,148018.25,2.0,211,0.03
Headphones,Accessories,68096.98,4.3,108,0.17
Smartwatch,Electronics,112850.24,3.5,52,0.15
Smartwatch,Accessories,13351.88,4.6,267,0.29
Laptop,Sports,146184.93,4.6,246,0.35
Smartwatch,Electronics,96097.69,4.1,30,0.2
Headphones,Sports,144281.54,4.7,176,0.16
Smartwatch,Home,74352.19,3.3,410,0.16
Camera,Sports,44854.96,3.5,101,0.2
Phone,Electronics,94570.72,1.8,460,0.41
Tablet,Sports,88537.11,1.8,471,0.41
Headphones,Accessories,99153.08,3.7,242,0.39
Headphones,Electronics,7690.84,1.6,116,0.32
Phone,Home,104968.79,3.0,136,0.49
Smartwatch,Sports,24793.17,2.5,457,0.5
Tablet,Sports,65944.51,1.8,446,0.41
Tablet,Sports,93215.52,4.2,139,0.38
Camera,Electronics,65336.62,4.6,13,0.39
Phone,Accessories,83008.97,4.0,94,0.41
Camera,Electronics,123632.96,1.7,77,0.28
Headphones,Accessories,34821.67,3.1,183,0.41
Tablet,Home,11269.87,2.2,260,0.28
Laptop,Home,121584.19,1.0,145,0.3
Headphones,Electronics,139774.68,3.9,440,0.33
Tablet,Electronics,132860.07,1.2,263,0.4
Headphones,Electronics,40920.76,1.8,103,0.48
Smartwatch,Home,13420.07,3.2,92,0.28
Smartwatch,Accessories,22752.55,3.3,252,0.18
Tablet,Electronics,127972.94,1.5,450,0.2
Tablet,Accessories,16769.18,1.6,382,0.38
Phone,Sports,33545.71,2.4,1,0.15
Laptop,Home,100473.64,3.5,474,0.28
Headphones,Electronics,13484.72,3.0,97,0.37
Phone,Sports,131035.06,3.9,429,0.08
Laptop,Electronics,39156.34,3.0,135,0.14
Smartwatch,Sports,19464.25,4.1,322,0.01
Tablet,Electronics,134973.75,2.5,292,0.14
Phone,Sports,103139.22,2.4,128,0.19
Headphones,Home,4444.94,4.4,331,0.47
Camera,Accessories,76193.72,2.4,327,0.12
Smartwatch,Sports,16904.79,4.8,308,0.41
Laptop,Accessories,33573.71,1.7,104,0.33
Laptop,Electronics,48747.2,1.3,283,0.25
Smartwatch,Electronics,106942.59,3.1,101,0.33
Headphones,Electronics,68725.73,3.8,83,0.46
Camera,Accessories,146229.73,2.0,281,0.04
Camera,Electronics,128165.99,4.3,323,0.21
Smartwatch,Sports,104273.56,3.7,96,0.48
Laptop,Electronics,3384.56,4.4,33,0.07
Laptop,Electronics,61437.13,1.1,497,0.31
Tablet,Home,11112.84,1.3,208,0.06
Camera,Accessories,94465.68,4.0,216,0.17
Phone,Home,89292.06,3.3,406,
Tablet,Sports,148294.66,1.5,488,0.24
Camera,Accessories,93971.19,1.2,457,0.39
Camera,Electronics,37693.96,2.4,141,0.08
Smartwatch,Home,19063.72,1.7,365,0.37
Camera,Home,127589.2,4.5,373,0.3
Smartwatch,Accessories,40569.0,,479,0.38
Tablet,Home,129143.24,1.6,449,0.07
Smartwatch,Accessories,138699.85,1.7,437,0.39
Tablet,Home,115942.12,1.4,182,0.26
Phone,Home,68331.93,2.3,278,0.33
Laptop,Accessories,123329.62,2.6,338,0.06
Camera,Electronics,36043.64,4.5,472,0.42
Camera,Accessories,35736.93,3.1,339,0.18
Tablet,Home,53431.87,4.6,197,0.06
Camera,Electronics,13773.69,4.7,368,0.23
Headphones,Electronics,122005.94,4.9,222,0.37
Headphones,Home,89934.39,4.0,342,0.01
Tablet,Sports,21661.58,4.3,499,0.38
Camera,Electronics,131656.55,1.8,455,0.33
Tablet,Electronics,56579.9,2.0,125,0.19
Camera,Accessories,113441.53,1.8,484,0.4
Smartwatch,Electronics,89642.55,3.1,214,0.23
Smartwatch,Sports,101265.38,3.5,184,0.5
Tablet,Home,27201.6,3.3,215,0.29
Headphones,Accessories,30250.16,3.0,167,0.17
Headphones,Home,58524.13,3.7,183,0.37
Phone,Accessories,48883.53,3.0,185,0.39
Laptop,Electronics,52606.82,4.7,262,0.1
Camera,Electronics,134761.32,4.9,357,0.13
Smartwatch,Sports,52308.04,2.8,104,0.33
Smartwatch,Accessories,117559.87,4.8,397,0.39
Laptop,Sports,64196.82,1.7,280,0.07
Headphones,Sports,77518.37,1.3,52,0.2
Camera,Sports,49581.31,5.0,278,0.42
Smartwatch,Electronics,124010.72,3.8,385,0.03
Camera,Sports,122202.43,3.3,447,0.49
Phone,Home,45397.14,1.4,241,0.39
Phone,Home,32657.74,1.6,121,0.21
Phone,Home,34846.42,,178,0.43
Smartwatch,Home,75294.7,1.5,158,0.48
Phone,Accessories,105354.1,3.0,319,0.33
Laptop,Electronics,14353.62,1.6,385,0.18
Smartwatch,Accessories,70229.3,4.6,244,0.03
Smartwatch,Home,62831.52,2.2,120,0.01
Headphones,Sports,100215.87,4.6,322,0.35
Headphones,Electronics,13815.25,4.3,2,
Camera,Accessories,73480.7,4.2,86,0.28
Phone,Electronics,143617.1,4.2,184,0.12
Camera,Sports,69380.34,4.8,228,0.33
Camera,Accessories,80859.56,2.9,153,0.12
Smartwatch,Home,121390.2,2.8,15,0.19
Phone,Home,4008.46,1.5,169,0.1
Phone,Accessories,95032.65,2.9,143,0.06
Phone,Home,85208.57,3.6,294,0.49
Smartwatch,Sports,42769.78,1.6,197,0.15
Headphones,Electronics,84924.21,3.6,170,0.03
Laptop,Sports,62179.54,4.4,7,0.11
Laptop,Accessories,20019.39,4.0,131,
Camera,Accessories,13776.15,2.5,156,0.1
Smartwatch,Electronics,65996.29,1.5,149,0.06
Camera,Sports,45898.7,2.1,11,0.25
Camera,Home,8924.79,3.8,189,0.45
Smartwatch,Electronics,12975.32,3.7,54,0.26
Phone,Electronics,75894.34,4.6,284,0.27
Headphones,Accessories,77070.42,2.6,116,0.3
Camera,Home,30821.53,1.4,258,0.2
Laptop,Home,118986.12,2.8,262,0.27
Camera,Sports,65949.57,4.8,199,0.02
Phone,Sports,25199.94,4.6,491,0.23
Laptop,Accessories,11822.07,1.3,422,0.48
Phone,Home,87898.3,3.3,443,0.18
Smartwatch,Accessories,38755.79,4.8,46,0.46
Phone,Accessories,120894.3,3.2,6,0.18
Phone,Home,6927.06,1.3,83,0.19
Headphones,Home,105545.23,,61,0.03
Phone,Accessories,141839.76,2.7,165,0.04
Phone,Accessories,32326.72,1.3,462,0.37
Camera,Accessories,15070.97,4.5,79,0.22
Camera,Electronics,22251.59,2.6,189,0.15
Laptop,Sports,107970.19,4.1,30,0.03
Smartwatch,Electronics,68243.96,1.2,160,0.41
Phone,Accessories,73724.87,3.6,413,0.44
Headphones,Sports,1245.17,2.6,346,0.21
Headphones,Home,127043.76,3.0,493,0.06
Phone,Accessories,127061.55,4.6,108,0.37
Phone,Sports,23534.78,1.4,380,0.07
Smartwatch,Home,17660.69,4.2,159,0.15
Headphones,Accessories,55428.83,1.9,36,0.25
Tablet,Electronics,27812.84,3.1,25,0.18
Headphones,Electronics,61291.78,1.7,9,0.27
Headphones,Electronics,16993.52,1.4,371,0.41
Camera,Electronics,52640.23,4.6,227,0.35
Phone,Accessories,39902.09,4.5,489,0.5
Headphones,Accessories,54964.25,1.8,58,0.16
Headphones,Sports,146977.37,4.4,312,0.4
Tablet,Sports,46231.45,1.3,478,0.03
Tablet,Accessories,109125.5,3.5,222,
Tablet,Sports,24297.21,2.5,454,0.38
Laptop,Accessories,65417.7,1.8,209,0.08
Camera,Sports,76095.64,3.9,3,0.19
Smartwatch,Sports,30815.95,,243,0.01
Smartwatch,Home,14853.59,3.5,311,0.03
Headphones,Sports,122070.48,3.9,332,0.1
Smartwatch,Electronics,23392.06,4.7,173,0.17
Tablet,Accessories,31434.58,1.4,493,0.39
Laptop,Accessories,21290.82,4.5,37,0.15
Headphones,Home,112986.67,1.2,419,0.47
Phone,Home,114921.51,2.3,415,0.03
Tablet,Home,59311.52,3.6,176,0.25
Camera,Home,123204.21,4.0,182,0.43
Tablet,Accessories,10544.12,2.3,116,0.27
Tablet,Sports,58964.67,4.5,340,0.01
Smartwatch,Sports,123437.92,2.4,437,
Laptop,Electronics,95679.16,1.7,65,0.4
Laptop,Electronics,75152.03,4.9,176,0.4
Phone,Electronics,106949.44,3.3,29,0.47
Phone,Sports,93201.52,2.3,489,0.25
Laptop,Accessories,76273.05,3.0,65,0.45
Tablet,Accessories,89948.65,1.9,246,0.37
Laptop,Electronics,45657.27,,343,0.16
Phone,Accessories,65844.37,1.8,482,0.16
Headphones,Accessories,10707.87,3.3,10,0.39
Laptop,Accessories,9796.54,1.6,330,0.43
Smartwatch,Accessories,121405.08,3.9,139,0.23
Camera,Electronics,76520.19,1.8,174,0.46
Tablet,Sports,3910.8,4.6,324,0.42
Headphones,Sports,88823.94,3.8,210,0.11
Camera,Sports,62275.29,4.1,414,0.29
Camera,Home,127416.09,3.5,98,0.21
Phone,Accessories,67831.73,1.7,465,0.21
Smartwatch,Accessories,145428.3,4.4,295,0.33
Smartwatch,Sports,101984.3,3.6,298,0.37
Smartwatch,Electronics,40263.05,3.9,249,0.41
Phone,Home,24950.25,1.2,359,0.37
Camera,Accessories,58103.96,3.1,234,0.39
Camera,Home,86627.97,1.3,341,0.22
Smartwatch,Home,1527.66,2.8,402,0.25
Smartwatch,Home,13491.04,2.6,475,0.34
Headphones,Home,50368.52,1.4,65,0.23
Headphones,Sports,132314.54,2.1,17,0.44
Camera,Electronics,34433.94,4.2,275,0.07
Camera,Electronics,5353.8,2.8,204,0.36
Laptop,Electronics,79860.98,3.5,89,0.19
Laptop,Electronics,47758.01,4.0,187,0.15
Laptop,Accessories,131150.01,,100,0.08
Headphones,Home,511.53,4.6,144,0.05
Smartwatch,Home,53127.14,3.7,130,0.49
Phone,Accessories,74848.45,3.7,230,0.16
Headphones,Home,122917.76,4.3,315,0.1
Headphones,Sports,118595.07,4.7,419,0.08
Laptop,Home,7471.06,4.8,165,0.23
Phone,Home,62096.01,3.6,213,0.15
Smartwatch,Sports,71019.7,4.0,492,0.03
Smartwatch,Home,132366.72,2.3,71,0.29
Headphones,Accessories,70310.43,3.7,2,0.36
Tablet,Sports,136852.96,4.9,108,0.23
Phone,Home,8903.05,2.0,398,0.18
Headphones,Accessories,89051.89,3.1,180,0.41
Camera,Home,62991.77,3.8,268,0.22
Phone,Electronics,80924.84,1.9,137,0.36
Smartwatch,Electronics,84651.49,4.4,222,0.46
Phone,Electronics,103350.21,4.7,367,0.44
Headphones,Accessories,77138.62,1.9,199,0.33
Smartwatch,Electronics,16662.74,1.2,8,0.49
Camera,Sports,125462.62,1.5,121,0.4
Tablet,Electronics,21075.16,4.7,384,0.36
Phone,Sports,59488.91,1.7,448,0.4
Laptop,Accessories,145438.38,4.6,5,0.45
Laptop,Electronics,134309.05,3.2,106,0.08
Phone,Sports,6031.95,3.0,422,0.05
Laptop,Sports,121450.97,4.4,95,0.42
Headphones,Home,49874.32,4.0,13,0.4
Tablet,Sports,78458.73,3.4,265,0.1
Headphones,Accessories,147895.54,2.3,280,0.16
Phone,Sports,144759.64,,281,0.04
Tablet,Electronics,66388.56,2.8,203,0.38
Phone,Sports,52947.65,2.2,63,0.09
Tablet,Home,88349.5,1.6,383,0.15
Laptop,Accessories,82521.3,2.2,244,0.48
Tablet,Sports,130409.02,4.1,445,0.07
Phone,Home,56027.27,3.9,382,0.11
Camera,Home,84179.81,2.1,218,0.33
Headphones,Accessories,105306.28,3.3,252,
Phone,Home,75059.47,1.7,297,0.37
Camera,Accessories,94074.15,3.2,46,0.27
Smartwatch,Home,48154.21,2.4,136,0.44
Camera,Home,41580.04,1.9,205,0.13
Phone,Accessories,72233.92,4.2,376,0.1
Headphones,Sports,9271.22,1.0,271,0.01
Laptop,Home,53957.37,4.6,169,0.33
Smartwatch,Electronics,89463.38,1.9,408,0.18
Headphones,Home,17525.4,4.1,467,0.35
Phone,Home,126639.61,1.5,43,0.18
Camera,Home,39025.53,4.5,493,0.08
Headphones,Home,110069.74,4.3,418,0.34
Phone,Sports,123034.32,1.0,34,0.38
Phone,Electronics,120033.56,1.1,476,0.29
Smartwatch,Home,11306.62,5.0,90,0.1
Smartwatch,Electronics,80957.47,4.0,322,0.13
Laptop,Home,91862.05,,192,0.02
Phone,Sports,143861.91,2.6,221,0.28
Tablet,Accessories,107178.56,2.2,410,0.04
Tablet,Electronics,30821.94,2.7,130,0.5
Headphones,Sports,93023.46,4.6,150,0.39
Camera,Home,10119.46,3.2,159,0.3
Laptop,Home,108733.0,4.9,233,0.42
Phone,Sports,146180.88,1.2,45,0.1
Smartwatch,Home,29946.93,1.6,3,0.26
Headphones,Sports,14519.06,2.8,360,0.31
Laptop,Electronics,114997.08,3.4,138,0.3
Headphones,Accessories,112740.22,3.2,220,0.37
Laptop,Accessories,13178.87,1.4,344,0.12
Laptop,Home,69501.67,4.7,382,0.14
Tablet,Electronics,66373.5,3.1,286,0.45
Tablet,Electronics,93113.59,4.6,437,0.44
Laptop,Electronics,31727.97,4.4,470,0.23
Tablet,Home,32192.47,2.4,463,0.26
Camera,Accessories,1398.03,,320,0.24
Tablet,Home,120813.17,3.6,257,0.15
Laptop,Home,78650.56,2.6,286,0.25
Tablet,Sports,80671.37,3.6,333,0.47
Tablet,Electronics,89120.56,3.5,382,0.29
Laptop,Sports,24422.11,3.7,455,0.38
Smartwatch,Home,21028.56,4.4,135,0.3
Phone,Sports,41173.05,4.9,321,0.43
Camera,Sports,129919.81,3.9,472,0.06
Camera,Electronics,142927.43,4.8,443,0.09
Laptop,Electronics,91245.73,2.7,186,0.27
Laptop,Home,2970.78,2.0,270,0.39
Headphones,Electronics,121513.86,1.6,369,0.1
Smartwatch,Electronics,137831.94,3.4,189,0.32
Camera,Accessories,49411.09,2.0,265,0.16
Tablet,Accessories,98443.83,1.3,107,0.11
Smartwatch,Sports,35532.59,3.7,360,0.02
Headphones,Electronics,97126.92,3.0,181,0.07
Smartwatch,Sports,34569.83,1.8,399,0.37
Phone,Electronics,135836.06,2.1,457,0.26
Tablet,Sports,56741.3,4.8,445,0.43
Camera,Sports,128677.9,4.1,412,0.41
Camera,Accessories,18678.26,1.9,67,0.05
Laptop,Electronics,122637.12,3.7,476,0.14
Laptop,Sports,122080.25,2.9,331,0.27
Tablet,Accessories,138211.31,3.4,309,0.08
Headphones,Electronics,31038.75,3.4,234,0.34
Tablet,Home,95295.51,2.0,294,0.04
Tablet,Sports,86140.67,1.7,120,0.29
Phone,Electronics,63335.05,,356,0.06
Headphones,Electronics,41357.45,3.4,15,0.01
Headphones,Sports,19937.32,1.2,364,0.04
Tablet,Electronics,37922.37,2.3,488,0.43
Phone,Electronics,82288.12,4.0,234,0.06
Laptop,Accessories,29343.25,4.8,12,0.2
Smartwatch,Accessories,146417.51,3.0,249,0.33
Headphones,Sports,23557.43,1.6,125,0.26
Smartwatch,Electronics,79466.15,2.2,204,0.04
Tablet,Sports,143113.28,3.6,145,0.35
Camera,Electronics,107840.07,1.0,128,0.5
Camera,Sports,131446.03,3.9,13,0.34
Headphones,Accessories,52744.33,3.9,231,0.11
Headphones,Accessories,72328.3,4.8,166,0.39
Laptop,Sports,55434.6,2.7,271,0.15
Camera,Sports,14497.13,3.5,38,0.43
Headphones,Sports,32085.31,3.2,15,0.46
Camera,Electronics,60984.99,3.8,262,0.43
Headphones,Accessories,100020.1,1.7,455,0.5
Headphones,Sports,18441.59,3.2,25,0.34
Phone,Home,101754.99,4.2,437,0.12
Tablet,Sports,70129.04,4.3,482,0.42
Phone,Home,74584.11,4.5,488,0.13
Headphones,Sports,131607.65,2.4,24,0.3
Smartwatch,Electronics,63482.1,3.8,138,0.02
Tablet,Home,11127.64,3.2,80,0.19
Tablet,Accessories,25088.49,1.2,163,0.47
Smartwatch,Home,123329.44,4.4,339,0.34
Smartwatch,Accessories,19648.61,4.8,402,0.34
Camera,Home,64426.71,1.5,270,0.41
Smartwatch,Home,61864.6,1.7,196,0.3
Camera,Accessories,26107.47,3.4,474,0.26
Smartwatch,Home,121412.62,3.1,460,0.29
Tablet,Electronics,56784.85,1.8,220,0.04
Laptop,Home,62625.09,1.9,382,0.36
Headphones,Home,118175.26,3.2,385,0.18
Camera,Sports,86823.65,3.3,74,0.29
Camera,Electronics,133434.46,3.9,309,0.08
Phone,Home,66302.29,3.3,466,0.12
Camera,Accessories,95522.87,2.4,216,0.14
Headphones,Electronics,46346.48,4.4,163,0.01
Tablet,Accessories,23314.16,2.0,222,0.26
Laptop,Sports,147660.67,1.6,139,0.4
Tablet,Sports,37422.87,4.7,346,0.23
Headphones,Accessories,72696.53,4.6,317,0.3
Camera,Electronics,70152.18,2.4,10,0.21
Laptop,Sports,82231.89,1.5,250,0.36
Camera,Home,13885.89,3.3,4,0.08
Smartwatch,Electronics,74109.79,4.1,199,0.26
Phone,Electronics,6714.58,4.0,386,0.44
Phone,Electronics,79142.36,1.1,45,0.19
Phone,Sports,48639.44,2.5,195,0.42
Camera,Accessories,46456.1,3.4,16,0.48
Laptop,Accessories,21398.85,1.5,48,0.42
Headphones,Accessories,27497.53,1.9,85,0.09
Headphones,Electronics,116778.66,3.8,43,0.08
Smartwatch,Accessories,6544.92,3.9,445,0.09
Laptop,Home,44858.8,3.8,278,0.06
Tablet,Home,136937.29,3.8,27,0.24
Smartwatch,Electronics,126107.27,4.2,294,0.39
Smartwatch,Accessories,114042.42,1.8,386,0.42
Headphones,Electronics,116672.64,2.9,51,0.18
Tablet,Electronics,149935.51,3.6,127,0.25
Camera,Sports,53250.56,3.8,286,0.45
Laptop,Electronics,135989.22,2.4,230,0.26
Headphones,Electronics,84784.85,4.1,31,0.38
Headphones,Accessories,33705.1,1.0,470,0.43
Headphones,Home,133216.07,3.9,207,0.45
Camera,Sports,47383.3,1.4,485,0.01
Camera,Accessories,88025.87,1.5,343,0.07
Laptop,Electronics,67041.14,4.7,332,0.01
Tablet,Electronics,13940.38,1.8,166,0.5
Phone,Accessories,71447.5,2.9,123,0.41
Camera,Sports,81056.16,3.4,138,0.24
Laptop,Sports,79043.11,2.1,299,0.18
Smartwatch,Electronics,95767.08,2.6,367,0.17
Tablet,Home,18678.2,4.7,168,0.41
Camera,Sports,103427.19,2.1,457,0.31
Camera,Electronics,86298.49,3.4,419,0.42
Headphones,Accessories,48996.14,4.4,407,0.34
Laptop,Electronics,23679.69,4.8,284,0.04
Phone,Electronics,137019.18,2.1,334,0.45
Camera,Electronics,103937.68,1.1,486,0.48
Smartwatch,Sports,88281.34,3.2,79,0.43
Camera,Electronics,49792.79,2.0,88,0.12
Headphones,Electronics,61017.98,4.3,447,0.16
Smartwatch,Electronics,69214.64,2.6,43,0.26
Phone,Home,50437.79,1.2,197,0.25
Phone,Sports,81966.83,1.5,444,0.08
Laptop,Accessories,103195.55,4.2,317,0.48
Headphones,Accessories,134486.67,3.2,254,0.49
Tablet,Sports,129976.14,1.4,5,0.04
Phone,Sports,6646.18,3.5,305,0.4
Headphones,Accessories,19925.82,3.0,400,0.15
Tablet,Accessories,41923.31,4.4,325,0.45
Tablet,Home,20040.81,2.5,489,0.28
Laptop,Accessories,108939.64,3.4,488,0.45
Tablet,Accessories,36669.07,,304,0.38
Laptop,Accessories,116207.42,2.8,283,0.42
Camera,Electronics,7991.73,2.8,127,0.08
Laptop,Sports,94648.76,1.7,62,0.31
Headphones,Electronics,81762.59,1.5,60,0.24
Smartwatch,Electronics,88704.03,1.7,52,0.01
Camera,Accessories,11554.3,1.2,71,0.36
Tablet,Sports,89971.66,2.2,20,0.19
Tablet,Sports,138786.28,3.0,6,0.11
Camera,Sports,117975.02,2.1,498,0.15
Tablet,Sports,75662.41,4.3,476,0.0
Phone,Sports,70731.7,3.4,64,0.48
Smartwatch,Sports,121176.3,3.0,165,0.39
Headphones,Electronics,79997.52,1.8,10,0.46
Camera,Electronics,62564.96,3.3,101,0.01
Tablet,Sports,78103.61,1.1,185,0.06
Headphones,Electronics,116310.02,2.0,105,0.42
Phone,Sports,62626.96,3.9,42,0.02
Camera,Accessories,137336.54,3.8,101,0.18
Phone,Electronics,91410.13,4.1,3,0.44
Camera,Electronics,6280.99,4.2,247,0.05
Phone,Accessories,148702.07,4.2,27,0.23
Camera,Home,22863.23,3.1,420,0.34
Camera,Accessories,101327.52,2.1,304,0.41
Camera,Accessories,86107.56,2.7,135,0.24
Laptop,Home,73389.59,2.0,275,0.46
Laptop,Electronics,91711.92,2.6,122,0.05
Camera,Home,18752.97,3.6,274,0.31
Tablet,Sports,99697.25,4.6,127,0.02
Phone,Sports,149250.37,4.6,436,0.09
Camera,Accessories,119440.07,4.8,419,0.08
Smartwatch,Electronics,2005.85,4.7,22,0.4
Tablet,Electronics,136184.62,4.2,307,0.34
Phone,Home,145010.72,3.8,56,0.09
Tablet,Home,69371.53,3.4,390,0.16
Tablet,Accessories,8269.98,1.3,228,0.35
Tablet,Electronics,47504.48,1.9,309,0.37
Tablet,Sports,46073.17,1.9,33,0.41
Headphones,Sports,43232.85,4.4,40,0.0
Tablet,Accessories,33002.48,1.3,360,0.37
Tablet,Accessories,98109.69,4.5,467,0.44
Tablet,Accessories,23497.97,3.6,397,0.03
Camera,Electronics,134423.76,1.9,62,0.32
Phone,Sports,63381.75,1.1,338,0.36
Phone,Electronics,107171.2,3.4,120,0.33
Tablet,Home,85263.0,1.0,177,0.17
Smartwatch,Accessories,114002.82,2.7,155,0.5
Camera,Electronics,98156.05,4.4,349,0.36
Smartwatch,Home,38386.28,1.5,292,0.47
Smartwatch,Sports,149118.48,1.9,372,0.12
Smartwatch,Sports,113518.3,4.8,229,0.18
Smartwatch,Electronics,68250.99,4.1,31,0.08
Headphones,Sports,95810.65,,483,0.32
Phone,Sports,13591.29,4.5,68,0.45
Camera,Accessories,52278.5,4.1,395,0.04
Laptop,Sports,8445.1,3.9,377,0.32
Camera,Electronics,40225.32,1.2,107,0.14
Smartwatch,Home,136274.83,4.2,458,0.46
Phone,Accessories,28787.11,4.4,220,0.11
Headphones,Home,22162.55,2.6,143,0.33
Camera,Accessories,93208.76,3.3,21,0.06
Smartwatch,Home,129542.61,3.6,159,0.3
Smartwatch,Home,85640.34,1.0,470,0.29
Laptop,Home,127152.92,3.2,470,0.23
Headphones,Electronics,61140.56,2.4,16,0.33
Tablet,Accessories,13684.17,1.1,223,0.22
Phone,Sports,146783.72,4.0,219,0.11
Smartwatch,Home,131875.1,4.5,218,0.28
Smartwatch,Accessories,54882.7,2.9,170,0.47
Headphones,Accessories,20841.75,5.0,419,0.38
Camera,Home,2940.54,1.2,16,0.35
Laptop,Home,6415.23,4.0,110,0.11
Camera,Electronics,112958.7,1.3,76,0.47
Smartwatch,Electronics,3935.39,1.9,282,0.06
Phone,Home,28021.47,2.7,364,0.35
Smartwatch,Electronics,91908.34,4.1,289,0.07
Phone,Sports,10322.51,1.1,416,0.13
Camera,Sports,78443.87,5.0,466,0.2
Headphones,Electronics,29971.16,4.6,493,0.12
Laptop,Sports,62474.38,1.3,184,0.38
Laptop,Home,91356.84,3.1,378,
Tablet,Electronics,90756.46,4.8,287,0.44
Laptop,Home,23201.78,4.6,477,0.34
Smartwatch,Home,14810.56,4.3,101,0.22
Tablet,Electronics,34758.26,3.8,191,0.48
Camera,Home,49245.36,3.6,230,0.1
Laptop,Home,33445.84,2.7,95,0.26
Headphones,Accessories,74032.29,4.9,92,0.31
Tablet,Electronics,46499.05,3.3,396,0.23
Laptop,Accessories,51529.81,3.5,474,0.11
Phone,Accessories,146781.84,3.0,397,0.12
Tablet,Accessories,138673.4,2.0,376,0.36
Tablet,Sports,6238.83,2.9,206,0.38
Smartwatch,Electronics,8874.87,2.8,51,0.12
Phone,Sports,120356.67,2.9,195,0.35
Laptop,Electronics,84457.63,3.3,380,0.08
Headphones,Sports,72926.17,2.9,281,0.11
Phone,Accessories,95757.57,3.8,270,0.08
Camera,Electronics,63156.72,4.0,267,0.24
