match_id,team1,team2,winner,venue,runs,wickets,overs
5431,RR,MI,PBKS,Wankhede,218,0,17.4
5432,SRH,CSK,DC,Kotla,197,6,16.5
5433,SRH,SRH,KKR,Wankhede,228,2,11.4
5434,CSK,RCB,RR,Chinnaswamy,113,1,15.9
5435,CSK,KKR,RR,Kotla,152,8,16.3
5436,RR,RR,CSK,Kotla,152,7,16.5
5437,DC,SRH,CSK,Kotla,112,0,13.8
5438,SRH,PBKS,RR,Wankhede,237,3,10.0
5439,PBKS,PBKS,KKR,Wankhede,212,1,18.8
5440,SRH,CSK,CSK,Chinnaswamy,228,6,13.9
5441,DC,RCB,RR,Eden Gardens,216,8,12.3
5442,RCB,DC,MI,Narendra Modi Stadium,179,5,18.6
5443,DC,RR,KKR,Chepauk,218,1,19.1
5444,RCB,MI,PBKS,Chepauk,89,5,13.2
5445,DC,SRH,PBKS,Kotla,126,5,18.6
5446,RCB,CSK,RR,Chinnaswamy,181,7,17.1
5447,DC,DC,RR,Kotla,216,8,13.2
5448,CSK,RR,CSK,Kotla,107,9,17.2
5449,RR,PBKS,KKR,Kotla,233,5,17.9
5450,KKR,SRH,CSK,Kotla,150,8,12.1
5451,KKR,RR,DC,Kotla,124,9,13.2
5452,PBKS,RCB,DC,Chepauk,159,6,10.6
5453,RCB,PBKS,MI,Chepauk,233,9,11.8
5454,PBKS,KKR,KKR,Chinnaswamy,193,4,12.5
5455,PBKS,RR,CSK,Narendra Modi Stadium,222,6,17.1
5456,RCB,CSK,CSK,Narendra Modi Stadium,112,5,13.7
5457,CSK,CSK,PBKS,Narendra Modi Stadium,185,3,18.0
5458,CSK,RCB,SRH,Eden Gardens,80,1,13.5
5459,CSK,DC,SRH,Chepauk,130,3,16.6
5460,SRH,MI,CSK,Eden Gardens,229,5,18.6
5461,SRH,MI,MI,Narendra Modi Stadium,118,2,18.9
5462,RR,CSK,DC,Chepauk,121,0,10.1
5463,SRH,PBKS,MI,Wankhede,86,8,11.2
5464,PBKS,MI,DC,Chinnaswamy,150,1,19.2
5465,KKR,PBKS,SRH,Chinnaswamy,104,7,19.8
5466,MI,CSK,KKR,Eden Gardens,156,7,16.5
5467,PBKS,RCB,SRH,Chinnaswamy,121,9,19.9
5468,PBKS,RR,PBKS,Kotla,173,1,10.0
5469,MI,CSK,KKR,Kotla,116,3,17.2
5470,MI,RCB,DC,Narendra Modi Stadium,87,2,14.7
5471,RCB,CSK,CSK,Kotla,150,9,15.9
5472,CSK,MI,RR,Wankhede,130,0,14.1
5473,RR,MI,KKR,Kotla,96,6,16.4
5474,PBKS,RR,PBKS,Eden Gardens,163,2,19.6
5475,RCB,KKR,CSK,Wankhede,108,0,18.1
5476,DC,MI,MI,Chinnaswamy,108,1,10.5
5477,SRH,RCB,RR,Eden Gardens,226,4,16.5
5478,DC,KKR,DC,Chinnaswamy,205,8,14.9
5479,RCB,KKR,RR,Kotla,190,1,18.4
5480,RR,RR,CSK,Eden Gardens,111,8,14.1
5481,KKR,PBKS,KKR,Wankhede,188,0,11.6
5482,RR,CSK,RR,Kotla,118,8,17.4
5483,RCB,DC,RR,Wankhede,169,0,12.5
5484,PBKS,SRH,KKR,Chepauk,225,4,11.9
5485,RR,DC,DC,Kotla,171,1,15.1
5486,PBKS,PBKS,DC,Kotla,218,0,12.6
5487,MI,DC,KKR,Chinnaswamy,125,7,11.7
5488,KKR,KKR,SRH,Chepauk,231,8,14.0
5489,CSK,RR,CSK,Wankhede,163,5,13.0
5490,RR,CSK,KKR,Narendra Modi Stadium,93,1,18.2
5491,CSK,RR,RCB,Narendra Modi Stadium,213,9,15.1
5492,KKR,RR,RCB,Chinnaswamy,81,1,11.3
5493,SRH,PBKS,SRH,Wankhede,222,2,10.4
5494,RCB,SRH,DC,Kotla,185,7,13.3
5495,RR,RR,CSK,Chinnaswamy,95,7,12.9
5496,KKR,CSK,RR,Eden Gardens,188,7,10.4
5497,RR,RR,RR,Wankhede,120,7,11.0
5498,DC,DC,PBKS,Narendra Modi Stadium,211,9,19.3
5499,RCB,RR,PBKS,Chinnaswamy,199,2,18.7
5500,CSK,RCB,RR,Chepauk,225,1,10.9
5501,RCB,MI,PBKS,Narendra Modi Stadium,99,8,19.8
5502,RCB,SRH,RCB,Wankhede,157,3,16.1
5503,RCB,DC,RCB,Kotla,216,3,14.1
5504,PBKS,RCB,RR,Chepauk,96,6,16.4
5505,RCB,KKR,MI,Wankhede,194,5,11.9
5506,PBKS,MI,SRH,Wankhede,138,1,12.4
5507,KKR,PBKS,RR,Chepauk,224,7,18.2
5508,KKR,SRH,RR,Narendra Modi Stadium,169,8,13.1
5509,MI,DC,PBKS,Chepauk,151,3,13.4
5510,RR,MI,PBKS,Eden Gardens,225,2,10.8
5511,KKR,PBKS,KKR,Eden Gardens,123,4,11.0
5512,RCB,DC,SRH,Narendra Modi Stadium,84,3,18.5
5513,SRH,PBKS,RCB,Chinnaswamy,230,3,15.5
5514,SRH,RR,MI,Narendra Modi Stadium,162,5,16.4
5515,RCB,CSK,SRH,Chepauk,92,4,13.5
5516,PBKS,KKR,DC,Narendra Modi Stadium,204,5,19.1
5517,DC,MI,RR,Eden Gardens,111,1,18.6
5518,DC,CSK,CSK,Kotla,159,4,16.9
5519,KKR,DC,PBKS,Chinnaswamy,197,7,14.6
5520,KKR,SRH,CSK,Eden Gardens,106,3,19.5
5521,CSK,DC,DC,Chinnaswamy,82,1,13.8
5522,SRH,KKR,SRH,Eden Gardens,86,0,11.4
5523,RR,CSK,KKR,Chepauk,196,5,12.6
5524,SRH,KKR,DC,Wankhede,102,0,18.4
5525,PBKS,DC,KKR,Kotla,83,6,10.1
5526,PBKS,KKR,KKR,Eden Gardens,176,5,16.0
5527,MI,MI,CSK,Chepauk,222,1,12.0
5528,RR,PBKS,RCB,Wankhede,178,7,13.4
5529,RCB,SRH,RR,Chinnaswamy,183,4,16.3
5530,RR,RR,DC,Narendra Modi Stadium,116,6,15.2
5531,MI,CSK,CSK,Eden Gardens,205,3,14.8
5532,RCB,SRH,CSK,Chepauk,204,7,13.3
5533,CSK,KKR,DC,Chepauk,139,3,19.2
5534,SRH,MI,RCB,Chinnaswamy,90,6,12.6
5535,PBKS,DC,CSK,Eden Gardens,115,4,15.1
5536,KKR,SRH,CSK,Chepauk,213,3,18.6
5537,DC,RCB,DC,Narendra Modi Stadium,214,7,13.4
5538,RR,CSK,MI,Chinnaswamy,180,3,17.0
5539,PBKS,RCB,DC,Kotla,215,0,16.2
5540,DC,SRH,SRH,Narendra Modi Stadium,87,4,17.5
5541,MI,DC,CSK,Narendra Modi Stadium,174,2,19.7
5542,RR,MI,MI,Chinnaswamy,169,3,11.5
5543,RCB,RCB,DC,Kotla,142,4,12.9
5544,RR,SRH,RCB,Kotla,84,7,19.3
5545,PBKS,KKR,PBKS,Chinnaswamy,194,0,19.0
5546,RR,CSK,SRH,Wankhede,83,5,17.8
5547,CSK,SRH,CSK,Eden Gardens,161,0,10.9
5548,PBKS,RR,CSK,Narendra Modi Stadium,191,2,10.7
5549,PBKS,DC,CSK,Kotla,120,2,16.5
5550,KKR,RR,KKR,Chinnaswamy,195,1,13.5
5551,MI,SRH,RCB,Chepauk,121,7,13.5
5552,PBKS,SRH,PBKS,Eden Gardens,119,8,14.5
5553,SRH,KKR,CSK,Kotla,164,8,14.6
5554,RCB,SRH,SRH,Eden Gardens,187,7,17.7
5555,CSK,SRH,PBKS,Chepauk,220,9,12.6
5556,MI,CSK,RCB,Eden Gardens,85,4,10.6
5557,KKR,DC,CSK,Chepauk,206,7,13.7
5558,DC,RR,DC,Kotla,233,9,12.0
5559,MI,PBKS,MI,Chepauk,186,8,13.7
5560,RR,SRH,RCB,Kotla,117,0,19.0
5561,MI,RR,MI,Kotla,191,6,17.4
5562,DC,PBKS,RR,Kotla,97,0,17.2
5563,KKR,KKR,RR,Chepauk,208,1,17.9
5564,DC,PBKS,RCB,Eden Gardens,84,8,17.0
5565,SRH,KKR,SRH,Eden Gardens,131,4,13.5
5566,CSK,DC,KKR,Wankhede,83,5,15.5
5567,SRH,CSK,KKR,Chepauk,151,6,14.2
5568,KKR,SRH,DC,Eden Gardens,211,6,20.0
5569,RR,DC,CSK,Kotla,215,3,18.3
5570,MI,KKR,DC,Eden Gardens,100,0,13.8
5571,MI,SRH,SRH,Wankhede,191,6,15.2
5572,SRH,SRH,DC,Chinnaswamy,107,7,19.5
5573,PBKS,RR,RR,Wankhede,118,0,19.3
5574,DC,PBKS,CSK,Narendra Modi Stadium,141,1,19.3
5575,RCB,MI,SRH,Chinnaswamy,173,6,10.2
5576,RCB,RCB,SRH,Chinnaswamy,98,3,15.8
5577,CSK,PBKS,RCB,Chinnaswamy,91,3,17.6
5578,CSK,MI,DC,Eden Gardens,232,0,15.2
5579,SRH,KKR,KKR,Eden Gardens,186,7,19.9
5580,MI,DC,KKR,Eden Gardens,214,9,14.8
5581,DC,CSK,SRH,Kotla,213,7,13.9
5582,DC,SRH,RCB,Narendra Modi Stadium,94,3,14.5
5583,CSK,MI,KKR,Narendra Modi Stadium,154,3,13.4
5584,MI,CSK,KKR,Wankhede,173,1,19.6
5585,DC,SRH,KKR,Eden Gardens,186,3,16.7
5586,DC,RR,SRH,Eden Gardens,136,5,11.1
5587,MI,SRH,MI,Chinnaswamy,197,1,15.7
5588,SRH,MI,PBKS,Chepauk,121,5,17.4
5589,CSK,DC,MI,Chinnaswamy,165,0,14.8
5590,SRH,PBKS,CSK,Chinnaswamy,117,3,14.1
5591,RR,KKR,KKR,Chinnaswamy,181,8,14.9
5592,KKR,DC,RCB,Narendra Modi Stadium,129,4,19.9
5593,RCB,SRH,RCB,Wankhede,97,2,12.2
5594,SRH,MI,DC,Chepauk,94,3,17.9
5595,CSK,RR,CSK,Chepauk,142,8,19.2
5596,CSK,CSK,DC,Kotla,144,4,15.7
5597,PBKS,MI,SRH,Eden Gardens,188,7,15.1
5598,MI,RCB,CSK,Chepauk,193,1,10.1
5599,MI,DC,PBKS,Eden Gardens,201,5,15.5
5600,DC,RCB,DC,Chinnaswamy,123,1,10.2
5601,SRH,CSK,PBKS,Wankhede,88,2,12.9
5602,RCB,SRH,CSK,Chepauk,224,0,17.5
5603,CSK,CSK,PBKS,Kotla,224,3,17.0
5604,RR,SRH,MI,Chinnaswamy,130,9,13.6
5605,KKR,RCB,MI,Kotla,93,8,10.3
5606,PBKS,KKR,MI,Wankhede,212,7,13.6
5607,KKR,RR,KKR,Wankhede,217,4,16.3
5608,RR,MI,DC,Eden Gardens,116,7,15.3
5609,SRH,PBKS,RR,Chinnaswamy,213,8,15.1
5610,RCB,SRH,MI,Chinnaswamy,176,0,10.3
5611,SRH,KKR,SRH,Narendra Modi Stadium,227,8,18.1
5612,CSK,RR,PBKS,Chinnaswamy,206,8,10.3
5613,SRH,MI,DC,Chepauk,99,6,14.0
5614,PBKS,RCB,PBKS,Wankhede,159,9,15.5
5615,SRH,CSK,RR,Kotla,175,8,12.4
5616,KKR,RR,RCB,Wankhede,194,2,19.1
5617,KKR,SRH,MI,Kotla,147,3,16.1
5618,KKR,CSK,MI,Narendra Modi Stadium,144,5,17.3
5619,MI,MI,SRH,Wankhede,120,7,19.9
5620,RR,RR,RCB,Narendra Modi Stadium,169,3,13.1
5621,RCB,RR,DC,Narendra Modi Stadium,168,6,10.5
5622,RCB,KKR,PBKS,Wankhede,229,4,12.1
5623,PBKS,DC,SRH,Narendra Modi Stadium,193,5,18.5
5624,RR,CSK,PBKS,Eden Gardens,108,3,15.2
5625,DC,KKR,RR,Chinnaswamy,129,1,19.3
5626,SRH,DC,RR,Eden Gardens,86,5,12.6
5627,MI,RR,RR,Kotla,209,2,11.1
5628,SRH,MI,KKR,Kotla,99,5,13.5
5629,DC,PBKS,PBKS,Chinnaswamy,103,6,17.7
5630,SRH,KKR,CSK,Wankhede,238,4,11.9
5631,PBKS,CSK,MI,Eden Gardens,136,1,16.8
5632,RR,MI,MI,Chinnaswamy,219,9,18.0
5633,RCB,RR,MI,Eden Gardens,104,1,19.1
5634,MI,SRH,SRH,Chinnaswamy,200,0,15.7
5635,KKR,DC,RCB,Narendra Modi Stadium,178,3,12.9
5636,RCB,KKR,PBKS,Narendra Modi Stadium,175,0,18.9
5637,RR,DC,CSK,Kotla,95,3,10.7
5638,PBKS,MI,CSK,Wankhede,123,9,19.0
5639,RCB,DC,KKR,Eden Gardens,123,5,14.2
5640,SRH,SRH,RR,Wankhede,142,3,11.6
5641,SRH,RCB,MI,Narendra Modi Stadium,129,8,17.4
5642,CSK,CSK,DC,Narendra Modi Stadium,155,6,14.2
5643,MI,CSK,KKR,Kotla,92,3,16.0
5644,DC,PBKS,RR,Eden Gardens,229,1,17.4
5645,MI,KKR,PBKS,Kotla,201,6,10.1
5646,MI,RCB,PBKS,Chinnaswamy,187,8,14.9
5647,DC,DC,SRH,Chepauk,185,5,11.8
5648,RR,SRH,PBKS,Chepauk,129,5,14.5
5649,CSK,PBKS,DC,Chinnaswamy,136,7,19.7
5650,MI,SRH,PBKS,Narendra Modi Stadium,130,4,11.1
5651,CSK,DC,CSK,Kotla,220,2,13.0
5652,RCB,KKR,KKR,Chepauk,207,4,14.0
5653,PBKS,MI,DC,Narendra Modi Stadium,133,8,15.8
5654,RR,SRH,KKR,Chepauk,122,5,14.8
5655,PBKS,CSK,CSK,Chinnaswamy,227,9,11.7
5656,MI,SRH,RR,Chepauk,225,1,15.8
5657,PBKS,CSK,MI,Narendra Modi Stadium,137,9,15.3
5658,MI,CSK,PBKS,Kotla,127,3,12.9
5659,RR,PBKS,KKR,Eden Gardens,190,4,10.6
5660,PBKS,RCB,CSK,Narendra Modi Stadium,143,6,16.5
5661,CSK,DC,SRH,Wankhede,170,7,19.1
5662,RR,RR,DC,Chinnaswamy,182,2,13.2
5663,KKR,DC,RCB,Chepauk,150,3,19.2
5664,RCB,CSK,PBKS,Wankhede,189,5,12.3
5665,DC,PBKS,MI,Eden Gardens,234,8,10.3
5666,RCB,RCB,PBKS,Narendra Modi Stadium,107,9,17.3
5667,MI,DC,PBKS,Chepauk,137,4,10.9
5668,KKR,KKR,KKR,Eden Gardens,80,0,12.4
5669,CSK,CSK,PBKS,Kotla,126,5,18.7
5670,MI,CSK,SRH,Eden Gardens,114,2,14.6
5671,CSK,KKR,DC,Wankhede,191,1,10.6
5672,RCB,DC,MI,Narendra Modi Stadium,103,5,14.2
5673,SRH,CSK,RR,Chinnaswamy,103,7,19.9
5674,RR,DC,CSK,Wankhede,213,1,13.2
5675,MI,RR,PBKS,Wankhede,105,2,13.4
5676,CSK,DC,KKR,Narendra Modi Stadium,182,0,17.1
5677,SRH,KKR,RR,Narendra Modi Stadium,231,4,11.4
5678,RR,RCB,DC,Eden Gardens,177,8,17.6
5679,RCB,SRH,MI,Chinnaswamy,90,6,15.7
5680,MI,KKR,RR,Kotla,134,6,19.4
5681,DC,RCB,RR,Chepauk,148,3,12.6
5682,RCB,PBKS,DC,Chepauk,90,9,18.1
5683,CSK,DC,KKR,Eden Gardens,109,9,19.0
5684,DC,RCB,MI,Kotla,220,7,18.4
5685,MI,SRH,SRH,Narendra Modi Stadium,231,4,12.3
5686,RR,KKR,SRH,Kotla,88,9,18.0
5687,SRH,PBKS,MI,Kotla,186,0,15.0
5688,RCB,KKR,RCB,Kotla,162,2,14.3
5689,DC,PBKS,PBKS,Chinnaswamy,145,9,17.5
5690,PBKS,CSK,PBKS,Chepauk,102,7,19.6
5691,SRH,SRH,DC,Eden Gardens,168,4,19.6
5692,PBKS,KKR,DC,Chinnaswamy,166,8,10.3
5693,CSK,PBKS,CSK,Kotla,82,2,17.9
5694,RCB,RCB,MI,Narendra Modi Stadium,149,9,12.6
5695,SRH,KKR,KKR,Eden Gardens,137,7,17.5
5696,PBKS,MI,SRH,Eden Gardens,159,7,14.6
5697,CSK,CSK,SRH,Chepauk,211,6,17.8
5698,SRH,MI,CSK,Kotla,188,0,14.5
5699,RR,SRH,MI,Chinnaswamy,90,7,17.0
5700,RR,KKR,RR,Narendra Modi Stadium,120,3,19.4
5701,RR,CSK,RR,Eden Gardens,218,2,13.5
5702,DC,KKR,PBKS,Eden Gardens,99,4,17.0
5703,KKR,RR,RR,Narendra Modi Stadium,139,3,17.5
5704,KKR,KKR,CSK,Narendra Modi Stadium,147,8,12.0
5705,KKR,RCB,PBKS,Chepauk,106,3,18.6
5706,KKR,RR,DC,Wankhede,200,4,13.8
5707,KKR,DC,CSK,Wankhede,231,9,16.4
5708,RR,RCB,RCB,Eden Gardens,219,8,11.1
5709,MI,PBKS,RR,Kotla,214,1,12.4
5710,RCB,SRH,KKR,Chinnaswamy,232,9,11.7
5711,CSK,DC,PBKS,Eden Gardens,83,6,10.9
5712,PBKS,DC,KKR,Chinnaswamy,175,8,10.3
5713,PBKS,SRH,RCB,Wankhede,121,5,10.4
5714,MI,MI,RCB,Chinnaswamy,85,2,14.3
5715,MI,SRH,RR,Chepauk,174,7,13.1
5716,MI,RR,KKR,Chinnaswamy,196,2,19.3
5717,KKR,RR,KKR,Eden Gardens,227,3,13.8
5718,DC,DC,MI,Eden Gardens,85,0,10.3
5719,MI,KKR,KKR,Chinnaswamy,213,3,12.8
5720,PBKS,SRH,MI,Kotla,186,2,14.9
5721,KKR,PBKS,MI,Chepauk,149,2,12.5
5722,RCB,RR,RR,Kotla,156,9,18.4
5723,KKR,MI,RCB,Chepauk,213,0,14.9
5724,CSK,MI,SRH,Narendra Modi Stadium,92,9,14.8
5725,RCB,RCB,CSK,Eden Gardens,94,9,10.1
5726,MI,PBKS,CSK,Chepauk,124,0,18.4
5727,SRH,MI,PBKS,Narendra Modi Stadium,173,7,13.6
5728,DC,CSK,PBKS,Chinnaswamy,143,3,18.1
5729,RR,SRH,RR,Eden Gardens,142,3,10.8
5730,MI,SRH,RR,Wankhede,176,2,19.8
5731,DC,DC,PBKS,Chinnaswamy,199,1,17.6
5732,KKR,MI,PBKS,Eden Gardens,210,2,11.2
5733,RCB,SRH,RCB,Eden Gardens,85,7,12.1
5734,DC,DC,RR,Narendra Modi Stadium,95,0,19.6
5735,RCB,KKR,DC,Chepauk,218,8,14.7
5736,PBKS,CSK,CSK,Chepauk,174,1,10.3
5737,PBKS,RR,PBKS,Eden Gardens,230,9,14.0
5738,MI,RCB,CSK,Wankhede,145,3,14.0
5739,RR,KKR,CSK,Kotla,213,9,14.6
5740,RR,RCB,CSK,Narendra Modi Stadium,214,5,16.2
5741,DC,KKR,RR,Chinnaswamy,86,4,13.8
5742,KKR,RCB,MI,Chepauk,123,9,16.0
5743,MI,KKR,CSK,Narendra Modi Stadium,195,1,19.9
5744,SRH,KKR,PBKS,Chinnaswamy,152,7,13.0
5745,SRH,CSK,SRH,Narendra Modi Stadium,99,1,11.5
5746,RCB,MI,SRH,Wankhede,100,9,18.6
5747,MI,KKR,PBKS,Wankhede,105,1,19.8
5748,RCB,CSK,KKR,Narendra Modi Stadium,92,9,12.7
5749,DC,RR,RCB,Chinnaswamy,227,5,16.3
5750,SRH,RCB,DC,Eden Gardens,151,2,13.1
5751,RCB,RCB,DC,Chepauk,230,6,15.4
5752,RR,RCB,MI,Chepauk,192,8,17.1
5753,MI,DC,KKR,Chinnaswamy,106,1,16.0
5754,DC,CSK,RCB,Chepauk,168,3,15.8
5755,PBKS,CSK,KKR,Kotla,82,0,11.9
5756,RCB,RR,RCB,Wankhede,212,0,15.8
5757,SRH,RR,MI,Kotla,91,7,15.8
5758,RR,PBKS,CSK,Eden Gardens,229,3,18.0
5759,KKR,CSK,RCB,Narendra Modi Stadium,110,7,19.5
5760,CSK,SRH,RR,Wankhede,181,4,16.9
5761,CSK,RR,KKR,Kotla,187,0,11.6
5762,PBKS,SRH,RR,Eden Gardens,87,2,11.1
5763,DC,CSK,KKR,Chepauk,85,5,12.6
5764,MI,DC,RCB,Chepauk,223,9,11.8
5765,RR,KKR,MI,Chepauk,173,8,19.1
5766,SRH,MI,KKR,Narendra Modi Stadium,111,7,11.5
5767,SRH,RR,PBKS,Wankhede,182,8,14.9
5768,MI,RCB,SRH,Narendra Modi Stadium,103,1,16.3
5769,MI,MI,SRH,Chepauk,166,2,11.1
5770,SRH,RR,MI,Chinnaswamy,140,8,18.7
5771,RR,RCB,PBKS,Wankhede,105,7,13.7
5772,KKR,SRH,MI,Kotla,120,8,12.1
5773,DC,KKR,MI,Kotla,183,9,11.6
5774,PBKS,CSK,PBKS,Chepauk,183,6,18.6
5775,MI,MI,RR,Wankhede,161,5,13.1
5776,DC,PBKS,SRH,Wankhede,105,5,19.9
5777,MI,RR,MI,Wankhede,133,0,11.7
5778,DC,MI,CSK,Chinnaswamy,238,3,19.9
5779,PBKS,CSK,KKR,Chepauk,232,5,17.0
5780,CSK,PBKS,KKR,Chepauk,110,1,15.1
5781,PBKS,RCB,KKR,Eden Gardens,145,6,11.2
5782,PBKS,RCB,MI,Kotla,180,0,17.5
5783,KKR,CSK,SRH,Chepauk,192,8,17.4
5784,RCB,CSK,MI,Eden Gardens,138,0,18.2
5785,MI,RR,PBKS,Kotla,98,2,15.8
5786,SRH,DC,RR,Narendra Modi Stadium,229,7,17.3
5787,SRH,RCB,MI,Wankhede,110,2,15.2
5788,MI,RR,DC,Wankhede,112,5,13.9
5789,SRH,RR,MI,Wankhede,129,6,13.1
5790,PBKS,RR,RCB,Narendra Modi Stadium,126,1,13.8
5791,PBKS,CSK,PBKS,Chepauk,159,4,17.6
5792,SRH,SRH,CSK,Wankhede,143,3,16.5
5793,RR,SRH,SRH,Chinnaswamy,92,1,11.5
5794,PBKS,DC,MI,Chinnaswamy,112,0,13.0
5795,DC,MI,PBKS,Chepauk,139,9,15.6
5796,SRH,KKR,DC,Narendra Modi Stadium,99,7,10.9
5797,KKR,RR,SRH,Kotla,176,6,12.6
5798,KKR,RCB,DC,Eden Gardens,194,2,18.6
5799,CSK,DC,MI,Eden Gardens,170,5,15.2
5800,SRH,KKR,PBKS,Kotla,132,9,10.9
5801,PBKS,SRH,RR,Chepauk,174,9,16.2
5802,SRH,SRH,RR,Chinnaswamy,119,3,19.0
5803,KKR,SRH,RR,Wankhede,206,1,15.8
5804,SRH,RCB,SRH,Chinnaswamy,217,9,12.9
5805,MI,RR,KKR,Chepauk,199,3,15.6
5806,CSK,DC,CSK,Wankhede,129,7,18.9
5807,DC,CSK,MI,Narendra Modi Stadium,100,0,18.9
5808,MI,DC,SRH,Wankhede,128,3,10.2
5809,DC,RCB,KKR,Wankhede,217,0,16.6
5810,SRH,SRH,CSK,Chepauk,158,4,14.7
5811,DC,PBKS,KKR,Eden Gardens,118,9,19.4
5812,DC,SRH,CSK,Narendra Modi Stadium,223,1,17.8
5813,CSK,RR,CSK,Narendra Modi Stadium,108,6,18.1
5814,RCB,DC,MI,Chinnaswamy,206,2,13.8
5815,SRH,RCB,RR,Chinnaswamy,223,5,10.8
5816,RR,RCB,RR,Eden Gardens,222,6,12.1
5817,DC,CSK,CSK,Narendra Modi Stadium,181,1,19.2
5818,CSK,MI,SRH,Chepauk,156,8,17.3
5819,KKR,MI,CSK,Narendra Modi Stadium,175,4,19.5
5820,CSK,PBKS,RR,Kotla,152,0,11.0
5821,SRH,DC,PBKS,Chinnaswamy,135,1,14.8
5822,DC,RCB,PBKS,Wankhede,86,1,15.1
5823,RR,DC,RR,Kotla,160,9,15.4
5824,KKR,PBKS,CSK,Chinnaswamy,179,9,12.6
5825,DC,MI,KKR,Wankhede,210,5,10.4
5826,PBKS,RCB,DC,Chepauk,93,5,19.0
5827,KKR,MI,MI,Narendra Modi Stadium,85,1,10.3
5828,RCB,RR,CSK,Wankhede,230,5,10.8
5829,KKR,RR,DC,Wankhede,223,7,15.0
5830,RR,SRH,RR,Kotla,112,6,18.9
5831,DC,MI,KKR,Chinnaswamy,95,8,12.9
5832,RCB,KKR,CSK,Narendra Modi Stadium,180,5,12.1
5833,CSK,RR,PBKS,Eden Gardens,191,7,10.3
5834,KKR,KKR,KKR,Wankhede,140,0,16.5
5835,RCB,PBKS,SRH,Narendra Modi Stadium,179,9,18.0
5836,SRH,RR,KKR,Chepauk,105,3,12.2
5837,KKR,CSK,PBKS,Chepauk,101,6,13.1
5838,KKR,DC,CSK,Chinnaswamy,216,6,15.5
5839,RCB,RCB,DC,Narendra Modi Stadium,158,0,14.8
5840,MI,SRH,KKR,Narendra Modi Stadium,206,8,12.5
5841,DC,RR,KKR,Narendra Modi Stadium,152,6,18.6
5842,KKR,CSK,RCB,Chinnaswamy,115,2,16.0
5843,PBKS,CSK,KKR,Chepauk,122,0,11.3
5844,RCB,RR,RR,Chinnaswamy,192,9,14.5
5845,SRH,RR,CSK,Wankhede,164,9,11.6
5846,SRH,MI,RR,Wankhede,127,7,17.7
5847,RR,KKR,RR,Narendra Modi Stadium,188,2,18.1
5848,RR,CSK,SRH,Narendra Modi Stadium,112,7,15.3
5849,RCB,KKR,PBKS,Chinnaswamy,82,1,11.4
5850,DC,PBKS,PBKS,Chinnaswamy,224,7,10.6
5851,KKR,SRH,SRH,Kotla,163,2,13.5
5852,PBKS,MI,DC,Narendra Modi Stadium,115,0,14.0
5853,PBKS,MI,KKR,Chinnaswamy,162,9,18.5
5854,RR,CSK,RCB,Chinnaswamy,165,9,14.2
5855,RCB,KKR,CSK,Kotla,229,6,19.3
5856,KKR,MI,DC,Eden Gardens,222,3,14.3
5857,CSK,KKR,RCB,Kotla,217,6,12.7
5858,KKR,RR,RCB,Wankhede,130,2,14.9
5859,KKR,KKR,MI,Chepauk,211,3,14.3
5860,RCB,RCB,CSK,Eden Gardens,209,2,18.2
5861,PBKS,RR,SRH,Wankhede,182,3,13.5
5862,DC,RR,MI,Chinnaswamy,208,9,19.6
5863,CSK,KKR,SRH,Chepauk,146,8,14.8
5864,SRH,DC,KKR,Wankhede,200,8,15.0
5865,DC,RCB,DC,Chinnaswamy,133,4,14.9
5866,DC,SRH,SRH,Chepauk,138,2,16.7
5867,KKR,CSK,DC,Wankhede,126,4,16.7
5868,RR,MI,MI,Eden Gardens,215,8,10.6
5869,RCB,CSK,DC,Chepauk,140,0,18.4
5870,RCB,PBKS,CSK,Narendra Modi Stadium,229,9,17.9
5871,PBKS,RCB,RCB,Chinnaswamy,163,8,14.3
5872,DC,DC,KKR,Chinnaswamy,157,2,19.4
5873,MI,MI,CSK,Kotla,215,7,11.8
5874,RR,CSK,RR,Chinnaswamy,167,1,10.0
5875,CSK,MI,CSK,Wankhede,223,4,15.6
5876,KKR,MI,MI,Chinnaswamy,168,3,19.0
5877,PBKS,PBKS,DC,Eden Gardens,128,1,16.2
5878,RR,SRH,CSK,Wankhede,140,5,13.4
5879,RCB,MI,KKR,Kotla,146,9,14.6
5880,RR,CSK,RCB,Chepauk,93,2,16.6
5881,CSK,DC,SRH,Wankhede,214,7,13.8
5882,RR,KKR,RR,Wankhede,204,9,15.1
5883,PBKS,RR,PBKS,Kotla,155,9,10.3
5884,MI,KKR,CSK,Eden Gardens,90,1,13.6
5885,PBKS,RCB,PBKS,Wankhede,159,3,16.6
5886,DC,MI,MI,Chinnaswamy,236,5,15.4
5887,RR,SRH,RR,Kotla,233,2,19.0
5888,CSK,DC,SRH,Chepauk,132,8,14.5
5889,CSK,MI,DC,Chinnaswamy,229,8,19.0
5890,RCB,MI,PBKS,Narendra Modi Stadium,149,6,15.0
5891,CSK,CSK,SRH,Wankhede,138,7,11.9
5892,MI,SRH,KKR,Kotla,89,1,14.0
5893,MI,DC,RCB,Narendra Modi Stadium,90,2,17.2
5894,DC,RR,CSK,Kotla,213,8,18.9
5895,RR,SRH,DC,Chinnaswamy,82,5,18.2
5896,PBKS,KKR,KKR,Chinnaswamy,136,6,18.9
5897,MI,RR,CSK,Wankhede,144,7,12.6
